SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
   15       15886.000       0.000            -nan        -nan              15            -nan
  117        -658.652     333.443            -nan        -nan             117            -nan
    7         736.192    1129.740            -nan        -nan               7            -nan
   13       -1661.905     -79.692            -nan        -nan              13            -nan
  103         -46.536    -499.256            -nan        -nan             103            -nan
  224        -154.567    -375.182            -nan        -nan             224            -nan
  107        -941.845    -295.432            -nan        -nan             107            -nan
  115         263.986     198.439            -nan        -nan             115            -nan
  138         710.776     506.721           0.000      -0.000             138            -nan
  242        -518.093     689.191            -nan        -nan             242               0
    6        -990.213    -578.545            -nan        -nan               6            -nan
   29          10.230    -181.577        -292.439    -509.784              29            -nan
   84          75.392     746.877         317.737    -168.477              84               0
  244        -399.668      59.409         -83.149       0.000             244               0
  125        -767.527     498.990           0.000      -0.000             125              -0
  153        -632.899     -88.923            -nan        -nan             153              -0
  165         427.983     788.376           0.000      -0.000             165            -nan
   76          93.491      62.412     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000              76              -0
   79        1383.766     646.460            -nan       0.000              79            -11750383170458002760854755956361997087427693165178241860671614099559725114043537073965310553984479517327103627702146608816433292083448839315570425961336443020250131924229543846083318509893879452383453338664960
    7         744.335    -416.716           6.915      -3.387               7            -nan
  175       -1408.820      91.091     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000             175               0
   66         -93.146    -142.150           0.000      -0.000              66            -1356138248432569755732134363273369828652296553686466549347163923695659956398860286421327762605194401473288013430830294698059269880227991358841838835260983184125120131963997516373308501530753662363509999663813848543170396160
  150        -167.225    -191.384           0.000       0.000             150               0
  121         937.114    -191.763           0.000      -0.000             121              -0
   78        -414.881     378.389           0.000       0.000              78               0
   16        -149.097    -356.095           0.000      -0.000              16              -0
    6         909.958     579.383           0.000      -0.000               6               0
  141         844.888    1172.851        -203.057     158.467             141              -0
  160        -851.069     -54.766           0.000       0.000             160              -0
  197         678.865     114.479         -58.456     -25.719             197              -0
  111         420.943     172.628            -nan        -nan             111               0
  175        -207.675    -768.285            -nan        -nan             175            -nan
   59        -184.003    -124.012           0.000      -0.000              59            -nan
  119         477.801    -863.617           0.000      -0.000             119              -0
  189        -128.101   -1255.581          -0.000      -0.000             189              -0
  162        -979.025      28.564           0.000      -0.000             162              -0
   87         -56.249       4.839           0.000      -0.000              87              -0
   41        -633.685     289.820          -0.000      -0.000              41              -0
   21        -148.179    -538.345           0.000      -0.000              21              -0
  225         154.070     372.341           0.000      -0.000             225              -0
   27         332.962     273.457          -0.000      -0.000              27              -0
   28        -266.862    -580.204          -0.000      -0.000              28              -0
  255          16.768    1333.854           0.000      -0.000             255              -0
  112         257.817    -971.680          -0.000      -0.000             112              -0
   16        -650.749     649.292           0.000      -0.000              16              -0
  125         -70.144     194.778           0.000      -0.000             125              -0
    9         179.917     -30.824           0.000      -0.000               9              -0
  181        -761.749    -450.782          -0.000      -0.000             181              -0
  201        -643.986     320.354          -0.000      -0.000             201              -0
   88        1020.754    -165.815          -0.000      -0.000              88              -0
  188        -459.312     -66.107          -0.000      -0.000             188              -0
  121        -122.089     851.725          -0.000      -0.000             121              -0
  155        -298.602    -760.415          -0.000      -0.000             155              -0
   83          35.981     -91.447          -0.000      -0.000              83              -0
  243        -338.550     242.704          -0.000      -0.000             243              -0
  233        -509.104      -0.038           0.000      -0.000             233              -0
   99         -96.902     741.759           0.000      -0.000              99              -0
  249         356.266    -433.664          -0.000      -0.000             249              -0
  118         932.824    -145.080          -0.000      -0.000             118              -0
    4         362.852     153.252          -0.000      -0.000               4              -0
  191        -859.411    -337.182     -4019498648994490801874365320022458368.000      -0.000             191              -0
  230        -691.147     396.908          -0.000      -0.000             230              -0
  180        -655.490    -246.329          -0.000      -0.000             180              -0
  250        -225.033    -207.461          -0.000      -0.000             250              -0
   93       -1014.000      -0.037           0.000       0.000              93               0
  113        -225.038     207.446           0.000       0.000             113               0
  157        -655.503     246.261           0.000       0.000             157               0
  180        -691.088    -396.968           0.000       0.000             180               0
  154        -859.377     337.111           0.000       0.000             154               0
  179         362.938    -153.227           0.000       0.000             179               0
  150         932.834     145.158           0.000       0.000             150               0
  182         356.211     433.668           0.000       0.000             182               0
  207         -96.865    -741.783           0.000       0.000             207               0
  150        -509.112       0.003           0.000       0.000             150               0
   38        -338.517    -242.723           0.000       0.000              38               0
  223          35.983      91.468           0.000       0.000             223               0
   19        -298.660     760.369           0.000       0.000              19               0
   48        -122.006    -851.752           0.000       0.000              48               0
  148        -459.287      66.083           0.000       0.000             148               0
  221        1020.739     165.898           0.000       0.000             221               0
  136        -643.988    -320.402           0.000       0.000             136               0
   81        -761.767     450.720           0.000       0.000              81               0
   86         179.940      30.820           0.000       0.000              86               0
   36         -70.125    -194.800           0.000       0.000              36               0
  164        -650.672    -649.331           0.000       0.000             164               0
   74         257.766     971.691           0.000       0.000              74               0
   13          16.890   -1333.856           0.000       0.000              13               0
    8        -266.891     580.205           0.000       0.000               8               0
   68         333.002    -273.431           0.000       0.000              68               0
  132         154.095    -372.302           0.000       0.000             132               0
   13        -148.238     538.349           0.000       0.000              13               0
    3        -633.656    -289.866           0.000       0.000               3               0
  107         -56.239      -4.816           0.000       0.000             107               0
  193        -978.993     -28.600           0.000       0.000             193               0
  254        -128.145    1255.596           0.000       0.000             254               0
  200         477.764     863.628           0.000       0.000             200               0
   50        -183.992     123.965           0.000       0.000              50               0
  155        -207.695     768.225           0.000       0.000             155               0
  125         421.001    -172.648           0.000       0.000             125               0
  205         678.879    -114.461           0.000       0.000             205               0
   78        -851.045      54.643           0.000       0.000              78               0
   20         845.036   -1172.808           0.000       0.000              20               0
  132         909.999    -579.283           0.000       0.000             132               0
   29        -149.147     356.094           0.000       0.000              29               0
  170        -414.828    -378.420           0.000       0.000             170               0
  171         937.105     191.852           0.000       0.000             171               0
  253        -167.263     191.366           0.000       0.000             253               0
  190         -93.173     142.128           0.000       0.000             190               0
  219       -1408.770     -91.222           0.000       0.000             219               0
  146         744.378     416.748           0.000       0.000             146               0
  155        1383.824    -646.374           0.000       0.000             155               0
  100          93.466     -62.422           0.000       0.000             100               0
  227         428.012    -788.343           0.000       0.000             227               0
  242        -632.942      88.875           0.000       0.000             242               0
  136        -767.479    -499.055           0.000       0.000             136               0
  136        -399.631     -59.440           0.000       0.000             136               0
   60          75.482    -746.851           0.000       0.000              60               0
  150          10.219     181.612           0.000       0.000             150               0
  145        -990.235     578.453           0.000       0.000             145               0
  128        -517.959    -689.250           0.000       0.000             128               0
   26         710.878    -506.639           0.000       0.000              26               0
  158         264.017    -198.378           0.000       0.000             158               0
  132        -941.830     295.386           0.000       0.000             132               0
  134        -154.519     375.182           0.000       0.000             134               0
   95         -46.505     499.240           0.000       0.000              95               0
  130       -1661.759      79.515           0.000       0.000             130               0
   79         736.519   -1129.683           0.000       0.000              79               0
  146        -658.209    -333.458           0.000       0.000             146               0
