SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  205       62360.000       0.000            -nan        -nan             205            -nan
  125        3236.753     347.558            -nan        -nan             125            -nan
   28        -279.732   -1208.174            -nan        -nan              28            -nan
  121        1521.184     -30.117            -nan        -nan             121            -nan
  122         255.224    -587.824            -nan        -nan             122            -nan
   42       -1621.689     547.610            -nan        -nan              42            -nan
  220        -288.038     698.696            -nan        -nan             220            -nan
  199        -888.761     871.661            -nan        -nan             199            -nan
  251         145.674    -148.311           0.000      -0.000             251            -nan
    1         635.759    2317.561            -nan        -nan               1              -0
   88        -397.400     189.994            -nan        -nan              88            -nan
  103       -1406.968   -1504.611       -3504.080   -5921.938             103            -nan
   94         223.929   -1325.807            -nan        -nan              94              -0
  221        -293.480    2000.692            -nan        -nan             221            -nan
    5         861.287    1292.434            -nan        -nan               5            -nan
   24        -420.197   -2386.651            -nan        -nan              24            -nan
   96        -225.273    -441.407            -nan        -nan              96            -nan
   90        -419.639     359.462     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000              90            -nan
  247         263.981     320.277            -nan        -nan             247               0
  155        1543.378    -147.910          23.935     -11.955             155            -nan
  189        -438.996    1424.312            -nan        -nan             189               0
  129         439.482    1888.196           0.000       0.000             129            -nan
  216          48.263    -736.120            -nan        -nan             216               0
  101        2229.998      16.388     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000             101            -nan
  135        -169.135     -85.690           0.000       0.000             135              -0
  217        -452.305    -704.233        -282.743      -0.000             217               0
   83       -1170.107     -23.288         -10.459     -89.835              83              -0
  218        -997.001   -1740.367        -723.849     602.846             218               0
   64        1793.540    -833.715            -nan        -nan              64              -0
  165         448.307    -923.072            -nan        -nan             165            -nan
  156         493.270    -368.987            -nan        -nan             156            -nan
   13         501.962     831.077            -nan        -nan              13            -nan
   35          65.463    -416.580            -nan        -nan              35            -nan
  185        -918.276    -951.441            -nan        -nan             185            -nan
  135       -1146.889    -247.450          15.000      -0.000             135            -nan
  157         -89.419    1724.938           0.000      -0.000             157               0
  228       -1984.136    -678.743            -nan        -nan             228               0
   99         759.839    1306.897            -nan        -nan              99            -nan
  100         730.308   -2330.270           0.000      -0.000             100            -nan
  223        -653.823     386.073           0.000      -0.000             223               0
  100       -1518.624    1942.871          -0.000      -0.000             100               0
  189       -1449.478    1259.745          -0.000      -0.000             189               0
