SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  224       31662.000       0.000            -nan        -nan             224            -nan
  205        -288.142    -677.231            -nan        -nan             205            -nan
   32        1146.929     369.658            -nan        -nan              32            -nan
  237        -360.775   -1339.328            -nan        -nan             237            -nan
  249       -1176.890     225.962            -nan        -nan             249            -nan
  216       -1176.243     243.958            -nan        -nan             216            -nan
   81         494.601    2404.229            -nan        -nan              81            -nan
   70         517.148   -1225.160            -nan        -nan              70            -nan
  172         320.752    -855.472           0.000      -0.000             172            -nan
   65         514.006    -579.226            -nan        -nan              65               0
   16        2602.226   -2272.340            -nan        -nan              16            -nan
  163         -88.083    -948.343       -3504.080   -5921.938             163            -nan
   50        1501.479       7.842        3687.512   -2396.983              50               0
  126       -1180.741   -1374.038         -83.149       0.000             126               0
   66        1582.763    1217.830            -nan        -nan              66               0
  192        1557.141    -508.158            -nan        -nan             192            -nan
   46         751.043    -697.789            -nan        -nan              46            -nan
   62         465.040     472.993     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000              62            -nan
    3         672.827     545.289            -nan        -nan               3               0
  170       -1994.821    -343.063          23.935     -11.955             170            -nan
  134        -530.337     331.681     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000             134               0
  100        -186.105    -104.676           0.000       0.000             100              -0
  245         857.947    -754.238            -nan        -nan             245               0
   95        1053.581    -771.959     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000              95            -nan
   79         155.510    -333.476           0.000       0.000              79            -98567821295054604349006654898232079907090196098234710915812434116608
  211          32.219     474.316        -138.230      -0.000             211              -0
  232        -294.801    -307.293          -5.113     -43.919             232              -0
   97       -1311.738    -688.791        -713.136     575.090              97               0
   14         470.626    -613.142           0.000       0.000              14              -0
  233        -375.479     794.739            -nan        -nan             233              -0
  218        -892.469      88.920            -nan        -nan             218            -nan
  239        -486.889   -1091.952            -nan        -nan             239            -nan
  182          93.228     668.532           0.000      -0.000             182            -nan
  250        1551.282     245.530            -nan        -nan             250              -0
  220        -191.023    -175.515           7.333      -0.000             220            -nan
  175          50.318    1280.249           0.000      -0.000             175               0
  211          24.851   -1047.129           0.000      -0.000             211              -0
   45        -171.331    -195.174            -nan        -nan              45              -0
  245         202.110    1806.274           0.000      -0.000             245            -nan
  128         356.139    -815.730           0.000      -0.000             128              -0
  111        1484.941     969.304          -0.000      -0.000             111              -0
    6        -994.513    -554.477          -0.000      -0.000               6              -0
   35        -233.909     549.261        -276.460      -0.000              35              -0
  161         -63.585    -452.517          -0.000      -0.000             161              -0
  132         383.922   -1001.191          44.000      -0.000             132              -0
  101        -374.350     812.614            -nan        -nan             101               0
   97         393.214    1030.652            -nan        -nan              97            -nan
  179         257.584    1215.383            -nan        -nan             179            -nan
  164        -453.689    -223.878     -154179.517 -260565.275             164            -nan
  101        1139.435    1832.963            -nan        -nan             101             -14
   93        -431.135    -290.889        1053.162    -526.008              93            -nan
   42         506.940    -421.242     -433247166155784614799492447165557244471444935532119924117434021716984924144196888804426909911252912412003321665974689854399837985773964674665714743778047952135458818995636923083075620107098487610806106862856525840384.000      -0.000              42               0
  201         292.253    2077.307      -30927.104   24135.742             201            -38613829425649256821530492726079928250677042495548260631983654180742309692582945155643498503832093833126446384225826812940321472316768113053710519180150342984273942398992192522155192133902960935381219978566959104
   83         967.401    -705.424            -nan        -nan              83              -3
