SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
   56       63951.000       0.000            -nan        -nan              56            -nan
   38        2654.976     256.496            -nan        -nan              38            -nan
   47         616.687    -880.474            -nan        -nan              47            -nan
  122        -482.333   -1558.399            -nan        -nan             122            -nan
   12         300.150   -1256.185            -nan        -nan              12            -nan
  114       -1466.198   -2070.906            -nan        -nan             114            -nan
  239         -70.525     550.018            -nan        -nan             239            -nan
  101        -794.271     477.003            -nan        -nan             101            -nan
  204        1107.050   -1193.165           0.000      -0.000             204            -nan
  239       -2041.367     372.918            -nan        -nan             239              -0
  178         386.486   -1232.512            -nan        -nan             178            -nan
  135         640.499     378.622       -3504.080   -5921.938             135            -nan
  213        -575.888    -557.445            -nan        -nan             213              -0
   40        -712.573    -553.394            -nan        -nan              40            -nan
  153        -183.952     150.962            -nan        -nan             153            -nan
  251        -454.715     615.699            -nan        -nan             251            -nan
  243       -1522.748   -1687.030            -nan        -nan             243            -nan
  234       -2578.184    1967.656     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000             234            -nan
  207       -1276.661   -1693.148            -nan        -nan             207               0
  127       -3327.358    1306.238          23.935     -11.955             127            -nan
  247        -488.810   -2038.076            -nan        -nan             247               0
  125        -863.945    1200.984           0.000       0.000             125            -nan
  226         263.623    1376.530            -nan        -nan             226               0
   44       -1608.247    -757.898     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000              44            -nan
  122        -444.628     462.335           0.000       0.000             122              -0
  132         998.670    -106.824        -282.743      -0.000             132               0
   80          13.218    2044.038         -10.459     -89.835              80              -0
   88       -2097.482    -308.704        -723.849     602.846              88               0
   77         223.440     344.045            -nan        -nan              77              -0
  134       -1274.003   -1465.640            -nan        -nan             134            -nan
  223        1377.001    -646.637            -nan        -nan             223            -nan
  133         650.745    1137.519            -nan        -nan             133            -nan
  173       -1075.213    -533.706            -nan        -nan             173            -nan
   14       -1263.321   -1596.568            -nan        -nan              14            -nan
  255        1426.017    1261.086          15.000      -0.000             255            -nan
  186         448.485    1785.582           0.000      -0.000             186               0
  129         -99.711   -1132.816            -nan        -nan             129               0
  239       -1316.640    -858.578            -nan        -nan             239            -nan
   32        -911.329   -1288.474           0.000      -0.000              32            -nan
   77       -1341.773    -189.321           0.000      -0.000              77               0
  222        -273.178     125.510          -0.000      -0.000             222               0
  210        -675.358    -397.294          -0.000      -0.000             210               0
  212         427.737    -419.402        -565.487      -0.000             212               0
  180       -1703.076    1683.503          -0.000      -0.000             180              -0
  250       -1217.886     642.541            -nan        -nan             250               0
  110         628.154    1360.640            -nan        -nan             110            -nan
  176         221.453     862.131            -nan        -nan             176            -nan
  238         281.727    1251.250            -nan        -nan             238            -nan
   88         183.772    -710.881            -nan        -nan              88            -nan
  127        -820.043    -150.338            -nan        -nan             127            -nan
  109       -1329.218    -306.597            -nan        -nan             109            -nan
   80         768.185    -431.915            -nan        -nan              80            -nan
  253        -557.639     849.220      -63259.986   49368.564             253            -nan
   80         950.025    1200.066            -nan        -nan              80              -0
  124         603.487    1168.235            -nan        -nan             124            -nan
  119        -604.908   -1311.981           0.000      -0.000             119            -nan
  213         138.101     193.391          -0.000      -0.000             213               0
  204         -64.376    -138.304          -0.000      -0.000             204              -0
  207        -733.023     801.504          -0.000      -0.000             207              -0
   34        1858.369    1008.312           0.000      -0.000              34              -0
   83        -353.527    -408.824            -nan        -nan              83               0
  174        -392.557    -388.877            -nan        -nan             174            -nan
  168        1934.691   -1821.751            -nan        -nan             168            -nan
    0       -1084.435    -511.106            -nan        -nan               0            -nan
  189        2596.090    -176.260            -nan        -nan             189            -nan
