SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  151       63608.000       0.000            -nan        -nan             151            -nan
  145        1667.802    -939.409            -nan        -nan             145            -nan
  148       -1348.254     154.370            -nan        -nan             148            -nan
  252         684.871    1650.341            -nan        -nan             252            -nan
   14        2510.207    1716.712            -nan        -nan              14            -nan
  248         948.552    2063.078            -nan        -nan             248            -nan
  108         160.454     691.161            -nan        -nan             108            -nan
  213        -412.678     610.560            -nan        -nan             213            -nan
  121        1906.307    -477.843           0.000      -0.000             121            -nan
  130       -1435.613    1225.220            -nan        -nan             130              -0
   56         446.332    1810.237            -nan        -nan              56            -nan
   70       -1204.423    -715.981       -3504.080   -5921.938              70            -nan
  106        1169.769     350.043            -nan        -nan             106               0
   14        -522.727    -378.815            -nan        -nan              14            -nan
    4        -176.638   -1403.743            -nan        -nan               4            -nan
  107       -1451.185     449.384            -nan        -nan             107            -nan
  185         501.374    -111.786            -nan        -nan             185            -nan
  163         563.385    -619.188     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000             163            -nan
  231         241.527    -138.255            -nan        -nan             231               0
  189        -402.972    1047.534          23.935     -11.955             189            -nan
   21        2463.212    1322.012            -nan        -nan              21               0
  106         561.057     483.528           0.000       0.000             106            -nan
  176         180.196     -34.276            -nan        -nan             176               0
    6        1599.012   -2177.739     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000               6            -nan
   14        -625.249    1503.288           0.000       0.000              14              -0
  197        -371.303    -905.373        -282.743      -0.000             197              -0
   75       -1596.686    -682.020         -10.459     -89.835              75              -0
  206        -615.236   -1025.025        -723.849     602.846             206               0
  163        -275.236   -1172.213            -nan        -nan             163              -0
  179        1268.957   -1148.002            -nan        -nan             179            -nan
    7        1214.599     313.450            -nan        -nan               7            -nan
   58         565.145    2101.206            -nan        -nan              58            -nan
   68        -444.302    -111.849            -nan        -nan              68            -nan
  156        1430.916   -1825.739            -nan        -nan             156            -nan
   55        -953.181    -909.622          15.000      -0.000              55            -nan
   82         696.519    -245.792           0.000      -0.000              82               0
  149        -976.429   -1726.757            -nan        -nan             149               0
  164        -826.234   -1541.709            -nan        -nan             164            -nan
   39        -898.868     533.374           0.000      -0.000              39            -nan
   14        -567.078    -795.650           0.000      -0.000              14              -0
   38       -1608.102     137.034          -0.000      -0.000              38               0
   96         383.765   -1336.726          -0.000      -0.000              96               0
   85         511.849   -2620.611        -565.487      -0.000              85               0
  145        -333.227   -1540.271          -0.000      -0.000             145              -0
  110         380.844    1335.911            -nan        -nan             110               0
   90        1816.830     459.458            -nan        -nan              90            -nan
  252       -1097.986   -2093.448            -nan        -nan             252            -nan
   40         129.493     962.522            -nan        -nan              40            -nan
  254       -1102.099     936.004            -nan        -nan             254            -nan
  227       -2022.786    1165.423            -nan        -nan             227            -nan
  230        -859.054   -1704.336            -nan        -nan             230            -nan
   20        -311.913      52.386            -nan        -nan              20            -nan
   78        3033.322     316.746      -63259.986   49368.564              78            -nan
  150        1471.200    1682.436            -nan        -nan             150              -0
   27         547.148     583.428            -nan        -nan              27            -nan
   93        1718.469    2087.514           0.000      -0.000              93            -nan
   91        2129.307     237.414          -0.000      -0.000              91               0
  102        -532.483     460.634          -0.000      -0.000             102              -0
   43        1420.286   -1544.436          -0.000      -0.000              43              -0
