SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  148        8307.000       0.000            -nan        -nan             148            -nan
  217         474.106      82.936            -nan        -nan             217            -nan
  211          46.916     139.185            -nan        -nan             211            -nan
  196         -95.533    -144.608            -nan        -nan             196            -nan
   20        -470.015     101.474            -nan        -nan              20            -nan
  114         408.611     459.644     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000             114            -nan
   24         173.492     123.807            -nan        -nan              24            1740295292258929283300362124442898959888729800183960466756874211756227023163539998479625682256416545780616428979201261184262096128754775569775446864768786767802907237273658145337769827319954558453392395568529020230428614805422080
  129         180.999    -642.279            -nan        -nan             129            -nan
  255          87.107    -236.907           0.000      -0.000             255            -nan
  194        -504.372    -376.380       -2494.474      -0.000             194               0
  133        -232.674   -1398.049            -nan        -nan             133              -1
  195        -160.766     -94.191           0.000      -0.000             195            -nan
  156           2.776    -656.806          -0.000      34.442             156               0
  162        -215.101    -362.914         -83.149       0.000             162               0
   10         245.541    -425.255           0.000      -0.000              10              -0
  128         270.659     765.312            -nan        -nan             128              -0
  124         607.994     207.003           0.000      -0.000             124            -3530239390099694402498757394432
   79        -573.876    -503.086     -52414018800129664917155232449634520483451054003271593535138083366250145753211044531261090697731636215302189363415779892747825445595575548580985869809892223236620957386600574489652013550979153245131139199508603593429109947265226290239467964665521875488807694915253317505664581649834180608.000 -532422610606344708618601032734204609443326453343752541337881206685457235663186956021786399653652640993020986726273542491732379561859441700294545158668774524688865377013629968168645251579953890635729856535092480474944932485088103777504304808678926089220082102272782796953855994626417098752.000              79              -0
   73        -127.200    -164.968            -nan      -0.000              73            -25481638384078321391253627155884422274579875549375115578528490748682857416703700408822904811550923729276619406798584124070210215637919035785664943822234391548522948474584586118183244603715304726568600361658785434164081485770974622709768108062788415361957196863517188734725589246672896
    6          23.555     -16.619           0.000       0.031               6            -nan
  246        -207.070    -336.141     19422912545753923741861023389592015896351580604555504174583044811635698586558849774610102175601239136149302469250077746903460413947481373369924099373507561633654432748580432483399500906141347837808958192531629873078441324896216982487873355587348889579045206120275872636808265203712.000 46891113066467685585453342898696093149574049559556770384109579865742624928114094919327016327512015852873740318087069630244480063876894474477417127916997950246131108830569085532398192472108655734064063031252562940848871400382954230101733570775002423064481831024669564722860785664000.000             246              -0
  152         284.400     484.684           0.000       0.000             152            324251229821743905135548248872590658484458945461257152565944464855457271825851057422716241893325123144645359068455698607684170514575167985711788954012204800531656354813035953570953754391533525680656584732387018007449414711141006281298218015351529469996297093120
  132         482.760     134.170           0.000      -0.000             132               0
   88        -485.302     591.689           0.000      -0.000              88              -0
  243         164.900    -400.908           0.000      -0.000             243              -0
   34         639.775     175.935          -0.000       0.000              34               0
  121        -154.219    -562.651           0.000       0.000             121              -0
  180         585.291    -340.390          -0.000       0.000             180               0
  172        -469.697     550.134           0.000      -0.000             172              -0
  128         459.431     127.399         -29.424       0.000             128              -0
   40        -642.602    -459.202           0.000       0.000              40              -0
   65        -363.905    -286.697            -nan        -nan              65               0
   90         293.000       0.010           0.000       0.000              90               0
  252        -363.922     286.685           0.000       0.000             252               0
    5        -642.609     459.167           0.000       0.000               5               0
  111         459.448    -127.394           0.000       0.000             111               0
  110        -469.664    -550.152           0.000       0.000             110               0
   29         585.287     340.422           0.000       0.000              29               0
  240        -154.235     562.636           0.000       0.000             240               0
  110         639.787    -175.919           0.000       0.000             110               0
  224         164.875     400.901           0.000       0.000             224               0
  118        -485.273    -591.722           0.000       0.000             118               0
   50         482.774    -134.152           0.000       0.000              50               0
  124         284.415    -484.666           0.000       0.000             124               0
   24        -207.088     336.140           0.000       0.000              24               0
   60          23.555      16.622           0.000       0.000              60               0
  252        -127.206     164.966           0.000       0.000             252               0
  149        -573.882     503.054           0.000       0.000             149               0
  140         608.019    -206.991           0.000       0.000             140               0
   70         270.693    -765.292           0.000       0.000              70               0
  155         245.520     425.283           0.000       0.000             155               0
  130        -215.117     362.914           0.000       0.000             130               0
  222           2.752     656.807           0.000       0.000             222               0
   32        -160.767      94.188           0.000       0.000              32               0
  219        -232.725    1398.032           0.000       0.000             219               0
  210        -504.369     376.333           0.000       0.000             210               0
   66          87.123     236.891           0.000       0.000              66               0
   85         180.995     642.259           0.000       0.000              85               0
  134         173.518    -123.833           0.000       0.000             134               0
  238         408.646    -459.647           0.000       0.000             238               0
  214        -469.987    -101.503           0.000       0.000             214               0
  174         -95.494     144.591           0.000       0.000             174               0
   47          46.987    -139.198           0.000       0.000              47               0
   48         474.223     -82.927           0.000       0.000              48               0
