SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
   18       32275.000       0.000            -nan        -nan              18            -nan
  232        1098.057     223.073            -nan        -nan             232            -nan
   52        -709.329    1716.022            -nan        -nan              52            -nan
  179        -854.221   -1267.334            -nan        -nan             179            -nan
  118         926.920    -128.552            -nan        -nan             118            -nan
  245        -510.795     612.758            -nan        -nan             245            -nan
   93         790.678    1783.468            -nan        -nan              93            -nan
  113         693.415     -97.417            -nan        -nan             113            -nan
  224         365.445    -396.098           0.000      -0.000             224            -nan
   38        -648.562     317.033            -nan        -nan              38               0
   36       -1118.010    -144.401            -nan        -nan              36            -nan
   33        1000.036    -847.151       -3504.080   -5921.938              33            -nan
  190        -208.240    -270.356        3687.512   -2396.983             190               0
    9       -1284.509    1545.854         -83.149       0.000               9               0
   84        2030.175    -605.967            -nan        -nan              84               0
  136         -93.569   -1033.318            -nan        -nan             136            -nan
  153         662.192    -789.004            -nan        -nan             153            -nan
  240          36.789     607.779     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000             240            -nan
  104          -9.434    -504.073            -nan        -nan             104               0
  221        -388.580   -1230.644          23.935     -11.955             221            -nan
   78       -1084.380    -301.390     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000              78               0
   13         408.694    -928.543           0.000       0.000              13               0
   57         380.003    -311.955            -nan        -nan              57               0
  142       -1675.109    -482.324     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000             142            -nan
   38         163.654     196.410           0.000       0.000              38              -0
  138         -94.741    -511.446        -229.336      -0.000             138              -0
  137         311.969    2148.343          -8.484     -72.866             137              -0
  197        1171.858     251.396        -719.890     592.589             197               0
   93        -938.478    1150.583           0.000       0.000              93              -0
   11       -1212.398    -362.310            -nan        -nan              11              -0
  191        1255.701     908.855            -nan        -nan             191            -nan
  111         688.385    -821.111            -nan        -nan             111            -nan
  244        -432.241     143.883           0.000      -0.000             244            -nan
  243         364.410     464.463            -nan        -nan             243              -0
   35        1400.012     -33.343          12.167      -0.000              35            -nan
  107       -2451.120   -1205.118           0.000      -0.000             107               0
  233          28.303       3.523           0.000      -0.000             233              -0
  128        -198.445    1022.354            -nan        -nan             128              -0
  220        -348.305      45.341           0.000      -0.000             220            -nan
  202         -38.820    1521.019           0.000      -0.000             202              -0
  166         984.414   -1068.911          -0.000      -0.000             166              -0
    0        -258.536     201.227          -0.000      -0.000               0              -0
  236         624.026    -657.380        -458.672      -0.000             236              -0
  101        -262.711    -484.503          -0.000      -0.000             101              -0
   10         223.436     833.177          73.000      -0.000              10               0
   64        -349.567   -1304.329            -nan        -nan              64               0
  238         626.868     270.526            -nan        -nan             238            -nan
  163        -279.343    -714.949            -nan        -nan             163            -nan
   48        1725.427     999.762     -255797.835 -432301.478              48            -nan
   87        1123.675    -254.528            -nan        -nan              87             -14
  129        -108.512     633.742        1747.291    -872.695             129            -nan
  127       -1239.181    -387.724     -718796434758460812095163016085705572426432783303078912515332034848637836328286436523251785638181790686328972546236010562310794457626827354535103596244645332647742517029813269694065091566836052819201646336058503200768.000      -0.000             127               0
  100       -1168.781     -10.631      -51310.878   40043.391             100            -38613829425649256821530492726079928250677042495548260631983654180742309692582945155643498503832093833126446384225826812940321472316768113053710519180150342984273942398992192522155192133902960935381219978566959104
  187        -303.280    -160.435            -nan        -nan             187              -3
   13         898.752     698.414           0.000      -0.000              13            -nan
  139         451.847     300.237           0.000      -0.000             139               0
   69         841.609    2300.028          -0.000      -0.000              69               0
  150        -351.977    -572.412          -0.000      -0.000             150              -0
   80       -2016.686    -512.336          -0.000      -0.000              80              -0
  162        1058.139     316.248           0.000      -0.000             162              -0
  162        -243.195     579.663     -4019498648994490801874365320022458368.000      -0.000             162               0
   15         842.315    -498.944            -nan        -nan              15              -0
   18        -293.102     -45.021            -nan        -nan              18            -nan
  150          25.784     287.688            -nan        -nan             150            -nan
    3         440.963     754.014            -nan        -nan               3            -nan
   53         701.155    1140.573          -0.000      -0.000              53            -nan
    2        -516.597    -520.326          -0.000       0.000               2               0
  237        1524.089   -1554.364          -0.000      -0.000             237               0
  182         588.658     656.554          -0.000       0.000             182               0
  222          48.940    -214.900           0.000       0.000             222               0
  184       -1354.395    -401.977           0.000       0.000             184               0
   92        -615.424     760.832           0.000       0.000              92               0
  222        -492.845    -996.667           0.000       0.000             222               0
  164        -256.940   -1658.833           0.000       0.000             164               0
  194        -402.348    -763.677           0.000       0.000             194               0
  233       -1764.217    -481.621           0.000       0.000             233               0
  228        -549.094     253.064           0.000       0.000             228               0
  177        1041.210    1544.877            -nan        -nan             177               0
  140         258.250    -196.315            -nan        -nan             140            -nan
   21           0.702    -301.130            -nan        -nan              21            -nan
    8       -1569.718    -419.283            -nan        -nan               8            -nan
   13        -478.004   -1263.783       -6069.887       0.000              13            -nan
  149        -510.861    -229.199     -22254346442057662909767690126142901906368866439617364638811799365295825535415060782234993344969935087045480982894167408869142228891078299004802160849724727685685635493683319141939357923342732430164629694332425579200989493163905555970821609576872334372247678790174402564066128423457501846650210788462034944.000 2155879544003470063573679111654274921222965491808237016575675691470763905441496107282553257334785018980981046347668364398189911622589636139882779060020111778088487996689569842790930062689690456831951580384417539702614292573868240142789204728135201033112972349138221886854173916050237045353375734234611712.000             149              -0
  108         340.985      14.627           0.000       0.000             108            -1195506120980803516359139856511425674571769646722911667660153956511538201654860588590502154363853759563136640179341683112339616579772517877673033787865161847299971939259332036441771855307661599233297527421222360984199972004266476768251081188631417626053267495336023527649633695066193280321517766311936
  201        -618.559     609.302           0.000      -0.000             201               0
  162        1152.690      61.578        1090.264   -6498.889             162               0
  247         695.693    -427.831           0.000      -0.000             247               0
   14           4.395     380.758          -0.000      -0.000              14               0
   57        1061.446     523.610          -0.000      -0.000              57              -0
   72       -1160.056     648.552           0.000      -0.000              72              -0
  177         351.084     313.086          -0.000      -0.000             177               0
  219         400.879     581.704           0.000      -0.000             219              -0
   88         104.841     996.932          -0.000      -0.000              88               0
  196         566.085      44.821          -0.000      -0.000             196              -0
  114         -11.661    -515.716          -0.000      -0.000             114              -0
   92         280.452    -138.458           0.000       0.000              92              -0
  249         170.146     271.899           0.000       0.000             249               0
  116       -1056.424    -679.172           0.000       0.000             116               0
   73        -372.000    1916.253          -8.964      -8.227              73               0
  175        -811.961   -1216.681          -0.000       0.000             175              -0
   83        -252.711    1414.206           0.000       0.000              83               0
    2        -972.940     605.126           0.000       0.000               2               0
   12         402.510     -11.075          -0.000      -0.000              12               0
   49        1000.826    -665.717          -0.000      -0.000              49              -0
  166         456.626    -428.840          -0.000      -0.000             166              -0
  207        -359.547      76.518           0.000      -0.000             207              -0
   26         -45.445     955.412           0.000      -0.000              26              -0
  139         -88.014     156.166          -3.527       6.226             139              -0
  128        -469.436    -311.955          64.070      34.246             128               0
  167       -1774.241     466.263           0.000      -0.000             167               0
  161         747.968    -322.085            -nan        -nan             161              -0
  136       -1666.236   -1111.471            -nan        -nan             136            -nan
  181        -613.830   -1615.948            -nan        -nan             181            -nan
   54        -577.626   -1002.543           0.000       0.000              54            -nan
  245        -898.475     -69.629            -nan        -nan             245               0
  126        -646.893     -88.536          12.167      -0.086             126            -nan
  216       -1234.486    -596.984          -0.000       0.000             216               0
  237        -283.765   -1000.501          -0.000       0.000             237              -0
  141        -204.572     233.773            -nan        -nan             141              -0
   17        -273.233    1003.891           0.000       0.000              17            -nan
   53        -876.580     889.527           0.000       0.000              53               0
   62         261.177    1572.768           0.000       0.000              62               0
  237        1044.255    -314.871           0.000       0.000             237               0
  142       -1484.131     254.078           0.000       0.000             142               0
    2       -1681.212     270.745           0.000       3.582               2               0
   96       -1223.167     187.081         -72.912       0.000              96               0
  234         333.298    -752.572            -nan        -nan             234              -0
  252        -779.567    1294.992            -nan        -nan             252            -nan
  213       -1793.000      -0.218           0.000       0.000             213               0
   52        -779.259   -1295.143           0.000       0.000              52               0
  171         333.170     752.635           0.000       0.000             171               0
   40       -1223.193    -187.351           0.000       0.000              40               0
   54       -1681.118    -271.068           0.000       0.000              54               0
  184       -1483.892    -254.352           0.000       0.000             184               0
   90        1044.351     314.960           0.000       0.000              90               0
  221         261.420   -1572.781           0.000       0.000             221               0
  136        -876.438    -889.614           0.000       0.000             136               0
  117        -273.032   -1003.807           0.000       0.000             117               0
  104        -204.531    -233.612           0.000       0.000             104               0
    8        -283.972    1000.590           0.000       0.000               8               0
   28       -1234.595     596.818           0.000       0.000              28               0
   10        -646.870      88.467           0.000       0.000              10               0
  145        -898.439      69.573           0.000       0.000             145               0
  209        -577.736    1002.543           0.000       0.000             209               0
   64        -614.066    1615.836           0.000       0.000              64               0
  135       -1666.298    1111.070           0.000       0.000             135               0
   80         748.003     322.051           0.000       0.000              80               0
   25       -1774.093    -466.660           0.000       0.000              25               0
  116        -469.307     311.801           0.000       0.000             116               0
  221         -87.834    -156.289           0.000       0.000             221               0
   43         -45.162    -955.454           0.000       0.000              43               0
  169        -359.391     -76.543           0.000       0.000             169               0
   27         456.701     428.922           0.000       0.000              27               0
   25        1000.763     665.813           0.000       0.000              25               0
   55         402.451      11.015           0.000       0.000              55               0
   30        -972.860    -605.399           0.000       0.000              30               0
  121        -252.441   -1414.226           0.000       0.000             121               0
   34        -812.112    1216.519           0.000       0.000              34               0
   26        -371.602   -1916.330           0.000       0.000              26               0
   79       -1056.403     679.058           0.000       0.000              79               0
   86         170.363    -271.873           0.000       0.000              86               0
  198         280.545     138.518           0.000       0.000             198               0
  119         -11.638     515.669           0.000       0.000             119               0
  140         566.179     -44.833           0.000       0.000             140               0
  127         105.067    -996.975           0.000       0.000             127               0
  209         401.026    -581.627           0.000       0.000             209               0
  105         351.132    -313.017           0.000       0.000             105               0
    7       -1159.866    -648.724           0.000       0.000               7               0
   71        1061.641    -523.371           0.000       0.000              71               0
  210           4.506    -380.663           0.000       0.000             210               0
   16         695.674     428.012           0.000       0.000              16               0
   99        1152.639     -61.371           0.000       0.000              99               0
  220        -618.528    -609.345           0.000       0.000             220               0
  161         340.943     -14.460           0.000       0.000             161               0
   53        -510.964     229.231           0.000       0.000              53               0
   29        -478.259    1263.745           0.000       0.000              29               0
   40       -1569.731     418.981           0.000       0.000              40               0
  133           0.785     301.081           0.000       0.000             133               0
   54         258.303     196.268           0.000       0.000              54               0
  156        1041.435   -1544.699           0.000       0.000             156               0
   99        -549.167    -253.015           0.000       0.000              99               0
   98       -1764.282     481.456           0.000       0.000              98               0
   70        -402.367     763.707           0.000       0.000              70               0
  127        -257.143    1658.786           0.000       0.000             127               0
  123        -492.949     996.443           0.000       0.000             123               0
  126        -615.221    -761.026           0.000       0.000             126               0
  157       -1354.291     401.727           0.000       0.000             157               0
  244          49.148     214.843           0.000       0.000             244               0
  160         588.971    -656.445           0.000       0.000             160               0
  184        1523.897    1554.593           0.000       0.000             184               0
   67        -516.641     520.053           0.000       0.000              67               0
  246         701.431   -1140.594           0.000       0.000             246               0
  127         441.111    -753.958           0.000       0.000             127               0
  187          25.847    -287.664           0.000       0.000             187               0
  131        -293.042      44.988           0.000       0.000             131               0
  254         842.273     499.037           0.000       0.000             254               0
  141        -243.080    -579.760           0.000       0.000             141               0
  237        1058.136    -316.062           0.000       0.000             237               0
    6       -2016.774     511.977           0.000       0.000               6               0
  212        -351.891     572.195           0.000       0.000             212               0
  192         842.122   -2299.958           0.000       0.000             192               0
   22         451.952    -300.093           0.000       0.000              22               0
   56         898.845    -698.193           0.000       0.000              56               0
  156        -303.384     160.459           0.000       0.000             156               0
  184       -1168.776      10.477           0.000       0.000             184               0
  109       -1239.094     387.512           0.000       0.000             109               0
  186        -108.164    -633.755           0.000       0.000             186               0
  225        1123.825     254.730           0.000       0.000             225               0
  243        1725.615    -999.415           0.000       0.000             243               0
  240        -279.481     714.979           0.000       0.000             240               0
  125         626.920    -270.366           0.000       0.000             125               0
   86        -349.777    1304.264           0.000       0.000              86               0
   82         223.613    -833.161           0.000       0.000              82               0
