SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  115       33093.000       0.000            -nan        -nan             115            -nan
  112          23.752    -302.913            -nan        -nan             112            -nan
  175         261.896     547.371            -nan        -nan             175            -nan
  101         568.009      55.075            -nan        -nan             101            -nan
  248         731.040     202.101            -nan        -nan             248            -nan
   55        -214.070    1006.692            -nan        -nan              55            -nan
  208       -1150.834     106.767            -nan        -nan             208            -nan
   62        1180.625    -191.284            -nan        -nan              62            -nan
   63        -167.102     128.956           0.000      -0.000              63            -nan
  133       -1246.818   -1018.445            -nan        -nan             133               0
  172        1838.885    -955.019            -nan        -nan             172            -nan
   60         508.579     303.370       -3504.080   -5921.938              60            -nan
  199        -362.129      48.895        3687.512   -2396.983             199               0
  230         154.105     553.415         -83.149       0.000             230               0
   80         626.693    -276.053            -nan        -nan              80               0
   54        1366.413    1261.817            -nan        -nan              54            -nan
  201        -482.774    -110.290            -nan        -nan             201            -nan
   40        -225.165    1939.187     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000              40            -nan
  132        -662.010     344.489            -nan        -nan             132               0
  172         551.859     718.317          23.935     -11.955             172            -nan
   15        -656.114    -608.693     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000              15               0
  143        -798.679    -389.503           0.000       0.000             143               0
   71        -111.215     926.159            -nan        -nan              71               0
  174         105.368   -1253.117     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000             174            -nan
   66          42.646     581.045           0.000       0.000              66            -1131503096730443930589462528
  173        -963.071   -1949.798        -191.637      -0.000             173              -0
  140       -1272.049   -1273.186          -7.089     -60.888             140              -0
  129         735.709    -789.612        -717.095     585.348             129               0
  251         810.361    1407.175           0.000       0.000             251              -0
    3        -391.140     707.994            -nan        -nan               3              -0
   68         308.917    -611.942            -nan        -nan              68            -nan
  111         -36.089   -1371.895            -nan        -nan             111            -nan
  116        -534.919     279.819           0.000      -0.000             116            -nan
  243         838.449     -55.698            -nan        -nan             243              -0
  212       -1262.596     285.413          10.167      -0.000             212            -nan
  108         214.397     796.832           0.000      -0.000             108               0
   43        -496.709    1037.096           0.000      -0.000              43              -0
  165        -269.313    1196.674            -nan        -nan             165              -0
  171        -630.741    -869.757           0.000      -0.000             171            -nan
  106        -147.623    1204.737           0.000      -0.000             106              -0
   42         140.948      94.470          -0.000      -0.000              42              -0
   87         167.709     397.704          -0.000      -0.000              87              -0
  167       -1125.286    -885.300        -383.274      -0.000             167              -0
  242         502.058     460.386          -0.000      -0.000             242              -0
   62       -1350.722      99.163          61.000      -0.000              62               0
  247       -1077.989     605.716            -nan        -nan             247               0
   40         139.465    -597.805            -nan        -nan              40            -nan
    7         720.659     313.853            -nan        -nan               7            -nan
   31        1318.481   -1483.907     -213748.876 -361238.222              31            -nan
  173       -1278.766   -1164.059            -nan        -nan             173             -14
  179       -1016.008     153.178        1460.065    -729.238             179            -nan
   47         -84.725     560.922     -600638116715974154637157242510354016523429634994768984599574831447027871032318542034775881986820151101371348556449841553753903701551213602101550753931025266641723956085292243084773255240774199666871416571131680784384.000      -0.000              47               0
   60        -529.546     595.613      -42876.213   33460.916              60            -38613829425649256821530492726079928250677042495548260631983654180742309692582945155643498503832093833126446384225826812940321472316768113053710519180150342984273942398992192522155192133902960935381219978566959104
  251         769.173    -104.067            -nan        -nan             251              -3
  222        -803.602    -518.803           0.000      -0.000             222            -nan
  127         100.524    1579.755           0.000      -0.000             127               0
  169         -63.034   -1146.765          -0.000      -0.000             169               0
  106        -228.341   -1234.947          -0.000      -0.000             106              -0
    1         -43.884    -228.115          -0.000      -0.000               1              -0
  165         -78.818    -646.713           0.000      -0.000             165              -0
  109         434.277    -329.582     -4019498648994490801874365320022458368.000      -0.000             109               0
   69         122.940    -182.410            -nan        -nan              69              -0
   20        1059.656     121.333            -nan        -nan              20            -nan
  225         686.927   -1906.814            -nan        -nan             225            -nan
   57         -58.023     221.029            -nan        -nan              57            -nan
  233         388.521    -146.253          -0.000      -0.000             233            -nan
   78        -542.039    1403.737          -0.000       0.000              78               0
  100          12.119    -773.646          -0.000      -0.000             100               0
  142        1009.118    -607.101          -0.000       0.000             142               0
  249         670.370    -589.829           0.000       0.000             249               0
  207        -977.329     -74.766           0.000       0.000             207               0
  184        -945.744     563.458           0.000       0.000             184               0
   81         638.919      38.534           0.000       0.000              81               0
  118         407.186     786.206           0.000       0.000             118               0
  171        1059.118     -29.784           0.000       0.000             171               0
  143        -718.179     320.902           0.000       0.000             143               0
  109        -353.343    1452.189           0.000       0.000             109               0
  211         694.659     264.161            -nan        -nan             211               0
  151         434.027     521.063            -nan        -nan             151            -nan
  141         257.563     529.282            -nan        -nan             141            -nan
  129         -64.416     943.899            -nan        -nan             129            -nan
   74          97.181     836.454       -5072.097       0.000              74            -nan
  188         402.913     -25.694     -18596097711856399582187586084859483651650482003410694436592892841374498202642344306304734218718468801443288057551535386919623008200238372522818637243124960382632508445434430555454302527683539134155162813394556583962623813760175614902276373093563717653179575079508002789660503403606507779388721004363644928.000 1801488386085091322863135852889198081226905535533030477451316081965218535356183830609920967432908346693541704324658572730286266238650228314225645530943921692190510898131146517284773408996114321419956229943962104893969544350577787581451274580412206215207104132817908568182198719874743828153212017731174400.000             188              -0
  190        1320.178   -1054.798           0.000       0.000             190            -1195506120980803516359139856511425674571769646722911667660153956511538201654860588590502154363853759563136640179341683112339616579772517877673033787865161847299971939259332036441771855307661599233297527421222360984199972004266476768251081188631417626053267495336023527649633695066193280321517766311936
   70         241.192    -186.323           0.000      -0.000              70               0
  154        -619.300     338.408         911.043   -5430.579             154               0
   61        -416.861   -1171.489           0.000      -0.000              61               0
  240        -800.728   -1074.424          -0.000      -0.000             240               0
    4       -1630.713   -1118.837          -0.000      -0.000               4              -0
   63         -15.547    -434.844           0.000      -0.000              63              -0
  149         823.015    1032.897          -0.000      -0.000             149               0
  114          83.747    -162.306           0.000      -0.000             114              -0
  132        -398.603     -49.276          -0.000      -0.000             132               0
  170        -855.810     173.913          -0.000      -0.000             170              -0
   84        -321.997    -140.088          -0.000      -0.000              84              -0
  190        -351.241    -668.836           0.000       0.000             190              -0
  147         102.902     459.846           0.000       0.000             147               0
  163        1158.298     415.859           0.000       0.000             163               0
   34       -1270.000    -126.086          -7.490      -6.874              34               0
   34         445.164      82.100          -0.000       0.000              34              -0
  157         487.559     572.507           0.000       0.000             157               0
  242        -722.544     -50.428           0.000       0.000             242               0
  218         474.516     -81.906          -0.000      -0.000             218               0
  238        -245.648    -650.000          -0.000      -0.000             238              -0
  104       -1352.176   -1019.532          -0.000      -0.000             104              -0
  133        -565.131     967.032           0.000      -0.000             133              -0
  126        -118.603      69.163           0.000      -0.000             126              -0
  214        -646.759    1659.759          -2.947       5.202             214              -0
   89        -223.517     949.694          53.538      28.617              89               0
   21        -311.913    1006.586           0.000      -0.000              21               0
  100        -181.702   -1416.958            -nan        -nan             100              -0
  219         635.380    -109.818            -nan        -nan             219            -nan
   96         124.698    -258.420            -nan        -nan              96            -nan
   32         727.390      89.857           0.000       0.000              32            -nan
  153          26.785     503.752            -nan        -nan             153               0
  167        -283.858    -970.793          10.167      -0.072             167            -nan
  187        -708.806     -20.511          -0.000       0.000             187               0
  215         481.563    1814.774          -0.000       0.000             215              -0
  151        -829.347    1427.873            -nan        -nan             151              -0
  192         293.632   -1089.687           0.000       0.000             192            -nan
   22         174.645     886.868           0.000       0.000              22               0
   45         184.171    -340.891           0.000       0.000              45               0
   51        1031.505     298.283           0.000       0.000              51               0
  155        -192.373     -66.285           0.000       0.000             155               0
  215        1365.692     174.426           0.000       2.993             215               0
  135         331.533    1163.170         -60.927       0.000             135               0
   89        1304.664    -196.778            -nan        -nan              89              -0
  107        1417.143     -34.648            -nan        -nan             107            -nan
   43       -3361.000      -0.322           0.000       0.000              43               0
  124        1417.341      34.798           0.000       0.000             124               0
  141        1304.646     196.866           0.000       0.000             141               0
  200         331.715   -1163.198           0.000       0.000             200               0
  110        1365.664    -174.205           0.000       0.000             110               0
  104        -192.452      66.213           0.000       0.000             104               0
  182        1031.495    -298.151           0.000       0.000             182               0
  215         184.006     340.851           0.000       0.000             215               0
  238         174.704    -886.881           0.000       0.000             238               0
   53         293.334    1089.635           0.000       0.000              53               0
  174        -829.174   -1428.162           0.000       0.000             174               0
   72         481.816   -1814.643           0.000       0.000              72               0
   74        -708.866      20.527           0.000       0.000              74               0
   18        -284.006     970.756           0.000       0.000              18               0
   35          26.904    -503.783           0.000       0.000              35               0
  171         727.394     -89.716           0.000       0.000             171               0
   51         124.605     258.445           0.000       0.000              51               0
  188         635.278     109.922           0.000       0.000             188               0
   82        -182.054    1416.804           0.000       0.000              82               0
  239        -311.827   -1006.821           0.000       0.000             239               0
  147        -223.434    -949.817           0.000       0.000             147               0
  233        -646.530   -1659.833           0.000       0.000             233               0
  175        -118.634     -69.099           0.000       0.000             175               0
  169        -565.032    -967.009           0.000       0.000             169               0
   22       -1352.321    1019.415           0.000       0.000              22               0
  227        -245.657     649.944           0.000       0.000             227               0
   68         474.533      81.939           0.000       0.000              68               0
  238        -722.518      50.255           0.000       0.000             238               0
  106         487.708    -572.446           0.000       0.000             106               0
  158         445.134     -82.007           0.000       0.000             158               0
   89       -1269.988     125.864           0.000       0.000              89               0
  150        1158.412    -415.672           0.000       0.000             150               0
   26         102.910    -459.769           0.000       0.000              26               0
  230        -351.407     668.818           0.000       0.000             230               0
   94        -322.057     140.012           0.000       0.000              94               0
  136        -855.770    -174.062           0.000       0.000             136               0
   78        -398.540      49.218           0.000       0.000              78               0
   20          83.794     162.300           0.000       0.000              20               0
   96         823.176   -1032.704           0.000       0.000              96               0
   61         -15.731     434.976           0.000       0.000              61               0
   73       -1630.930    1118.627           0.000       0.000              73               0
   15        -800.814    1074.267           0.000       0.000              15               0
  133        -416.946    1171.299           0.000       0.000             133               0
  148        -619.091    -338.630           0.000       0.000             148               0
   34         241.349     186.317           0.000       0.000              34               0
  168        1320.092    1054.899           0.000       0.000             168               0
   63         402.907      25.559           0.000       0.000              63               0
   85          97.328    -836.598           0.000       0.000              85               0
  100         -64.221    -943.986           0.000       0.000             100               0
  146         257.705    -529.275           0.000       0.000             146               0
   69         434.148    -521.021           0.000       0.000              69               0
  248         694.676    -264.098           0.000       0.000             248               0
  123        -353.138   -1452.244           0.000       0.000             123               0
  245        -718.050    -320.944           0.000       0.000             245               0
  161        1059.183      29.988           0.000       0.000             161               0
  146         407.301    -786.098           0.000       0.000             146               0
  216         638.849     -38.363           0.000       0.000             216               0
  230        -945.707    -563.537           0.000       0.000             230               0
  129        -977.245      74.718           0.000       0.000             129               0
   67         670.397     590.020           0.000       0.000              67               0
  132        1009.023     607.290           0.000       0.000             132               0
  218          11.943     773.575           0.000       0.000             218               0
  217        -541.779   -1403.838           0.000       0.000             217               0
  158         388.550     146.415           0.000       0.000             158               0
  193         -57.931    -220.913           0.000       0.000             193               0
   55         686.668    1906.965           0.000       0.000              55               0
   39        1059.650    -121.210           0.000       0.000              39               0
   16         122.849     182.439           0.000       0.000              16               0
   76         434.162     329.673           0.000       0.000              76               0
  136         -78.993     646.696           0.000       0.000             136               0
   77         -43.972     228.108           0.000       0.000              77               0
  150        -228.581    1234.872           0.000       0.000             150               0
  151         -63.244    1146.568           0.000       0.000             151               0
  210         100.745   -1579.848           0.000       0.000             210               0
   42        -803.684     518.658           0.000       0.000              42               0
  185         769.144     104.112           0.000       0.000             185               0
  122        -529.504    -595.756           0.000       0.000             122               0
  106         -84.675    -560.911           0.000       0.000             106               0
   15       -1015.999    -153.255           0.000       0.000              15               0
