SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
   32       16141.000       0.000            -nan        -nan              32            -nan
   72        -400.171    -604.880            -nan        -nan              72            -nan
  147        -792.566     -15.202            -nan        -nan             147            -nan
  176         485.263    -545.293            -nan        -nan             176            -nan
   24        -490.945     642.164            -nan        -nan              24            -nan
  137         818.416     952.847            -nan        -nan             137            -nan
   78       -1118.420    -128.456            -nan        -nan              78            -nan
  139         539.416    -737.916            -nan        -nan             139            -nan
  119         260.811    -693.947           0.000      -0.000             119            -nan
  247        -673.476      -2.421            -nan        -nan             247               0
  101        -364.104     262.493            -nan        -nan             101            -nan
   35         130.875    1165.963         -43.260     -80.590              35            -nan
  122        -141.599    -203.016          50.328       4.424             122               0
   45        -328.088    -203.145         -83.149       0.000              45               0
    3         -70.981     272.790           0.000      -0.000               3              -0
  245        1057.880      -7.921            -nan        -nan             245              -0
   79        -196.858    -670.610           0.000      -0.000              79            -nan
  127          42.903    -135.205     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000             127              -0
  210         540.484    -216.733            -nan       0.000             210            -61011477622549595721522183175638147015906358448048933997133920338505699241434323926319984278552679999068286911490089028734544213097222268646853870324984589729411719146195156035061086378412422722743370640759870318074096831971223586958643036160
  133        -892.758    -273.153           2.659      -1.245             133            -nan
  253        -178.165    -624.059     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000             253               0
  111          67.964     158.044           0.000      -0.000             111            -7041472367075355570922481107169354444649443331224237746236506697461693353373686418068723185904855536627593624252827934627274663952208816733000441658667132250812588317213975625172993722226746863013878726410446035402130159838081921535593774473313328153231360
  190         425.835    -872.387           0.000       0.000             190               0
  151         125.195    1055.401           0.000      -0.000             151              -0
  228       -1080.968     128.166           0.000       0.000             228               0
  115         201.348     575.560           0.000      -0.000             115              -0
  145         413.209    -376.424           0.000      -0.000             145               0
  114           9.317     190.610         -78.099      60.949             114              -0
   28        -199.922     171.699           0.000       0.000              28              -0
   88        -122.648      16.066         -76.803      -9.892              88              -0
  196         419.027     156.506            -nan        -nan             196               0
   61        -370.912     -88.312            -nan        -nan              61            -nan
  161         135.975    1095.003           0.000      -0.000             161            -nan
   88        -129.530    -765.413           0.000      -0.000              88              -0
  237         329.510     611.984          -0.000      -0.000             237              -0
  186         289.200    -453.348           0.000      -0.000             186              -0
  225        -885.216     210.921           0.000      -0.000             225              -0
   60         818.531     175.719          -0.000      -0.000              60              -0
   69         124.853    1325.823           0.000      -0.000              69              -0
   88        -572.222    1797.400           0.000      -0.000              88              -0
   51        -844.388      13.288          -0.000      -0.000              51              -0
  170         390.899     834.281          -0.000      -0.000             170              -0
  123        -599.262    1299.730           0.000      -0.000             123              -0
  174         412.807    -124.376          -0.000      -0.000             174              -0
  215          95.268    -351.513           0.000      -0.000             215              -0
  127        -284.701    -459.161           0.000      -0.000             127              -0
  163        -144.142    -348.983           0.000      -0.000             163              -0
   39        -102.755     775.363          -0.000      -0.000              39              -0
  255        -563.173     649.365          -0.000      -0.000             255              -0
  117       -1286.010     244.931           0.000      -0.000             117              -0
  172         395.806     319.416          -0.000      -0.000             172              -0
  252        -350.499     148.463          -0.000      -0.000             252              -0
  228          92.833      98.483           0.000      -0.000             228              -0
  107         326.932    -728.813          -0.000      -0.000             107              -0
  148        -705.951   -1191.474          -0.000      -0.000             148              -0
  201        -115.796    -515.423           0.000       0.000             201              -0
  222         868.520     603.227           0.000       0.000             222               0
   37           0.567    -593.441          -0.000       0.000              37               0
   60         588.661     581.774           0.000       0.000              60              -0
  251         252.474     156.917           0.000       0.000             251              -0
  126        -292.300     126.324     -4019498648994490801874365320022458368.000      -0.000             126               0
    1        -983.836    -561.260           0.000       0.000               1            -3404647787142482
   56        -498.062    -170.795          -0.000       0.000              56               0
   31       -1180.747     679.330           0.000      -0.000              31              -0
   89         555.000       0.006           0.000       0.000              89               0
   38       -1180.705    -679.434           0.000       0.000              38               0
  218        -498.059     170.769           0.000       0.000             218               0
   58        -983.844     561.164           0.000       0.000              58               0
   99        -292.224    -126.378           0.000       0.000              99               0
   31         252.544    -156.915           0.000       0.000              31               0
  146         588.734    -581.716           0.000       0.000             146               0
  150           0.533     593.445           0.000       0.000             150               0
  201         868.564    -603.146           0.000       0.000             201               0
   14        -115.875     515.446           0.000       0.000              14               0
   69        -706.049    1191.403           0.000       0.000              69               0
  161         326.882     728.778           0.000       0.000             161               0
  141          92.826     -98.543           0.000       0.000             141               0
  232        -350.495    -148.546           0.000       0.000             232               0
  200         395.804    -319.428           0.000       0.000             200               0
  140       -1286.007    -245.080           0.000       0.000             140               0
   93        -563.087    -649.441           0.000       0.000              93               0
  117        -102.660    -775.362           0.000       0.000             117               0
  136        -144.150     348.987           0.000       0.000             136               0
   66        -284.712     459.117           0.000       0.000              66               0
  224          95.267     351.470           0.000       0.000             224               0
   28         412.797     124.328           0.000       0.000              28               0
   11        -599.149   -1299.844           0.000       0.000              11               0
  191         390.970    -834.262           0.000       0.000             191               0
   66        -844.387     -13.397           0.000       0.000              66               0
   72        -572.027   -1797.473           0.000       0.000              72               0
  186         125.018   -1325.763           0.000       0.000             186               0
  193         818.553    -175.591           0.000       0.000             193               0
   73        -885.187    -210.949           0.000       0.000              73               0
  243         289.203     453.391           0.000       0.000             243               0
  225         329.574    -611.939           0.000       0.000             225               0
  162        -129.585     765.402           0.000       0.000             162               0
   26         136.076   -1094.992           0.000       0.000              26               0
  187        -370.899      88.309           0.000       0.000             187               0
  221         419.058    -156.456           0.000       0.000             221               0
  125        -122.643     -16.063           0.000       0.000             125               0
  218        -199.890    -171.705           0.000       0.000             218               0
  111           9.361    -190.589           0.000       0.000             111               0
   19         413.190     376.460           0.000       0.000              19               0
  164         201.379    -575.544           0.000       0.000             164               0
  125       -1080.943    -128.245           0.000       0.000             125               0
   88         125.333   -1055.342           0.000       0.000              88               0
   69         425.784     872.473           0.000       0.000              69               0
   11          67.979    -158.012           0.000       0.000              11               0
   65        -178.216     624.069           0.000       0.000              65               0
   14        -892.741     273.082           0.000       0.000              14               0
  151         540.516     216.781           0.000       0.000             151               0
  159          42.916     135.215           0.000       0.000             159               0
  131        -196.869     670.583           0.000       0.000             131               0
   32        1057.901       7.981           0.000       0.000              32               0
  225         -70.969    -272.806           0.000       0.000             225               0
  100        -328.093     203.111           0.000       0.000             100               0
   61        -141.587     202.969           0.000       0.000              61               0
  237         130.995   -1165.960           0.000       0.000             237               0
   35        -364.060    -262.486           0.000       0.000              35               0
  127        -673.417       2.407           0.000       0.000             127               0
   53         260.827     693.993           0.000       0.000              53               0
  222         539.391     737.941           0.000       0.000             222               0
   64       -1118.361     128.313           0.000       0.000              64               0
  126         818.587    -952.800           0.000       0.000             126               0
  209        -490.799    -642.170           0.000       0.000             209               0
   34         485.339     545.363           0.000       0.000              34               0
   33        -792.378      15.146           0.000       0.000              33               0
  235        -399.785     604.841           0.000       0.000             235               0
