SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
   87        7839.000       0.000            -nan        -nan              87            -nan
  166         124.098      35.337            -nan        -nan             166            -nan
  155         581.691      -1.091            -nan        -nan             155            -nan
  202        -123.985   -1345.106            -nan        -nan             202            -nan
  144          92.383    -117.687            -nan        -nan             144            -nan
  120         -94.046     303.755     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000             120            -nan
   99         162.095     -51.459            -nan        -nan              99            1309252662280315640685084175525163069785892355775143038715355946079546117890717773351995185853698959162326282073375307149141209920911311667784422338568453203019065129610064049565813985855406080
  254         683.849     461.912            -nan        -nan             254            -nan
  154         187.904    -108.355           0.000      -0.000             154            -nan
  211        -139.363    -154.290       -4157.457      -0.000             211               0
  230         445.662    -429.193            -nan        -nan             230              -1
   25        -421.360     361.882           0.000      -0.000              25            -nan
   11        -317.716     606.377          -0.000      34.442              11              -0
   80        -648.917     747.465         -83.149       0.000              80              -0
   76         475.931    -526.366           0.000      -0.000              76              -0
  131        -886.062     -89.041            -nan        -nan             131              -0
    5         150.999     136.001           0.000      -0.000               5            -3475079609996704480448386957312
   11        -361.767     160.794     -304805734727798366826193022822415341026943276907994329948923256275959469065516242701512280091260797797834682666365991002639278008941273755121919362650310815758163718365964987381271124916027761188283578792033168458342263813308287416381162151395655216214808732357922230436408084531521213769851879297122304.000 30020637703483356472373567668265092865071485337773934964906857752189765317536072064214513009743067729246212007137092247937324748158607155909866862589361498669949649613612289600250002119220210696430993059163286733084659329113309649482656133376864104231380899380303563249334961787410275751983396750884864.000              11              -0
  110         208.421    -117.594            -nan      -0.000             110            14463516057989024821592691645033407765005984465732159277390538441192886647302902820814744877084338572893105142196887559533636609285241957925187629002704383372702559158560011163227824769497065640529145881620820584249236483174409601180776140924377303479878152126445125632
  162         424.303    -139.919           0.000       0.052             162            -nan
   85         183.117     135.129     19423109864394617908316107344922965523137690996365560424435638145983180955388951178637390831685145532242371927709807178640153035121355894279233996253352262419271380945439134069588016715092573502291398755915778375025070036846275500958996131071396057185374946656950182867940174462976.000 46891589436356547600348498411865860243130647640291847756638154360384157862095710685131600695191020027780553977157466666999735151675164637976569101049902974640723035611855757855217826462919907380636354648598635210701925063219014223970356259994868771539844974202166292305052912582656.000              85              -0
   71         236.328    -174.375           0.000       0.000              71            927221274463552549046852982138400939822884736323114466050780083946305231429788202447783676975737835446239937129771537124000089876169254153947664065854911568009576024453949530642474975221487563410178259845723466302032035437928478566466758767009706720207565197551048065024
   92         178.112    -346.575           0.000      -0.000              92               0
   85        -616.113     815.145           0.000      -0.000              85              -0
  254        -111.909      37.641           0.000      -0.000             254              -0
   96         -56.608     588.699          -0.000       0.000              96               0
  151        -150.210      78.697           0.000       0.000             151              -0
  217          45.186     -98.304          -0.000       0.000             217               0
  248        -229.794    -412.945           0.000      -0.000             248              -0
   74         246.583     484.420         -49.039       0.000              74              -0
   84        -245.717     111.221           0.000       0.000              84              -0
   80        -860.212     265.210            -nan        -nan              80               0
  240        -597.000      -0.021           0.000       0.000             240               0
  239        -860.189    -265.259           0.000       0.000             239               0
   27        -245.691    -111.241           0.000       0.000              27               0
  129         246.616    -484.410           0.000       0.000             129               0
  104        -229.805     412.935           0.000       0.000             104               0
  126          45.189      98.292           0.000       0.000             126               0
  127        -150.201     -78.720           0.000       0.000             127               0
    2         -56.577    -588.710           0.000       0.000               2               0
   82        -111.903     -37.651           0.000       0.000              82               0
  101        -616.065    -815.166           0.000       0.000             101               0
   28         178.119     346.593           0.000       0.000              28               0
   94         236.334     174.382           0.000       0.000              94               0
  181         183.132    -135.124           0.000       0.000             181               0
  104         424.300     139.935           0.000       0.000             104               0
  225         208.409     117.595           0.000       0.000             225               0
  186        -361.762    -160.816           0.000       0.000             186               0
  115         151.003    -135.997           0.000       0.000             115               0
   80        -886.057      89.003           0.000       0.000              80               0
   92         475.919     526.370           0.000       0.000              92               0
  201        -648.881    -747.510           0.000       0.000             201               0
  151        -317.672    -606.388           0.000       0.000             151               0
  184        -421.316    -361.885           0.000       0.000             184               0
   30         445.670     429.222           0.000       0.000              30               0
  150        -139.347     154.282           0.000       0.000             150               0
   25         187.928     108.356           0.000       0.000              25               0
  182         683.888    -461.885           0.000       0.000             182               0
  111         162.104      51.470           0.000       0.000             111               0
   18         -94.013    -303.751           0.000       0.000              18               0
    0          92.407     117.710           0.000       0.000               0               0
  196        -123.998    1345.098           0.000       0.000             196               0
   98         581.748       1.094           0.000       0.000              98               0
  241         124.200     -35.345           0.000       0.000             241               0
