SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  101       33254.000       0.000            -nan        -nan             101            -nan
  235        -903.916    -395.301            -nan        -nan             235            -nan
  241        -777.032    -182.723            -nan        -nan             241            -nan
  250         933.757     121.374            -nan        -nan             250            -nan
   68        1396.840    -131.452            -nan        -nan              68            -nan
   27         492.781     745.286            -nan        -nan              27            -nan
   41         919.784   -1257.920            -nan        -nan              41            -nan
   13         196.765   -1850.473            -nan        -nan              13            -nan
  163       -1459.938     747.808           0.000      -0.000             163            -nan
  194         -24.182     158.514            -nan        -nan             194               0
  138        -171.289    1625.814            -nan        -nan             138            -nan
  121        1935.274    1394.736       -3504.080   -5921.938             121            -nan
  179        -435.610     596.649        3687.512   -2396.983             179               0
  242        -238.432     895.895         -83.149       0.000             242               0
  107       -1096.670    -877.019            -nan        -nan             107               0
  149         250.748    -445.584            -nan        -nan             149            -nan
  176        -341.548    -111.540            -nan        -nan             176            -nan
    9         621.125     819.280     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000               9            -nan
  154        1179.549    -610.854            -nan        -nan             154            -2575459968744085
  147         372.816     660.548          23.935     -11.955             147            -nan
  204        -522.069    -570.424     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000             204               0
  197         292.730    -437.780           0.000       0.000             197            -297239649146238667032006492160
   55         188.952    -284.970            -nan        -nan              55               0
  164         774.043    -463.698     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000             164            -nan
   55         802.747     -47.392           0.000       0.000              55            -144057032210862143967973423197773721893153051107140844549684260463866440093245046693380361072159652038699145555345408
   31         804.956      49.005         -75.398      -0.000              31              -0
   64         591.123    -528.815          -2.789     -23.956              64              -0
  108        -880.383    -975.954        -708.478     563.021             108               0
