SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  157       65934.000       0.000            -nan        -nan             157            -nan
  164         808.534   -1844.583            -nan        -nan             164            -nan
  156          83.231   -1116.453            -nan        -nan             156            -nan
   30        -536.569      59.893            -nan        -nan              30            -nan
  120       -2123.798   -1537.387            -nan        -nan             120            -nan
   63         206.806   -1263.748            -nan        -nan              63            -nan
  253        -518.283      23.652            -nan        -nan             253            -nan
   20        -583.736    -964.503            -nan        -nan              20            -nan
  135        -494.540   -2290.257           0.000      -0.000             135            -nan
  241         564.020     -89.820            -nan        -nan             241              -0
    7         263.438    -262.494            -nan        -nan               7            -nan
  220        1725.072    -921.345       -3504.080   -5921.938             220            -nan
  196       -1861.835     853.767            -nan        -nan             196              -0
  110         867.308     384.651            -nan        -nan             110            -nan
  194         969.505    1064.919            -nan        -nan             194            -nan
  149       -1105.906     311.404            -nan        -nan             149            -nan
  224        -284.309    -425.213            -nan        -nan             224            -nan
  149       -1289.515    -491.334     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000             149            -nan
   54       -1532.358    1177.421            -nan        -nan              54               0
  154        -756.120   -2414.356          23.935     -11.955             154            -nan
  163         771.841   -2389.879            -nan        -nan             163               0
  165         226.297    1065.895           0.000       0.000             165            -nan
  165        1088.621    -362.547            -nan        -nan             165               0
  107        -313.391    -406.236     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000             107            -nan
  191         -19.452    2718.110           0.000       0.000             191              -0
  163        1038.573    1822.213        -282.743      -0.000             163               0
  113         642.154    1368.271         -10.459     -89.835             113              -0
  210         -14.215    -937.997        -723.849     602.846             210               0
   43        -754.801    -724.783            -nan        -nan              43              -0
   42         416.962     437.744            -nan        -nan              42            -nan
   94       -1156.446     -79.374            -nan        -nan              94            -nan
  200         363.259     134.394            -nan        -nan             200            -nan
  206         541.245    2520.395            -nan        -nan             206            -nan
  251        -340.812    1504.961            -nan        -nan             251            -nan
  231        -645.882     115.054          15.000      -0.000             231            -nan
   71         976.722   -1448.981           0.000      -0.000              71               0
   59       -1903.464   -1321.340            -nan        -nan              59               0
  229       -1885.920       2.841            -nan        -nan             229            -nan
   91        -747.542     532.080           0.000      -0.000              91            -nan
  194         648.761    -561.486           0.000      -0.000             194               0
  214        1223.734     -62.165          -0.000      -0.000             214               0
   99       -1013.197     512.260          -0.000      -0.000              99               0
  158         835.005      15.431        -565.487      -0.000             158               0
  154         225.107   -1673.549          -0.000      -0.000             154              -0
  209         340.103     758.308            -nan        -nan             209               0
   97        -473.384     115.481            -nan        -nan              97            -nan
   48        1981.758      33.199            -nan        -nan              48            -nan
  177        -220.795     905.913            -nan        -nan             177            -nan
  247        2008.349   -2203.726            -nan        -nan             247            -nan
  103       -1178.580    -219.690            -nan        -nan             103            -nan
   76         234.268    1076.230            -nan        -nan              76            -nan
  154        -354.157    1081.498            -nan        -nan             154            -nan
   13        -873.810    -231.866      -63259.986   49368.564              13            -nan
  241       -2206.817   -1664.495            -nan        -nan             241              -0
    6         652.442   -2456.562            -nan        -nan               6            -nan
  204        -264.991    -117.062           0.000      -0.000             204            -nan
  148        -677.805     770.413          -0.000      -0.000             148               0
  119         237.284    1263.958          -0.000      -0.000             119              -0
  158        -739.104      61.272          -0.000      -0.000             158              -0
  192       -1081.110    -737.498           0.000      -0.000             192              -0
  161        -383.588     526.444            -nan        -nan             161               0
  253           8.843     790.311            -nan        -nan             253            -nan
  137        1690.392    -980.301            -nan        -nan             137            -nan
  112        -429.550    -799.564            -nan        -nan             112            -nan
  249         108.165    -315.122            -nan        -nan             249            -nan
  112        2795.000     467.130          -0.000      -0.000             112            -nan
  184        -353.771   -2380.007          -0.000       0.000             184               0
   52         230.924     790.867          -0.000      -0.000              52               0
   86         625.706   -1598.784          -0.000       0.000              86               0
   19       -2003.456    -119.776           0.000       0.000              19               0
  247        -987.016   -2585.589           0.000       0.000             247               0
   44         885.902     442.657           0.000       0.000              44               0
  118          73.981     321.331           0.000       0.000             118               0
  149        1351.986   -1241.100           0.000       0.000             149               0
  199         434.531     692.573           0.000       0.000             199               0
   72         875.853    -409.825           0.000       0.000              72               0
  247         -85.492    -975.443           0.000      -0.000             247               0
  248        1634.118    2119.942            -nan        -nan             248               0
  250        1038.508    -325.103            -nan        -nan             250            -nan
  238         281.463     881.425            -nan        -nan             238            -nan
   95         -41.125   -1830.045            -nan        -nan              95            -nan
   70         980.624   -1394.069       -7478.468      -7.513              70            -nan
  137       -1468.770     181.536     -27436865476509487138493294559624487352115868115535415111925370923169363580678445085662806904918625224035279292582564196252539444442134677938838758553365812995382573252683438812735040413035237058558070969601077905287234444550948150121086680368408307575965297166205014342715691529229389356746910870630563840.000 2657933684387839946246948728238133777884050429864779613668518471603619846395688499235449001362443638054853447546932235927720075916503797226230384892878047733110622219647336220591318655422256648665611660175062739014861019223529714604684605770742777025146285655591999088306138777298852436386940999281147904.000             137               0
