SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
   91       34060.000       0.000            -nan        -nan              91            -nan
  183         310.121     712.674            -nan        -nan             183            -nan
  200         646.974   -1087.959            -nan        -nan             200            -nan
  164        1178.939    -553.355            -nan        -nan             164            -nan
  130         366.601   -1965.654            -nan        -nan             130            -nan
  243         866.711     142.731            -nan        -nan             243            -nan
   55        -595.306     478.816            -nan        -nan              55            -nan
  246         866.560      34.914            -nan        -nan             246            -nan
  171        -780.387    -792.915           0.000      -0.000             171            -nan
  246         148.729    -450.600            -nan        -nan             246               0
  226        -946.292    -341.012            -nan        -nan             226            -nan
    9         819.446     -93.333       -3504.080   -5921.938               9            -nan
  160       -1249.283    -211.451        3687.512   -2396.983             160               0
  208         291.144     481.495         -83.149       0.000             208               0
  221          95.386     264.976            -nan        -nan             221               0
  175        -530.090     965.094            -nan        -nan             175            -nan
  238         204.861    -111.929            -nan        -nan             238            -nan
  183         261.455    -753.409     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000             183            -nan
  148         -71.693     627.096            -nan        -nan             148               0
   33       -1192.715     -18.922          23.935     -11.955              33            -nan
  109         -57.967      11.039     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000             109               0
  175         186.520   -1135.944           0.000       0.000             175               0
  167         140.765    -463.953            -nan        -nan             167               0
   98        -637.409     544.366     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000              98            -nan
  117        -645.060   -1145.304           0.000       0.000             117            -20872548043996322106054082091986741513313845248
  148        -115.116     139.499        -166.504      -0.000             148              -0
   92         -13.441     157.697          -6.159     -52.903              92              -0
  189        -111.409     406.693        -715.232     580.520             189               0
   86         759.865     742.610           0.000       0.000              86              -0
  140       -1105.449   -1316.196            -nan        -nan             140              -0
  214         348.519     138.917            -nan        -nan             214            -nan
  178        -234.456    1138.350            -nan        -nan             178            -nan
   67         -13.870     936.558           0.000      -0.000              67            -nan
  159        2164.090    -789.611            -nan        -nan             159              -0
   86        -894.248     543.541           8.833      -0.000              86            -nan
  198        -431.218    -935.403           0.000      -0.000             198               0
  146         280.731     910.362           0.000      -0.000             146              -0
  142         -10.641   -1168.713            -nan        -nan             142              -0
  188        -588.876   -1222.394           0.000      -0.000             188            -nan
   61        -145.596    -533.647           0.000      -0.000              61              -0
  133       -1366.995    -995.274          -0.000      -0.000             133              -0
  158        -294.089     861.936          -0.000      -0.000             158              -0
   71        -246.233     246.995        -333.009      -0.000              71              -0
   37       -1809.268   -1272.199          -0.000      -0.000              37              -0
  111        -417.452   -1038.044          53.000      -0.000             111               0
   36         254.715    -637.056            -nan        -nan              36               0
  212         288.953     686.652            -nan        -nan             212            -nan
   93       -1159.578    -685.647            -nan        -nan              93            -nan
  219        -383.177    -160.832     -185716.237 -313862.717             219            -nan
  105         803.517     151.975            -nan        -nan             105             -14
  127          18.808    -527.834        1268.581    -633.600             127            -nan
   73         -95.191    -152.433     -521865904687649665301785574112802594381319188188816485549155626868184131320261293455788130421847332894609924137402711342293166894126625871543510278564918295109363891572513268966327309295515041052252447296649254928384.000      -0.000              73               0
   24        -183.769    -248.203      -37253.103   29072.599              24            -38613829425649256821530492726079928250677042495548260631983654180742309692582945155643498503832093833126446384225826812940321472316768113053710519180150342984273942398992192522155192133902960935381219978566959104
   38         965.768   -1126.897            -nan        -nan              38              -3
  171       -1938.732     537.528           0.000      -0.000             171            -nan
  142         137.018     223.181           0.000      -0.000             142               0
  186         148.275   -1791.883          -0.000      -0.000             186               0
    8        1548.585     554.802          -0.000      -0.000               8              -0
   75        1655.887    -721.574          -0.000      -0.000              75              -0
   17        -227.635     -94.268           0.000      -0.000              17              -0
  149        1789.309     782.252     -4019498648994490801874365320022458368.000      -0.000             149               0
   33        2145.482    -573.547            -nan        -nan              33              -0
  195        -660.556     137.056            -nan        -nan             195            -nan
  216         -47.241    -402.692            -nan        -nan             216            -nan
  192         433.970     -21.970            -nan        -nan             192            -nan
   26           8.464     -16.463          -0.000      -0.000              26            -nan
  158        -919.045     430.578          -0.000       0.000             158               0
   83        -922.586    -180.165          -0.000      -0.000              83               0
  168         318.443    -390.759          -0.000       0.000             168               0
   91        -245.328    -136.603           0.000       0.000              91               0
  145         635.676     972.405           0.000       0.000             145               0
   45       -1184.327      65.719           0.000       0.000              45               0
  250       -1044.508     772.994           0.000       0.000             250               0
  216        -775.720    -455.183           0.000       0.000             216               0
   83         386.518     332.341           0.000       0.000              83               0
  105         778.472    -703.893           0.000       0.000             105               0
  252         367.169     340.499           0.000       0.000             252               0
   40        -360.166     931.027            -nan        -nan              40               0
  198         139.282    -773.657            -nan        -nan             198            -nan
  216       -1016.383    -980.056            -nan        -nan             216            -nan
