SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
   90       63773.000       0.000            -nan        -nan              90            -nan
   11         196.338    -140.953            -nan        -nan              11            -nan
   67         413.361    -435.792            -nan        -nan              67            -nan
  231         318.816    -411.036            -nan        -nan             231            -nan
  183         532.942    -350.735            -nan        -nan             183            -nan
   49        -343.576    -451.652            -nan        -nan              49            -nan
  234        -561.897   -1967.610            -nan        -nan             234            -nan
   27        -934.101   -1421.381            -nan        -nan              27            -nan
  126       -1657.389    1286.696           0.000      -0.000             126            -nan
  141        -992.946   -1783.433            -nan        -nan             141              -0
  158         383.911      59.167            -nan        -nan             158            -nan
  134        -244.036    -597.709       -3504.080   -5921.938             134            -nan
   52        -996.755     780.138            -nan        -nan              52               0
  155        -292.512     472.482            -nan        -nan             155            -nan
  237        -150.080     224.080            -nan        -nan             237            -nan
  202        1443.712     787.539            -nan        -nan             202            -nan
   72        -999.613    -753.303            -nan        -nan              72            -nan
    2        -136.948     411.614     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000               2            -nan
  221        -367.083     542.593            -nan        -nan             221               0
   12        1082.948    1775.078          23.935     -11.955              12            -nan
  115         794.081   -1189.231            -nan        -nan             115               0
  205        1800.898   -1416.864           0.000       0.000             205            -nan
  146         -84.865     518.462            -nan        -nan             146               0
  254       -1746.137    -719.956     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000             254            -nan
  200        -800.840    -285.421           0.000       0.000             200              -0
  141        -604.435   -1905.731        -282.743      -0.000             141              -0
  230        -222.581    -876.972         -10.459     -89.835             230              -0
  209        1687.913       9.967        -723.849     602.846             209               0
  194        1019.269    1517.489            -nan        -nan             194              -0
  232       -1911.193      22.514            -nan        -nan             232            -nan
  145         578.827     678.205            -nan        -nan             145            -nan
   28       -1551.265     -19.141            -nan        -nan              28            -nan
  243          69.788     999.648            -nan        -nan             243            -nan
  213       -1236.204     -27.637            -nan        -nan             213            -nan
    3       -2392.195     126.173          15.000      -0.000               3            -nan
  171         617.256    1068.280           0.000      -0.000             171               0
    6         325.104     480.182            -nan        -nan               6              -0
  238        -347.867     124.533            -nan        -nan             238            -nan
  199          90.949     358.236           0.000      -0.000             199            -nan
  132         479.562   -1283.035           0.000      -0.000             132              -0
  124         512.358     807.908          -0.000      -0.000             124               0
  101       -2119.064    -397.914          -0.000      -0.000             101              -0
   10         909.485   -1077.115        -565.487      -0.000              10               0
  176        -509.947     644.018          -0.000      -0.000             176              -0
    1          -3.081   -2365.767            -nan        -nan               1               0
  248         803.914      52.929            -nan        -nan             248            -nan
  122         398.974   -1241.780            -nan        -nan             122            -nan
   74          45.399   -1942.914            -nan        -nan              74            -nan
  251        1123.878      16.413            -nan        -nan             251            -nan
   88        -424.024     631.916            -nan        -nan              88            -nan
   86       -2208.094    -366.733            -nan        -nan              86            -nan
  111       -1302.976     443.721            -nan        -nan             111            -nan
   38         529.682     169.087      -63259.986   49368.564              38            -nan
  233        -290.833   -1501.520            -nan        -nan             233              -0
  109        -406.055    1049.140            -nan        -nan             109            -nan
  239         802.305     334.441           0.000      -0.000             239            -nan
  119         724.240   -3077.025          -0.000      -0.000             119               0
   84       -2451.125     -87.180          -0.000      -0.000              84              -0
  192        1194.044     185.581          -0.000      -0.000             192              -0
   57        1256.323    1210.275           0.000      -0.000              57              -0
   60       -1799.184    -579.213            -nan        -nan              60               0
   82       -1599.765      52.863            -nan        -nan              82            -nan
   85           4.773     668.491            -nan        -nan              85            -nan
   48        -440.106     184.372            -nan        -nan              48            -nan
   39         305.486    1805.442            -nan        -nan              39            -nan
   89          89.244    2074.112          -0.000      -0.000              89            -nan
  220        1140.529   -1615.655          -0.000       0.000             220               0
   45         114.736      -2.391          -0.000      -0.000              45               0
   71         338.489     590.387          -0.000       0.000              71               0
  163         655.895     102.085           0.000       0.000             163               0
  178       -1623.463    1029.076           0.000       0.000             178               0
  195        -368.243    -991.291           0.000       0.000             195               0
    9       -1585.287     407.287           0.000       0.000               9               0
  189         704.136    -670.387           0.000       0.000             189               0
  116         532.237   -1547.966           0.000       0.000             116               0
   10        -595.588    1388.757           0.000       0.000              10               0
  181         292.027   -1296.108           0.000      -0.000             181               0
  239         328.415    1406.680            -nan        -nan             239               0
   84        1836.861     334.211            -nan        -nan              84            -nan
  177       -1919.319    -966.715            -nan        -nan             177            -nan
   71        -901.702    1818.238            -nan        -nan              71            -nan
  170         607.581   -1140.642       -7481.679      -2.644             170            -nan
