SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  189        7882.000       0.000            -nan        -nan             189            -nan
  227         648.752    -140.805            -nan        -nan             227            -nan
  238         333.709     593.125            -nan        -nan             238            -nan
    7         319.163    -500.611            -nan        -nan               7            -nan
  155        -315.965    -296.175            -nan        -nan             155            -nan
  236         659.299    -281.518     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000             236            -nan
  215         457.759     -30.630            -nan        -nan             215            194251521109361123109920104493925894493170591565890757113541890074494134032299407129792147236376030402559915942133097845227520
   76        -633.051    -214.037            -nan        -nan              76            -nan
  121         -24.370     405.379           0.000      -0.000             121            -nan
   28         254.177     -26.354       -7233.975      -0.000              28               0
   15         415.936     -28.757            -nan        -nan              15              -1
  223         654.723     167.545           0.000      -0.000             223            -nan
  197         517.508    -611.699          -0.000      34.442             197              -0
   19         446.057    -180.346         -83.149       0.000              19              -0
  160         -12.961    -458.589           0.000      -0.000             160              -0
   99        -404.527      69.218            -nan        -nan              99              -0
  127         285.999    -137.998           0.000      -0.000             127            -3530239393335336517030528417792
   17         434.648    -347.152     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000              17              -0
   64          68.430     136.975            -nan      -0.000              64            -18869073461584306832322640643818186430864134969743931081466830149513670454378702665301639624934200704981864668922724971595827560639874789246850529742856651150991074709795677020325864562964627667531049146375616963785521199844326598086162464254229707915433007623448821760
  109        -725.091     -30.524           0.000       0.090             109            -nan
   85        -625.962     170.180     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000              85              -0
  209        -391.271     932.933           0.000       0.000             209            -2179230144681046327804298864281837534791930436059876354189980153740143588645580826118393686473966367397797525963601958976272905902291626180451188954829397675069442834410076173176167587731951525057615111065838599267670131978051392476010079843334082843559757975798243596706034913116160
  140        -340.686    -247.651           0.000      -0.000             140               0
  212         150.195     131.729           0.000      -0.000             212              -0
  232         128.370    -170.621           0.000      -0.000             232              -0
  111          35.773    -424.833          -0.000       0.000             111               0
   63           9.655     754.185           0.000       0.000              63              -0
  162        -163.077     460.899          -0.000       0.000             162               0
  135         456.414      13.717           0.000      -0.000             135              -0
  151          84.530     390.827         -85.328       0.000             151              -0
  121        -219.893     920.369           0.000       0.000             121              -0
   68        -314.360     334.483            -nan        -nan              68               0
  123        -166.000      -0.022           0.000       0.000             123               0
  104        -314.342    -334.531           0.000       0.000             104               0
   76        -219.844    -920.397           0.000       0.000              76               0
   23          84.559    -390.828           0.000       0.000              23               0
   84         456.416     -13.707           0.000       0.000              84               0
   35        -163.060    -460.917           0.000       0.000              35               0
  100           9.690    -754.179           0.000       0.000             100               0
  206          35.758     424.842           0.000       0.000             206               0
   63         128.363     170.618           0.000       0.000              63               0
  115         150.194    -131.732           0.000       0.000             115               0
  174        -340.703     247.620           0.000       0.000             174               0
    5        -391.233    -932.958           0.000       0.000               5               0
  134        -625.947    -170.198           0.000       0.000             134               0
   78        -725.067      30.497           0.000       0.000              78               0
  104          68.469    -136.966           0.000       0.000             104               0
    6         434.656     347.174           0.000       0.000               6               0
   96         286.003     138.006           0.000       0.000              96               0
  168        -404.509     -69.235           0.000       0.000             168               0
  115         -12.951     458.588           0.000       0.000             115               0
  182         446.077     180.359           0.000       0.000             182               0
  122         517.503     611.707           0.000       0.000             122               0
  255         654.742    -167.536           0.000       0.000             255               0
  138         415.940      28.763           0.000       0.000             138               0
   98         254.178      26.351           0.000       0.000              98               0
  111         -24.349    -405.386           0.000       0.000             111               0
  202        -633.037     214.010           0.000       0.000             202               0
    4         457.793      30.645           0.000       0.000               4               0
  246         659.308     281.541           0.000       0.000             246               0
   98        -315.950     296.152           0.000       0.000              98               0
  126         319.188     500.602           0.000       0.000             126               0
   59         333.794    -593.129           0.000       0.000              59               0
  221         648.851     140.824           0.000       0.000             221               0
