SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  241       32913.000       0.000            -nan        -nan             241            -nan
  189        -589.126    -135.518            -nan        -nan             189            -nan
  188         556.127    -324.950            -nan        -nan             188            -nan
   62          82.104      12.611            -nan        -nan              62            -nan
   82        -833.671     210.619            -nan        -nan              82            -nan
   80         662.992   -1759.182            -nan        -nan              80            -nan
  176        -553.038    -754.340            -nan        -nan             176            -nan
  210         124.964    1382.473            -nan        -nan             210            -nan
   53        -294.558    -998.194           0.000      -0.000              53            -nan
  111        -117.446    -899.934            -nan        -nan             111               0
  240         207.713     197.496            -nan        -nan             240            -nan
  239        -512.001    -435.925       -3504.080   -5921.938             239            -nan
  238         477.551     469.838        3687.512   -2396.983             238               0
   55        -827.423     -91.967         -83.149       0.000              55               0
  116        -390.283   -2158.110            -nan        -nan             116               0
  181        -773.839     350.911            -nan        -nan             181            -nan
   31         904.491    1047.633            -nan        -nan              31            -nan
  158         -39.962     420.957     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000             158            -nan
  209        -503.330     248.085            -nan        -nan             209               0
   52        1100.057     157.405          23.935     -11.955              52            -nan
   75         -47.497    -347.787     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000              75               0
  132         670.865    1036.607           0.000       0.000             132               0
   17         481.582     204.183            -nan        -nan              17               0
  197         521.048    -332.761     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000             197            -nan
  214        -693.841    -954.582           0.000       0.000             214            -74154186947326373435111016235008
  206          65.436   -1519.138        -185.354      -0.000             206              -0
  190         369.601    -990.775          -6.857     -58.892             190              -0
  103         984.764    1020.561        -716.630     584.141             103               0
  115         426.111     697.363           0.000       0.000             115              -0
  163        -682.999    -184.151            -nan        -nan             163              -0
    0        2175.628    -306.449            -nan        -nan               0            -nan
  101         278.841     -88.362            -nan        -nan             101            -nan
   96          52.241    -769.531           0.000      -0.000              96            -nan
