SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  192       16067.000       0.000            -nan        -nan             192            -nan
  178         740.334     321.450            -nan        -nan             178            -nan
  122         495.220     -99.564            -nan        -nan             122            -nan
  105         373.767     277.659            -nan        -nan             105            -nan
  206        1195.941      20.422            -nan        -nan             206            -nan
  126         313.106    -385.385            -nan        -nan             126            -nan
  137        -700.791    -221.170            -nan        -nan             137            -nan
  195         112.086     407.175            -nan        -nan             195            -nan
  233        -651.250     -83.087           0.000      -0.000             233            -nan
   98        -483.977    -590.302            -nan        -nan              98               0
  180         581.399     357.053            -nan        -nan             180            -nan
   47         829.441    -530.008       -1125.199   -1920.197              47            -nan
  244         -30.531    -147.244        1196.042    -746.316             244               0
    6          99.741    1512.528         -83.149       0.000               6               0
  138         906.458     170.792           0.000      -0.000             138               0
  107         -70.396     157.789            -nan        -nan             107               0
   86         381.874     727.455           0.000       0.000              86            -nan
   44        -314.412      19.402     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000              44               0
  156        -472.060     458.776            -nan       0.000             156            -245359448969229675664800173239733047947772550633719838986130145707115875145010456910469025079141958639817602974607419652123118828912475357697637654168862720
  102        -364.095     288.639          13.563      -6.734             102            -nan
   83         217.693    -241.803     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000              83               0
   53         293.297    -417.548           0.000      -0.000              53            -28317487909506369529721133387569385174912149601239931480866142004219013864358330509758322097216568552833644948711896456627306715813242795084116207628259192854950308741120
   50        -662.451      50.452           0.000       0.000              50               0
  173        -331.493     105.117           0.000      -0.000             173              -0
   64          97.325    -341.352           0.000       0.000              64               0
  156        -801.390    -339.720           0.000      -0.000             156              -0
  196         102.566   -1279.153           0.000      -0.000             196               0
  137         413.792     619.458        -398.304     310.839             137              -0
