SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  189        8738.000       0.000            -nan        -nan             189            -nan
   85         483.575    -463.268            -nan        -nan              85            -nan
  249          -8.236      19.289            -nan        -nan             249            -nan
   39        -688.087     -10.886            -nan        -nan              39            -nan
  157          23.504    -277.569            -nan        -nan             157            -nan
  156         250.981     -20.082     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000             156            -nan
  191         529.089     -95.717            -nan        -nan             191            489849576858246397018228278521976144013197986415950232844872576052676119025342136520401356561645341919217867370396128443653156553713907549864284018964409468145567816601572077503102076971566508065648848353488238589811968222944902321032113684480
   35         217.228     578.701            -nan        -nan              35            -nan
  218         109.783    -218.753           0.000      -0.000             218            -nan
  250         143.156    -147.942       -1829.281      -0.000             250               0
  199          48.258    -453.675            -nan        -nan             199              -1
  218        -596.760     692.017           0.000      -0.000             218            -nan
   63         437.275     -68.167          -0.000      34.442              63               0
   86         384.480     285.761         -83.149       0.000              86               0
  251         799.219    -695.667           0.000      -0.000             251              -0
  176        -133.467     134.970            -nan        -nan             176              -0
  242         135.988     544.001           0.000      -0.000             242            -55159990521654777318693928960
    9        -777.599      34.670     521385579254249820181850471678955695907002257519312532448582784687221084791512473916492010039215264465026440345447228929450730240408617160486025198391537474283355250277118518570925674524115374540257329528362698516754086942388673764928323876467043662711701219201993670656.000 5293596503192835184279835714644334547885601428343003295644159699043408736091749332799137851752511230430227974081763448550120650437837238213133102020057602557288904827993762336819397809595302696301157235426567285924716887140100768066328077494633344870248654121525298855936.000               9              -0
  172          -6.388     -94.876            -nan      -0.000             172            14052204884992117853867339180267118057391126145564456295685422311675683534091884355493462788325364850571138524531495259788070210412213306423980879183884331686673086529135294010594455028952734862857519658638945831224840795628422039324974742990852456448
  114         -85.711      17.348           0.000       0.023             114            -nan
  129        -983.009     530.145     19422912545753923741861023389592015896351580604555504174583044811635698586558849774610102175601239136149302469250077746903460413947481373369924099373507561633654432748580432483399500906141347837808958192531629873078441324896216982487873355587348889579045206120275872636808265203712.000 46891113066467685585453342898696093149574049559556770384109579865742624928114094919327016327512015852873740318087069630244480063876894474477417127916997950246131108830569085532398192472108655734064063031252562940848871400382954230101733570775002423064481831024669564722860785664000.000             129              -0
  137         562.473     143.817           0.000       0.000             137            91268607362476931956375956746262659005537065042624322294042719676426508672526745534305685105531717196278955685786042416813588260912354940180124718801647540839230174437871558004534200935386505025027845077903288195937620496134432936604888124556105811048156971404510272128286720
  174        -603.013     170.474           0.000      -0.000             174               0
   24         501.137     217.927           0.000      -0.000              24              -0
  236         630.213      29.254           0.000      -0.000             236              -0
   89          72.057     -64.000          -0.000       0.000              89               0
   45        -397.439     582.882           0.000       0.000              45              -0
  216          19.183     444.451          -0.000       0.000             216               0
  227         -65.788     860.747           0.000      -0.000             227              -0
   51         196.067      83.693         -21.577       0.000              51              -0
    3        -353.497    -141.483           0.000       0.000               3              -0
  160         283.245     322.127            -nan        -nan             160               0
  137        1102.000       0.009           0.000       0.000             137               0
  253         283.239    -322.137           0.000       0.000             253               0
  200        -353.512     141.446           0.000       0.000             200               0
   38         196.069     -83.716           0.000       0.000              38               0
  153         -65.757    -860.772           0.000       0.000             153               0
  136          19.198    -444.460           0.000       0.000             136               0
   74        -397.411    -582.900           0.000       0.000              74               0
  116          72.068      64.002           0.000       0.000             116               0
  130         630.219     -29.237           0.000       0.000             130               0
   18         501.132    -217.916           0.000       0.000              18               0
   78        -603.013    -170.507           0.000       0.000              78               0
  194         562.471    -143.803           0.000       0.000             194               0
  104        -982.992    -530.189           0.000       0.000             104               0
   74         -85.699     -17.349           0.000       0.000              74               0
  114          -6.388      94.871           0.000       0.000             114               0
   91        -777.583     -34.713           0.000       0.000              91               0
   83         136.035    -543.998           0.000       0.000              83               0
   30        -133.435    -134.967           0.000       0.000              30               0
  206         799.210     695.696           0.000       0.000             206               0
  212         384.497    -285.758           0.000       0.000             212               0
  168         437.269      68.175           0.000       0.000             168               0
  124        -596.727    -692.041           0.000       0.000             124               0
  237          48.258     453.682           0.000       0.000             237               0
  148         143.168     147.941           0.000       0.000             148               0
  214         109.793     218.744           0.000       0.000             214               0
   26         217.274    -578.699           0.000       0.000              26               0
  109         529.102      95.741           0.000       0.000             109               0
  185         250.991      20.092           0.000       0.000             185               0
   78          23.507     277.566           0.000       0.000              78               0
  113        -688.050      10.849           0.000       0.000             113               0
   90          -8.163     -19.293           0.000       0.000              90               0
  215         483.676     463.278           0.000       0.000             215               0
