SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  180        7457.000       0.000            -nan        -nan             180            -nan
  125         142.170    -485.307            -nan        -nan             125            -nan
  114         362.951     336.717            -nan        -nan             114            -nan
   29          45.226     157.398            -nan        -nan              29            -nan
  252         246.715      56.529            -nan        -nan             252            -nan
  242         -60.968    -604.460     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000             242            -nan
   32         286.485     164.577            -nan        -nan              32            20457072848129931885704440242580672965404568058986609979927436657492908092042465208624924778964046236911348157396489174205331405014239244809131599040132081297172892650157250774465843528990720
   79        -650.849    -110.087            -nan        -nan              79            -nan
   87         274.701      81.162           0.000      -0.000              87            -nan
   60        -434.667     231.228       -4240.606      -0.000              60               0
  173          28.015     522.716            -nan        -nan             173              -1
   13         465.789    -440.414           0.000      -0.000              13            -nan
  165        -191.060     402.431          -0.000      34.442             165              -0
  143         700.035      86.576         -83.149       0.000             143              -0
  200        1077.830     345.010           0.000      -0.000             200              -0
   25        -151.039    -235.401            -nan        -nan              25              -0
  223         519.991     393.001           0.000      -0.000             223            -3529377521771227299498491379712
   36         -72.055    -896.267     -304805734727798366826193022822415341026943276907994329948923256275959469065516242701512280091260797797834682666365991002639278008941273755121919362650310815758163718365964987381271124916027761188283578792033168458342263813308287416381162151395655216214808732357922230436408084531521213769851879297122304.000 30020637703483356472373567668265092865071485337773934964906857752189765317536072064214513009743067729246212007137092247937324748158607155909866862589361498669949649613612289600250002119220210696430993059163286733084659329113309649482656133376864104231380899380303563249334961787410275751983396750884864.000              36              -0
  227        -388.591     414.484            -nan      -0.000             227            225992438406078512837385806953646996328218507277064988709227163143638853864107856575230388704442790201454767846826368117713072020081905592581056703167255990198477486852500174425434762023391650633267904400325321628894320049600150018449627201943395366873096126975705088
  119         174.004    -255.511           0.000       0.053             119            -nan
  221         -28.725      23.865     19423109864394617908316107344922965523137690996365560424435638145983180955388951178637390831685145532242371927709807178640153035121355894279233996253352262419271380945439134069588016715092573502291398755915778375025070036846275500958996131071396057185374946656950182867940174462976.000 46891589436356547600348498411865860243130647640291847756638154360384157862095710685131600695191020027780553977157466666999735151675164637976569101049902974640723035611855757855217826462919907380636354648598635210701925063219014223970356259994868771539844974202166292305052912582656.000             221              -0
    2       -1054.561    -312.012           0.000       0.000               2            14487832413493008578857077845912514684732574005048663532043438811661019241090440663246619952745903678847499017652680267562501404315144596155432251028982993250149625382092961416288671487835743178284035310089429160969250553717632477601043105734526667503243206211735126016
   13         123.519    -503.392           0.000      -0.000              13               0
  247        -192.069     465.445           0.000      -0.000             247              -0
  184          75.288     647.159           0.000      -0.000             184              -0
  125        -330.806     534.624          -0.000       0.000             125               0
    9         -20.750    -389.215           0.000       0.000               9              -0
  185        -296.420     -95.010          -0.000       0.000             185               0
   65        1041.069    -354.022           0.000      -0.000              65              -0
  108         296.359    -385.030         -50.020       0.000             108              -0
  171        -725.466     318.524           0.000       0.000             171              -0
  246         555.838     682.948            -nan        -nan             246               0
  234         427.000      -0.004           0.000       0.000             234               0
   29         555.853    -682.938           0.000       0.000              29               0
   19        -725.456    -318.549           0.000       0.000              19               0
  230         296.356     385.046           0.000       0.000             230               0
   16        1041.045     354.056           0.000       0.000              16               0
   51        -296.443      94.985           0.000       0.000              51               0
   54         -20.775     389.192           0.000       0.000              54               0
  103        -330.787    -534.662           0.000       0.000             103               0
  112          75.314    -647.162           0.000       0.000             112               0
  228        -192.051    -465.443           0.000       0.000             228               0
  117         123.491     503.405           0.000       0.000             117               0
   22       -1054.569     311.960           0.000       0.000              22               0
  115         -28.704     -23.875           0.000       0.000             115               0
   61         174.005     255.508           0.000       0.000              61               0
   48        -388.561    -414.503           0.000       0.000              48               0
   83         -72.067     896.253           0.000       0.000              83               0
   98         520.026    -392.998           0.000       0.000              98               0
   19        -151.027     235.381           0.000       0.000              19               0
  202        1077.862    -344.980           0.000       0.000             202               0
   64         700.032     -86.557           0.000       0.000              64               0
   21        -191.046    -402.443           0.000       0.000              21               0
  216         465.771     440.424           0.000       0.000             216               0
   55          28.031    -522.728           0.000       0.000              55               0
  206        -434.651    -231.247           0.000       0.000             206               0
   85         274.712     -81.149           0.000       0.000              85               0
   65        -650.837     110.058           0.000       0.000              65               0
  136         286.517    -164.564           0.000       0.000             136               0
  151         -60.968     604.452           0.000       0.000             151               0
  173         246.747     -56.534           0.000       0.000             173               0
   51          45.270    -157.407           0.000       0.000              51               0
  141         363.016    -336.702           0.000       0.000             141               0
  152         142.246     485.310           0.000       0.000             152               0
