SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  254        8884.000       0.000            -nan        -nan             254            -nan
  122          70.540     -60.782            -nan        -nan             122            -nan
  112         212.742    -339.951            -nan        -nan             112            -nan
  159         239.175    -352.572            -nan        -nan             159            -nan
  248        -109.330    -283.731            -nan        -nan             248            -nan
  164         374.682    -191.502     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000             164            -nan
   44        -155.856     828.808            -nan        -nan              44            12432097350999111879034886687611257247562917860217008455266680964767624578067162056306697423128065945763834620296518262094561280
  231         127.121    -357.036            -nan        -nan             231            -nan
  133         -39.107     -12.722           0.000      -0.000             133            -nan
  248          92.665    -560.250       -7150.826      -0.000             248               0
  142         300.815    -336.609            -nan        -nan             142              -1
  117         101.943     633.375           0.000      -0.000             117            -nan
   17         505.403    -258.416          -0.000      34.442              17              -0
  216        -254.171    1067.532         -83.149       0.000             216              -0
  100         618.143     378.375           0.000      -0.000             100              -0
   66         851.892    -220.141            -nan        -nan              66              -0
   90         239.991     326.000           0.000      -0.000              90            -3530239390099694402498757394432
  243          70.523     425.561     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000             243              -0
  103        -285.955     125.921            -nan      -0.000             103            -1207620701541395637268649001204363931575304638063611589213877129568874909080236970579304935995788845118839338811054398182132963880951986511798433903542825673663428781426923329300855332029736170721987145368039485682273356790036902277514397712270701306587712487900724592640
  176         657.766    -264.690           0.000       0.089             176            -nan
   63         313.497      10.328     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000              63              -0
  130         -41.433    -414.547           0.000       0.000             130            -139470729259586964979475127314037602226683547907832086668158729839369189673317172871577195934333847513459041661670525374481465977746664075548876093109081451204444341402244875083274725614844897603687367108213670353130888446595289118464645109973381301987824510451087590189186234439434240
  211        -576.052     486.768           0.000      -0.000             211               0
  180         175.773     -53.438           0.000      -0.000             180              -0
   49        -256.901     267.271           0.000      -0.000              49              -0
   58          11.987     149.687          -0.000       0.000              58               0
  133        -346.992     318.571           0.000       0.000             133              -0
  195         514.479      62.106          -0.000       0.000             195               0
  237        -525.583     312.996           0.000      -0.000             237              -0
  163          15.223    -526.108         -84.348       0.000             163              -0
   53         521.150    -854.006           0.000       0.000              53              -0
  236         591.826    -629.965            -nan        -nan             236               0
   29        -660.000      -0.006           0.000       0.000              29               0
  165         591.809     629.997           0.000       0.000             165               0
  139         521.106     854.015           0.000       0.000             139               0
   22          15.187     526.078           0.000       0.000              22               0
   74        -525.570    -313.048           0.000       0.000              74               0
  184         514.482     -62.106           0.000       0.000             184               0
  254        -346.983    -318.604           0.000       0.000             254               0
  207          11.995    -149.701           0.000       0.000             207               0
  176        -256.884    -267.293           0.000       0.000             176               0
  140         175.775      53.433           0.000       0.000             140               0
   69        -576.023    -486.798           0.000       0.000              69               0
  194         -41.428     414.540           0.000       0.000             194               0
  101         313.518     -10.329           0.000       0.000             101               0
  169         657.762     264.699           0.000       0.000             169               0
    4        -285.943    -125.956           0.000       0.000               4               0
  192          70.560    -425.575           0.000       0.000             192               0
  157         240.027    -325.999           0.000       0.000             157               0
  107         851.896     220.163           0.000       0.000             107               0
  113         618.155    -378.371           0.000       0.000             113               0
  221        -254.124   -1067.544           0.000       0.000             221               0
  237         505.400     258.442           0.000       0.000             237               0
   68         101.975    -633.366           0.000       0.000              68               0
  145         300.807     336.633           0.000       0.000             145               0
   31          92.647     560.249           0.000       0.000              31               0
  126         -39.097      12.709           0.000       0.000             126               0
   22         127.120     357.024           0.000       0.000              22               0
  227        -155.800    -828.823           0.000       0.000             227               0
  107         374.698     191.523           0.000       0.000             107               0
  185        -109.313     283.724           0.000       0.000             185               0
   24         239.202     352.574           0.000       0.000              24               0
   87         212.785     339.943           0.000       0.000              87               0
  215          70.653      60.766           0.000       0.000             215               0
