SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  248       17261.000       0.000            -nan        -nan             248            -nan
  181         359.103     663.726            -nan        -nan             181            -nan
  241         227.338    -669.114            -nan        -nan             241            -nan
   87        -233.171   -1111.976            -nan        -nan              87            -nan
  173         240.292     315.916            -nan        -nan             173            -nan
  252         104.978     859.927            -nan        -nan             252            -nan
  235        -337.248     250.653            -nan        -nan             235            -nan
  109         920.249    -507.153            -nan        -nan             109            -nan
   58         -25.993    -540.069           0.000      -0.000              58            -nan
   20          32.560   -1085.640            -nan        -nan              20               0
   48          76.913    -259.304            -nan        -nan              48            -nan
  130         557.992   -1175.043       -2768.656   -4686.542             130            -nan
  187        -911.670   -1067.559        2918.392   -1886.684             187               1
  155         -70.222    -196.260         -83.149       0.000             155               1
  186          63.943     171.099           0.000      -0.000             186               0
  202        -546.343     422.603            -nan        -nan             202               0
  235         586.485     210.650           0.000       0.000             235            -nan
  176         -83.262    -208.521     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000             176               0
  184         399.321    1121.947            -nan       0.000             184            -19085944993788842866663698993148905936765389140309218195231778504939331648369757641611505827840
  100        -619.655     142.404          21.276     -10.616             100            -nan
  204         232.030    -438.002     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000             204               0
  141         357.806      64.552           0.000       0.000             141            -2202751998643828762408570341323862918186455642791389748381222361710250835157163753344527588293995213241712640
   76         928.269    -233.398           0.000       0.000              76               0
  203         436.550    -881.572     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000             203               0
  148         -11.479     232.431           0.000       0.000             148            -1067562542657477308759232798435590035387100570556680928133067321285037284078334592875322624137799934706125281561732242453374383286668733207999947459163292681283696682193824203550288842697664888832
  172         430.607    -471.760           0.000      -0.000             172              -0
  182         655.146     -71.225           0.000       0.000             182               0
    9          16.660   -1862.943        -624.790     487.591               9               0
   57         343.533     697.690           0.000       0.000              57              -0
  113        -792.793     464.904           3.468     -79.134             113              -0
  111        -126.698    -618.701            -nan        -nan             111               0
   49        -113.023     -81.641            -nan        -nan              49            -nan
   38          19.021    -980.003           0.000      -0.000              38            -nan
   96         198.580    -153.816           0.000      -0.000              96              -0
  137        -122.673    -474.655          -0.000      -0.000             137              -0
  212         518.799    -435.722           0.000      -0.000             212              -0
   93         126.006    -142.975           0.000      -0.000              93              -0
  116         -82.904     817.001          -0.000      -0.000             116              -0
   65        -857.500    -341.179           0.000      -0.000              65              -0
  152         240.318    -449.918           0.000      -0.000             152              -0
  136         719.471    -335.504          -0.000      -0.000             136              -0
  114        -148.731     237.466          -0.000      -0.000             114              -0
   26         193.830     136.076           0.000      -0.000              26              -0
   68          -4.644     805.215          -0.000      -0.000              68              -0
   14         434.030     117.801           0.000      -0.000              14              -0
  213          71.076    -444.907           0.000      -0.000             213              -0
   14         885.314    -316.157           0.000      -0.000              14              -0
  249         144.383     302.846          -0.000      -0.000             249              -0
  134          91.461    1350.646          -0.000      -0.000             134              -0
  198        -171.293     560.764          -0.000      -0.000             198              -0
   93        -648.864    -633.230          -0.000      -0.000              93              -0
   82        1304.380     -83.607          -0.000      -0.000              82              -0
   84         116.911       1.865          -0.000      -0.000              84              -0
  170        -538.737     495.816           0.000      -0.000             170              -0
   29         534.955     521.863           0.000      -0.000              29              -0
  233        -189.244     364.539           0.000      -0.000             233              -0
   87         338.011    -204.032           0.000      -0.000              87              -0
  212         261.341     230.475          -0.000      -0.000             212              -0
  242         -48.610      30.830          -0.000      -0.000             242              -0
  144          92.899    -265.130          -0.000      -0.000             144              -0
   70        1050.801     556.904     -4019498648994490801874365320022458368.000      -0.000              70              -0
   98        -576.500    -243.380          -0.000      -0.000              98               0
  194         592.500    1907.194          -0.000      -0.000             194              -0
  109        -149.818    -472.481          -0.000      -0.000             109              -0
  194        -503.000      -0.047           0.000       0.000             194               0
   75        -149.830     472.380           0.000       0.000              75               0
   65         592.668   -1907.192           0.000       0.000              65               0
   32        -576.499     243.330           0.000       0.000              32               0
  192        1050.866    -556.829           0.000       0.000             192               0
  131          92.861     265.127           0.000       0.000             131               0
  184         -48.606     -30.865           0.000       0.000             184               0
   72         261.367    -230.477           0.000       0.000              72               0
  246         337.987     204.027           0.000       0.000             246               0
  211        -189.212    -364.596           0.000       0.000             211               0
  140         534.993    -521.842           0.000       0.000             140               0
    4        -538.694    -495.862           0.000       0.000               4               0
  168         116.949      -1.851           0.000       0.000             168               0
  154        1304.361      83.711           0.000       0.000             154               0
  253        -648.945     633.134           0.000       0.000             253               0
   46        -171.230    -560.841           0.000       0.000              46               0
