SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  146       31288.000       0.000            -nan        -nan             146            -nan
   11        -401.029     228.756            -nan        -nan              11            -nan
   50        -218.697     898.730            -nan        -nan              50            -nan
   88        -663.945    1198.931            -nan        -nan              88            -nan
   29         627.404     223.089            -nan        -nan              29            -nan
  110        1274.882    -386.311            -nan        -nan             110            -nan
  146         398.232     -68.970            -nan        -nan             146            -nan
  191        1064.787     279.915            -nan        -nan             191            -nan
  211          -8.588     732.145           0.000      -0.000             211            -nan
  112       -1565.244     671.811            -nan        -nan             112               0
  237         347.728    -867.966            -nan        -nan             237            -nan
  178       -1936.404    -805.726       -3504.080   -5921.938             178            -nan
   26         199.933     783.865        3687.512   -2396.983              26               0
  105         794.624    -616.276         -83.149       0.000             105               0
   32        -432.892    -653.130            -nan        -nan              32               0
   50         947.724     249.167            -nan        -nan              50            -nan
   49       -1681.713    -291.540            -nan        -nan              49            -nan
   50       -1346.924    1863.054     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000              50            -nan
   51        -359.662    -119.103            -nan        -nan              51            -12162265834369571074642913280560988160
  152         234.504    1004.081          23.935     -11.955             152            -nan
  218        -867.897    1159.709     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000             218               0
   48        1501.969    1223.929           0.000       0.000              48            -1403674556508130435765010669328447257066142548623360
   29        -235.476    1773.881            -nan        -nan              29               0
   26       -1498.044    -278.523     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000              26            -nan
  153        -834.335     991.821           0.000       0.000             153            -680290100534248253558442939699392846285492125891619273963905244447500734401428217498637219201982586433543732126025951170145621935252307968
  203        -194.814     566.075         -47.124      -0.000             203              -0
   56           2.296     457.988          -1.743     -14.973              56              -0
  104         683.478   -1574.984        -706.382     557.591             104               0
   48        1936.996     635.534           0.000       0.000              48              -0
    8         829.824     413.824            -nan        -nan               8              -0
