SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  149       32318.000       0.000            -nan        -nan             149            -nan
   35        1075.317     270.292            -nan        -nan              35            -nan
  215          78.005     421.068            -nan        -nan             215            -nan
  112         395.773     -85.037            -nan        -nan             112            -nan
  242        1391.106     318.542            -nan        -nan             242            -nan
   46        -848.057     330.023            -nan        -nan              46            -nan
  238        -559.988    -766.989            -nan        -nan             238            -nan
  177          42.203    -643.377            -nan        -nan             177            -nan
  187        -539.947      -9.975           0.000      -0.000             187            -nan
  187         820.839   -1246.139            -nan        -nan             187               0
  244         110.576    -976.292            -nan        -nan             244            -nan
  220       -1107.511     509.897       -3504.080   -5921.938             220            -nan
  104         684.401   -1008.019        3687.512   -2396.983             104               0
   48        -828.402    -429.855         -83.149       0.000              48               0
  123        -942.036     768.664            -nan        -nan             123               0
    7         433.651   -1153.387            -nan        -nan               7            -nan
   51        -569.379    -450.348            -nan        -nan              51            -nan
  112         168.450   -1425.073     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000             112            -nan
  201         202.905    -513.843            -nan        -nan             201            -11061516337913027268444160
  252         652.444     242.890          23.935     -11.955             252            -nan
  171       -1327.113       4.277     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000             171               0
  195       -1728.844    1286.121           0.000       0.000             195            -1276634572157609396313101269086880399360
   74         596.263    1010.119            -nan        -nan              74               0
   98         729.031    -665.927     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000              98            -nan
   16         472.309    2443.491           0.000       0.000              16            -618720242104471484306889524031605875539291560827786519406713745818252149912430666062061590493597201596952556543352285343776768
    3         452.634     495.632         -62.832      -0.000               3              -0
  137        2294.387      72.410          -2.324     -19.963             137              -0
  132          -5.615     584.158        -707.547     560.608             132               0
  141         414.268    -158.234           0.000       0.000             141              -0
  115         632.334    -661.074            -nan        -nan             115              -0
  255         -25.340      50.390            -nan        -nan             255            -nan
   34        -169.189     201.955            -nan        -nan              34            -nan
  151       -1095.199    -110.186           0.000      -0.000             151            -nan
  215       -1152.338     450.593            -nan        -nan             215              -0
  146        -930.254    -147.748           3.333      -0.000             146            -nan
  137        -715.695    -336.776           0.000      -0.000             137               0
    6        -852.726     258.858           0.000      -0.000               6              -0
  129        -195.850    1984.064            -nan        -nan             129              -0
   58         854.032   -1091.362           0.000      -0.000              58            -nan
  193        -802.039    -302.868           0.000      -0.000             193              -0
   61         -95.599     870.592          -0.000      -0.000              61              -0
   47        -439.547    -888.893          -0.000      -0.000              47              -0
  157        -430.450     977.815        -125.664      -0.000             157              -0
  165        -471.843     -31.902          -0.000      -0.000             165              -0
   95       -1612.502    -191.355          20.000      -0.000              95              -0
   25         148.345   -1200.573            -nan        -nan              25               0
  173         184.117    1005.237            -nan        -nan             173            -nan
  146        -591.079    -644.024            -nan        -nan             146            -nan
  137         679.848    -132.285      -70081.599 -118438.761             137            -nan
  118        -545.669    -518.383            -nan        -nan             118             -14
  143       -1152.567    -386.026         478.710    -239.094             143            -nan
   53          20.248     545.566     -196930530070811185065903306483390766700194856064571837296112209713781527144084132257466517064383251654311304728225562374334734791030835404693347253047497233184639393369623718011926323567234454151748311112807656456192.000      -0.000              53               0
   58       -1152.548    -447.809      -14057.775   10970.792              58            -38613829425649256821530492726079928250677042495548260631983654180742309692582945155643498503832093833126446384225826812940321472316768113053710519180150342984273942398992192522155192133902960935381219978566959104
  218         972.762    -924.935            -nan        -nan             218              -3
  151        1079.045    -585.863           0.000      -0.000             151            -nan
   74        1398.377    1029.242           0.000      -0.000              74               0
  221       -1539.170   -1628.561          -0.000      -0.000             221               0
   32         215.674    1427.767          -0.000      -0.000              32              -0
  206        -679.512    -228.820          -0.000      -0.000             206              -0
  106         788.515    -538.007           0.000      -0.000             106              -0
  148         -85.211     480.341     -4019498648994490801874365320022458368.000      -0.000             148               0
  206         196.033     636.746            -nan        -nan             206              -0
  141        -822.077    -664.577            -nan        -nan             141            -nan
   43       -1035.438     259.715            -nan        -nan              43            -nan
  165       -1320.954    -521.048            -nan        -nan             165            -nan
   32         152.199    1010.462          -0.000      -0.000              32            -nan
  181        -538.504     791.894          -0.000       0.000             181               0
  171        -595.717    -183.856          -0.000      -0.000             171               0
  162         709.274    -739.306          -0.000       0.000             162               0
  240         444.938     -19.655           0.000       0.000             240               0
  109        -789.562    -284.651           0.000       0.000             109               0
  223         502.238    -145.267           0.000       0.000             223               0
   31        1105.879   -1055.261           0.000       0.000              31               0
   11         917.504    -793.847           0.000       0.000              11               0
  133          19.830    -877.847           0.000       0.000             133               0
  126        1402.668    1080.010           0.000       0.000             126               0
   36         924.696    -219.550           0.000       0.000              36               0
   50        1325.783    1509.223            -nan        -nan              50               0
   17        1204.510    -197.412            -nan        -nan              17            -nan
  174          41.011      56.789            -nan        -nan             174            -nan
  169        -461.965     -65.382            -nan        -nan             169            -nan
  160          96.057    -249.685       -1662.983       0.000             160            -nan
  227       -1192.042     889.182     -6097081217002098643036081993806348507551449315419396799704153410071880689854120267378442584200621229526316542480453085324883037236926580853060551492141329179014210192285308809486721523596926001539772162775114075497564084559864866253610196984144607961439278560593357204361056167555060929140565062558154752.000 590651929863964187174576860962663990356100400750800838271321057704260765197924476240245583439608159582643725688990568458032785350497912126388066355631122282043999735384348008736392601606232496358937999820538419233173793423516162848886214618801022128292451631277386280036411664031647012449676897613250560.000             227              -0
  227         632.071     230.232           0.000       0.000             227            -1195506120980803516359139856511425674571769646722911667660153956511538201654860588590502154363853759563136640179341683112339616579772517877673033787865161847299971939259332036441771855307661599233297527421222360984199972004266476768251081188631417626053267495336023527649633695066193280321517766311936
  122        -330.250     -69.976           0.000      -0.000             122               0
  123        -102.512    -649.189         298.703   -1780.518             123               0
   46        1578.704    1680.042           0.000      -0.000              46               0
   88       -1096.477     246.053          -0.000      -0.000              88               0
  156         174.730    -757.720          -0.000      -0.000             156              -0
  253         114.144     -79.523           0.000      -0.000             253              -0
  195        -790.006    -681.950          -0.000      -0.000             195               0
   49        1784.442    1086.703           0.000      -0.000              49              -0
  203       -1821.517    1589.805          -0.000      -0.000             203               0
   80           2.324   -1093.779          -0.000      -0.000              80              -0
   93        -759.321    -795.673          -0.000      -0.000              93              -0
  113         -65.043    -286.971           0.000       0.000             113              -0
  113         671.174     535.865           0.000       0.000             113               0
   18        1184.849   -1275.419           0.000       0.000              18               0
   29        -202.477    -492.234          -2.456      -2.254              29               0
   19        -621.598     575.055          -0.000       0.000              19              -0
    2        -354.002     911.503           0.000       0.000               2               0
  139        1285.063   -1347.166           0.000       0.000             139               0
  242        -583.618    1282.145          -0.000      -0.000             242               0
   34        -426.108     158.549          -0.000      -0.000              34              -0
  150         301.832     933.186          -0.000      -0.000             150              -0
  119        -871.164     620.279           0.000      -0.000             119              -0
  160        -421.845    -390.190           0.000      -0.000             160              -0
  186       -1201.188     219.658          -0.966       1.706             186              -0
  170        -277.725     842.267          17.553       9.383             170               0
  178           1.773    -150.956           0.000      -0.000             178               0
  104         457.178     116.506            -nan        -nan             104              -0
   84        2319.504    -664.817            -nan        -nan              84            -nan
   83        1163.432      28.695            -nan        -nan              83            -nan
   76        -246.030    -718.231           0.000       0.000              76            -nan
   55         763.856     654.752            -nan        -nan              55               0
  205        -210.469    1469.670           3.333      -0.023             205            -nan
  200         375.925     911.664          -0.000       0.000             200               0
  102        -529.154    1516.330          -0.000       0.000             102              -0
   38         -80.850     251.152            -nan        -nan              38              -0
  100         778.113     642.138           0.000       0.000             100            -nan
   99         520.033    -510.777           0.000       0.000              99               0
  233         219.970    -448.913           0.000       0.000             233               0
  149         242.862    1161.672           0.000       0.000             149               0
   47        1923.724    1458.125           0.000       0.000              47               0
   57        -702.297     340.262           0.000       0.981              57               0
  242         504.697     325.984         -19.976       0.000             242               0
  161        -877.923      -0.033            -nan        -nan             161              -0
  170        1042.663    -131.794            -nan        -nan             170            -nan
    5         716.000      -0.001           0.000       0.000               5               0
  191        1042.559     131.831           0.000       0.000             191               0
  190        -877.967      -0.277           0.000       0.000             190               0
    8         504.770    -326.067           0.000       0.000               8               0
   74        -702.160    -340.557           0.000       0.000              74               0
  176        1924.010   -1457.921           0.000       0.000             176               0
   42         242.987   -1161.612           0.000       0.000              42               0
