SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  153       34934.000       0.000            -nan        -nan             153            -nan
    4        -625.613     301.139            -nan        -nan               4            -nan
  113        -517.407     701.633            -nan        -nan             113            -nan
  174        -500.120    -777.155            -nan        -nan             174            -nan
    5       -1243.359     327.310            -nan        -nan               5            -nan
  131         570.429    -704.159            -nan        -nan             131            -nan
   97        -696.168    -681.840            -nan        -nan              97            -nan
  103         -32.424     709.989            -nan        -nan             103            -nan
  175        -218.722     -73.879           0.000      -0.000             175            -nan
  161        -405.885    1870.805            -nan        -nan             161               0
    5        1229.248     483.437            -nan        -nan               5            -nan
  137         148.112    -918.582       -3504.080   -5921.938             137            -nan
  120       -1384.013     -43.660        3687.512   -2396.983             120               0
  134        -791.325     445.956         -83.149       0.000             134               0
  201        -409.397     360.667            -nan        -nan             201               0
   15        1212.986     285.527            -nan        -nan              15            -nan
  253       -1154.562    -502.289            -nan        -nan             253            -nan
   86        1261.985   -1262.702     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000              86            -nan
  172        1240.643     561.080            -nan        -nan             172               0
  212        -952.353    -197.263          23.935     -11.955             212            -nan
  179          75.269    -533.574     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000             179               0
    0         -88.190     252.676           0.000       0.000               0               0
  116         415.984    -468.761            -nan        -nan             116               0
  244        1265.282     943.133     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000             244            -nan
  176          68.195    1245.413           0.000       0.000             176            -1244100811719675189617519503354235977728
   72         -15.375    1586.197        -175.929      -0.000              72              -0
   48        -538.318    -409.084          -6.508     -55.897              48              -0
  255        -801.070     373.609        -715.931     582.331             255               0
   90          -2.224      46.616           0.000       0.000              90              -0
  179        -359.697     150.890            -nan        -nan             179              -0
  152        -272.744    -112.703            -nan        -nan             152            -nan
  243        1075.547    1280.205            -nan        -nan             243            -nan
  183        -338.992    -861.714           0.000      -0.000             183            -nan
    9       -2020.682    -629.286            -nan        -nan               9              -0
  162        2046.795    -217.669           9.333      -0.000             162            -nan
  189         544.541    -258.617           0.000      -0.000             189               0
  141         364.439     396.814           0.000      -0.000             141              -0
    3        -112.624     162.391            -nan        -nan               3              -0
   36         354.049     869.766           0.000      -0.000              36            -nan
   60        -347.840    -733.956           0.000      -0.000              60              -0
  164        -677.238     606.517          -0.000      -0.000             164              -0
   42         243.313    -665.396          -0.000      -0.000              42              -0
  197          28.720    1583.583        -351.858      -0.000             197              -0
   29        1073.417    -448.022          -0.000      -0.000              29              -0
  177         428.277    -566.027          56.000      -0.000             177               0
  142         290.444     119.474            -nan        -nan             142               0
   45       -1201.598    -316.079            -nan        -nan              45            -nan
  175        -773.790    -226.097            -nan        -nan             175            -nan
  229        -291.426      38.809     -196228.476 -331628.531             229            -nan
  218        -145.248     -30.283            -nan        -nan             218             -14
  131        -307.076    1079.943        1340.388    -669.464             131            -nan
  152        -866.951    1171.924     -551405484198271348802549949761884377684610605741048672693062828585250533712282761672908537258712139722145458294545385171590943196910846270502775456827208409433998915764805384260744539024987225532734560774580164624384.000      -0.000             152               0
  219        -616.114     334.020      -39361.769   30718.218             219            -38613829425649256821530492726079928250677042495548260631983654180742309692582945155643498503832093833126446384225826812940321472316768113053710519180150342984273942398992192522155192133902960935381219978566959104
  248        -986.387     391.444            -nan        -nan             248              -3
  140        -480.294    -100.574           0.000      -0.000             140            -nan
  139         504.846    -470.407           0.000      -0.000             139               0
   64       -1842.675     -89.686          -0.000      -0.000              64               0
  188        1128.459    1070.326          -0.000      -0.000             188              -0
  139         702.266   -1001.496          -0.000      -0.000             139              -0
  155         904.679   -1080.827           0.000      -0.000             155              -0
  112       -1783.955   -1601.989     -4019498648994490801874365320022458368.000      -0.000             112               0
   36         445.556      68.780            -nan        -nan              36              -0
  142         138.365    1620.007            -nan        -nan             142            -nan
   39        1079.127    -222.363            -nan        -nan              39            -nan
   46       -1418.068    2105.933            -nan        -nan              46            -nan
   48        1976.942     155.510          -0.000      -0.000              48            -nan
  228        1230.640    -659.382          -0.000       0.000             228               0
  187         254.248   -1011.170          -0.000      -0.000             187               0
   52         515.901    1653.897          -0.000       0.000              52               0
    9        -129.953   -1064.862           0.000       0.000               9               0
  247        -676.617    -744.151           0.000       0.000             247               0
  216        -972.306     316.933           0.000       0.000             216               0
   51         138.395     671.010           0.000       0.000              51               0
  188       -1165.167    1743.416           0.000       0.000             188               0
  246         281.646    -527.982           0.000       0.000             246               0
  228          21.085    -505.253           0.000       0.000             228               0
   75         812.139    1538.125           0.000       0.000              75               0
   35          -0.267     440.374            -nan        -nan              35               0
  147         186.853     405.487            -nan        -nan             147            -nan
   48        -623.575    1437.048            -nan        -nan              48            -nan
  253         -73.315     491.252            -nan        -nan             253            -nan
   23        -304.215    -963.696       -4656.352       0.000              23            -nan
  201       -1096.207    -679.926     -17071827407605875225969628442657867785805819295655479951548943788700513244800891027364770159119129196112179730744242716379180881122527608042652557657686317043441058907133522713435050270424089817232396506764954576113220088845783738141548759016117407717393618422764838889437076958726415893410723175971422208.000 1653825403619100180900409495070416064561880553751694419482832911337907964487303715329657513307126399907108645148404492868659747328675475053535173227162175823066353773731803464990541469957124264998291500593772340390367565924206765680893803685527625041079659042684444685402209054801621654319810469188075520.000             201              -0
  217         844.142      66.079           0.000       0.000             217            -1195506120980803516359139856511425674571769646722911667660153956511538201654860588590502154363853759563136640179341683112339616579772517877673033787865161847299971939259332036441771855307661599233297527421222360984199972004266476768251081188631417626053267495336023527649633695066193280321517766311936
   15        -211.531     190.213           0.000      -0.000              15               0
   86        -447.657     281.422         836.367   -4985.449              86               0
  100         790.195     808.352           0.000      -0.000             100               0
   80        -273.319     283.917          -0.000      -0.000              80               0
   19         -78.218      14.148          -0.000      -0.000              19              -0
  240         290.432     340.269           0.000      -0.000             240              -0
  236         -13.978     977.431          -0.000      -0.000             236               0
  131         125.943   -1302.600           0.000      -0.000             131              -0
   20        1279.200    -322.860          -0.000      -0.000              20               0
  123        1713.898    -221.626          -0.000      -0.000             123              -0
  171         525.834     320.105          -0.000      -0.000             171              -0
   66         948.038     384.116           0.000       0.000              66              -0
  172        1012.981     -71.658           0.000       0.000             172               0
  144        1158.008    -218.324           0.000       0.000             144               0
  253         124.259     608.004          -6.877      -6.311             253               0
  224         795.491   -1180.453          -0.000       0.000             224              -0
  153       -1080.819    -893.508           0.000       0.000             153               0
  245        -348.945     133.282           0.000       0.000             245               0
  185         251.588    1681.889          -0.000      -0.000             185               0
  205        -536.353    -818.660          -0.000      -0.000             205              -0
  177        1201.308     900.647          -0.000      -0.000             177              -0
  175       -1443.256      73.714           0.000      -0.000             175              -0
  178        -125.614    -793.124           0.000      -0.000             178              -0
  253         -38.201    -885.529          -2.706       4.776             253              -0
  211          22.630     922.619          49.150      26.271             211               0
