SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
    0        8587.000       0.000            -nan        -nan               0            -nan
  196        -580.971    -185.046            -nan        -nan             196            -nan
  227         874.599     456.879            -nan        -nan             227            -nan
  227        -190.633    -581.612            -nan        -nan             227            -nan
  132         429.378    -179.142            -nan        -nan             132            -nan
  121        -425.899     163.828     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000             121            -nan
   37        -352.167    -206.962            -nan        -nan              37            297689589906512001263100541001486606043247856126786936946554293644918770471740065966513426668302363205458796545229985701812713596362143941356503623539641285565054461042123887083520
  191        -248.932    -811.902            -nan        -nan             191            -nan
  226          28.975      42.810           0.000      -0.000             226            -nan
   51         138.972    -600.440       -4739.501      -0.000              51               0
   57         252.469     231.510            -nan        -nan              57              -1
   34        -550.183    -659.784           0.000      -0.000              34            -nan
  102        -475.824    -737.080          -0.000      34.442             102              -0
  230        -817.435     549.457         -83.149       0.000             230              -0
  107        -239.211     350.790           0.000      -0.000             107              -0
   12         419.728     246.920            -nan        -nan              12              -0
   14        -519.987   -1139.004           0.000      -0.000              14            -3475941070586043985335341285376
  217         975.768     326.118     -304805734727802668468705867353259403262137924940334677658434616572250625602350871854645313709032589260734857147456977172387458279173714110146117674953542313072868731373138452359318371327951102591529947448526386686287822999545837129164621407727174237070623372956024767680489142279032230358252930415460352.000 30020637703439545385409231832555711228525993707511123724341488008879280544708162094196990311927930562297200450273475362017528566709405442737528520359436282103036978422189621400160402877430161692349891045520520997802841378129769599043154614522554784519560771076398629171620029617793096847770479000289280.000             217              -0
  115         205.715     321.564            -nan      -0.000             115            -2096700760991372245001976241279796921196570627393576832021209711677126451697806782805872497265230426752392468187006079348591430572110717526341176333962397725237573226355991285911124911781735007633602320513731214519632675349179750513600238850943991583226816285530803235498563885772832768
  134        -320.115     410.333           0.000       0.059             134            -nan
  106         194.740    -205.591     19423109864394617908316107344922965523137690996365560424435638145983180955388951178637390831685145532242371927709807178640153035121355894279233996253352262419271380945439134069588016715092573502291398755915778375025070036846275500958996131071396057185374946656950182867940174462976.000 46891589436356547600348498411865860243130647640291847756638154360384157862095710685131600695191020027780553977157466666999735151675164637976569101049902974640723035611855757855217826462919907380636354648598635210701925063219014223970356259994868771539844974202166292305052912582656.000             106              -0
  111        -502.797    -198.674           0.000       0.000             111            210825709123935791705401466546936931041019473996837965853678743757496984342148653569844026827863180061794977775610172358028669322304552714273919279061126773742575102108719313637828912583583488278731751926380517557397987602127722895253727703450228254998265856
  215        -348.701    1234.286           0.000      -0.000             215               0
  248         -77.158       8.089           0.000      -0.000             248              -0
   11        -622.985     416.797           0.000      -0.000              11              -0
  221         -46.560     391.165          -0.000       0.000             221               0
  238        -492.311    -649.976           0.000       0.000             238              -0
    4         129.672    -336.249          -0.000       0.000               4               0
  218        -136.294    -215.655           0.000      -0.000             218              -0
  242        -430.432     186.953         -55.905       0.000             242              -0
  255         107.577      85.864           0.000       0.000             255              -0
  219        -385.061     -90.450            -nan        -nan             219               0
  182        -575.000      -0.011           0.000       0.000             182               0
  226        -385.056      90.433           0.000       0.000             226               0
  190         107.584     -85.861           0.000       0.000             190               0
   59        -430.423    -186.967           0.000       0.000              59               0
   92        -136.296     215.656           0.000       0.000              92               0
  227         129.658     336.255           0.000       0.000             227               0
  250        -492.338     649.940           0.000       0.000             250               0
   63         -46.542    -391.188           0.000       0.000              63               0
   23        -622.962    -416.831           0.000       0.000              23               0
   51         -77.149      -8.103           0.000       0.000              51               0
   98        -348.643   -1234.296           0.000       0.000              98               0
  126        -502.788     198.672           0.000       0.000             126               0
   26         194.747     205.600           0.000       0.000              26               0
  205        -320.082    -410.345           0.000       0.000             205               0
  138         205.750    -321.544           0.000       0.000             138               0
   41         975.781    -326.054           0.000       0.000              41               0
  167        -520.040    1138.989           0.000       0.000             167               0
  254         419.737    -246.912           0.000       0.000             254               0
  175        -239.209    -350.797           0.000       0.000             175               0
   17        -817.411    -549.470           0.000       0.000              17               0
  109        -475.841     737.082           0.000       0.000             109               0
  135        -550.185     659.760           0.000       0.000             135               0
   10         252.504    -231.498           0.000       0.000              10               0
  121         138.961     600.449           0.000       0.000             121               0
  100          28.987     -42.807           0.000       0.000             100               0
  248        -248.953     811.889           0.000       0.000             248               0
  125        -352.154     206.933           0.000       0.000             125               0
   63        -425.856    -163.853           0.000       0.000              63               0
  235         429.410     179.158           0.000       0.000             235               0
  125        -190.611     581.590           0.000       0.000             125               0
   26         874.670    -456.855           0.000       0.000              26               0
  162        -580.875     185.016           0.000       0.000             162               0
