SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
   16       15550.000       0.000            -nan        -nan              16            -nan
   83         551.200     -41.857            -nan        -nan              83            -nan
  117         733.299     395.986            -nan        -nan             117            -nan
  163        -371.897     419.736            -nan        -nan             163            -nan
  212         177.345    -410.914            -nan        -nan             212            -nan
   88         -24.020    -486.113            -nan        -nan              88            -nan
  172         470.476     394.589            -nan        -nan             172            -nan
  222        -584.401    -335.442            -nan        -nan             222            -nan
  159        -218.805     157.529           0.000      -0.000             159            -nan
   59        -595.736     237.607            -nan        -nan              59               0
  133          16.544      81.871            -nan        -nan             133            -nan
   87         111.024    -443.563       -2242.611   -3802.158              87            -nan
  176         222.222     653.950        2367.788   -1521.670             176               1
  123       -1354.560    -301.054         -83.149       0.000             123               1
   39        -850.396     474.912           0.000      -0.000              39               0
  193          -8.861     145.379            -nan        -nan             193               0
  205         448.174     457.122           0.000       0.000             205            -nan
   30        -237.619     216.107     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000              30               0
   15        -956.283     406.751            -nan       0.000              15            -1375287276192659461239792586347409954471046226764068405498167279325631754851093412659782064837680746861942538240
  153        -106.541   -1540.599          19.148      -9.545             153            -nan
   62         222.536    -389.413     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000              62               0
   94        1103.866     838.594           0.000       0.000              94            -158725009284511400395594447871147798427564465041020114871246969891497505654631076149803567857458888032763752909926189540311040
  124        -243.787     147.164           0.000       0.000             124               0
  166         183.059     378.317     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000             166               0
  204        -848.030     385.524           0.000       0.000             204            -76925988308910624772695510029228002908535284734741353972593021626476351736369630157702183694297480215931015956249086350470175781779227783332619132347816818965619992709666059372459775997344529314862491461067210752
  156         105.113     380.737           0.000      -0.000             156              -0
   65        -334.076    -210.587           0.000       0.000              65               0
  181        -550.372    -469.886        -562.311     438.832             181               0
   13          43.769     363.397           0.000       0.000              13              -0
   65        -131.936     673.117          -5.706     -71.221              65               0
  213       -1287.912    1049.300            -nan        -nan             213               0
   29        -156.376     425.203            -nan        -nan              29            -nan
  149          59.989     671.990           0.000      -0.000             149            -nan
   74        -153.834     -53.285           0.000      -0.000              74              -0
  193         495.435     218.850          -0.000      -0.000             193              -0
  105         -10.923    -803.220           0.000      -0.000             105              -0
  162       -1141.560    -392.669           0.000      -0.000             162              -0
  109         331.764     209.439          -0.000      -0.000             109              -0
   71         -41.360      -5.792           0.000      -0.000              71              -0
   66         405.995     355.659           0.000      -0.000              66              -0
  169         -44.685     -61.591          -0.000      -0.000             169              -0
  205          29.205     294.793          -0.000      -0.000             205              -0
  153        -564.075    -326.849           0.000      -0.000             153              -0
   90         377.556    -820.110          -0.000      -0.000              90              -0
   72        -779.801   -1017.576           0.000      -0.000              72              -0
  192        -702.669     174.641           0.000      -0.000             192              -0
   27          42.315    -197.500           0.000      -0.000              27              -0
   22        -632.815     736.468          -0.000      -0.000              22              -0
  222         849.841    -592.858          -0.000      -0.000             222              -0
   43          74.884     120.553          -0.000      -0.000              43              -0
