SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  116       16733.000       0.000            -nan        -nan             116            -nan
   94        -389.790     205.211            -nan        -nan              94            -nan
  122         -72.145    -523.314            -nan        -nan             122            -nan
   87        -885.454    -500.180            -nan        -nan              87            -nan
  247        -310.779     520.856            -nan        -nan             247            -nan
   85        1313.051    -219.590            -nan        -nan              85            -nan
  148         484.288    -493.631            -nan        -nan             148            -nan
  100        -151.189    -777.566            -nan        -nan             100            -nan
  167        -122.729     865.871           0.000      -0.000             167            -nan
   37        -262.373    -875.127            -nan        -nan              37               0
  133        -251.323     603.230            -nan        -nan             133            -nan
  212         617.403    -829.964       -2564.900   -4344.071             212            -nan
   18         238.777    -319.369        2705.177   -1745.301              18               1
  179        1158.054     -90.273         -83.149       0.000             179               1
   92        -406.276     605.974           0.000      -0.000              92               0
   62         285.919      -3.448            -nan        -nan              62               0
  174         217.675    -239.012           0.000       0.000             174            -nan
   97          78.659     382.881     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000              97               0
   68         424.186    1750.406            -nan       0.000              68            -40026127715614259395509509670880214383099409366377757556566714755190529245041933977620852669866311680
  204         222.444    -504.914          20.478     -10.214             204            -nan
  118        -574.902     320.162     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000             118               0
  252          70.581     964.042           0.000       0.000             252            -4619505759459902776742658108448021766600561824191248593597177238305375959451516279653982720845928649440284146401280
  136         183.198      82.778           0.000       0.000             136               0
  254         285.525     723.212     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000             254               0
  154        -628.899     653.363           0.000       0.000             154            -2238840921459213853019042581704794513892128735744084521796118398967558510379447548117668591855835408668820046477749895725578994658403907184623505813879217573139467064456142816123895347041093316943806464
  170         700.478      19.136           0.000      -0.000             170              -0
  134       -1120.904     -57.850           0.000       0.000             134               0
  245         295.435     449.574        -601.360     469.306             245               0
  201        -108.740    -108.440           0.000       0.000             201              -0
   74         234.515     473.993           0.028     -76.167              74              -0
  139        -715.426     364.871            -nan        -nan             139               0
   61        -625.914    -323.040            -nan        -nan              61            -nan
  169         865.993     447.014           0.000      -0.000             169            -nan
    6        -130.766     250.552           0.000      -0.000               6              -0
  148         535.143    -497.171          -0.000      -0.000             148              -0
  160        -217.532     177.501           0.000      -0.000             160              -0
   92        -327.891    1106.291           0.000      -0.000              92              -0
   40        -293.542    -908.600          -0.000      -0.000              40              -0
    4         530.290    -908.879           0.000      -0.000               4              -0
    3         834.083     185.300           0.000      -0.000               3              -0
   77         253.550    -564.993          -0.000      -0.000              77              -0
  138         -93.496    1685.506          -0.000      -0.000             138              -0
  216       -1946.215   -1504.283           0.000      -0.000             216              -0
   95         153.765    -405.290          -0.000      -0.000              95              -0
