SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
   80       14429.000       0.000            -nan        -nan              80            -nan
  178         175.034    -859.285            -nan        -nan             178            -nan
   71         209.949     547.206            -nan        -nan              71            -nan
   16         144.403     473.328            -nan        -nan              16            -nan
   57         267.164   -1033.796            -nan        -nan              57            -nan
  101       -1072.143     557.795            -nan        -nan             101            -nan
   71       -1008.715    -461.246            -nan        -nan              71            -nan
  137           6.653      93.095            -nan        -nan             137            -nan
  228         198.069     837.522           0.000      -0.000             228            -nan
  208        -316.160     942.904            -nan        -nan             208               0
   53         304.534     157.011            -nan        -nan              53            -nan
  206         234.357     335.191        -727.205   -1247.768             206            -nan
  175         295.544     -51.521         777.333    -470.154             175               0
  253         639.451     170.709         -83.149       0.000             253               0
    5        -656.771     530.941           0.000      -0.000               5              -0
  220         195.965      57.000            -nan        -nan             220              -0
   22         568.168     277.615           0.000      -0.000              22            -nan
   71         255.055    -583.652     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000              71              -0
  178          33.994     681.631            -nan       0.000             178            -289669309516913835037590488389282153444616361698215125162400533143887015054606668380455218180254204513761037703628437126752317805009281448728468911088360253325351951350921953280
   22        -190.633     -41.970          10.904      -5.395              22            -nan
   56        -242.926     786.116     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000              56               0
   36         178.058    -730.387           0.000      -0.000              36            -33431388945729824114264436539014064516868235232982232185803978682155601864642300120604240321633010365626288168401629382298127038662759122883892055613575626506191449218359110179118119785594880
   53        -407.828     125.043           0.000       0.000              53               0
  195         246.970   -1277.493           0.000      -0.000             195              -0
   34        -841.788    -223.886           0.000       0.000              34               0
  229        -343.432    -226.427           0.000      -0.000             229              -0
   82         445.605     521.332           0.000      -0.000              82               0
   28        -339.211     157.737        -320.205     249.890              28              -0
   48        -795.818      23.108           0.000       0.000              48              -0
  223         161.504    -167.927         -41.255     -40.556             223              -0
   94          28.558     -80.265            -nan        -nan              94               0
  128         571.196     154.418            -nan        -nan             128            -nan
  146        -612.998    -552.026           0.000      -0.000             146            -nan
  165       -1043.407    -320.733           0.000      -0.000             165              -0
  145         543.930   -1252.586          -0.000      -0.000             145              -0
  204         192.012   -1143.471           0.000      -0.000             204              -0
   10        1041.248    -379.515           0.000      -0.000              10              -0
  216        -622.059    -681.667          -0.000      -0.000             216              -0
   85        -889.615      11.445           0.000      -0.000              85              -0
  239         133.186     194.315           0.000      -0.000             239              -0
  169        -821.641     319.786          -0.000      -0.000             169              -0
  139         461.595    -414.373          -0.000      -0.000             139              -0
  189        -281.578    -383.727           0.000      -0.000             189              -0
   89         322.436     682.755          -0.000      -0.000              89              -0
  136          49.112      65.925           0.000      -0.000             136              -0
  195        -440.233     -85.718           0.000      -0.000             195              -0
   53        -784.921    -800.756           0.000      -0.000              53              -0
  158        -817.603   -1449.191          -0.000      -0.000             158              -0
   10          95.827     839.626          -0.000      -0.000              10              -0
  231        1032.511    -989.507          -0.000      -0.000             231              -0
  181         103.682     736.409          -0.000      -0.000             181              -0
   66         419.126   -1146.594          -0.000      -0.000              66              -0
   11        1563.375     -28.834          -0.000      -0.000              11              -0
  234       -1433.967    -375.103           0.000      -0.000             234              -0
    6       -1137.368    -354.633          -0.000      -0.000               6              -0
   46         659.842     267.502           0.000      -0.000              46              -0
  208          53.368    -206.781           0.000      -0.000             208              -0
   89         788.096     724.133          -0.000      -0.000              89              -0
   74         394.316    -136.514          -0.000      -0.000              74              -0
    1         748.030    -221.082          -0.000      -0.000               1              -0
   56         366.212     530.360     -4019498648994490801874365320022458368.000      -0.000              56              -0
