SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  159        7740.000       0.000            -nan        -nan             159            -nan
   46         335.691     212.576            -nan        -nan              46            -nan
  239         102.198    -680.809            -nan        -nan             239            -nan
  158         292.661    -347.488            -nan        -nan             158            -nan
  214         690.271    -333.500            -nan        -nan             214            -nan
  224         588.555    -165.499     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000             224            -nan
  227        -755.750     269.071            -nan        -nan             227            651121771283375965735764550258311147248372354358438916164651234095034735797382522915174269338989590472045847731927032989736719354314082541650804016777094874970452047207478679011354635628390737546986306023921541390584924364672029082388910537542089330202925013866800222059343380480
  113        -772.531    -355.206            -nan        -nan             113            -nan
   40        -714.302    -145.015          -0.000      -0.000              40            -nan
    0         -64.015     569.458        -166.298      -0.000               0               0
   17         295.194     -63.300            -nan        -nan              17              -1
  215         555.552     474.583           0.000      -0.000             215            -nan
  218         363.661    -402.751          -0.000      34.442             218              -0
   99        -248.657     -20.686         -83.149      -0.000              99              -0
  120         142.095    -520.158          -0.000      -0.000             120              -0
  103        -157.574     438.469            -nan        -nan             103               0
  205         437.987    1008.004           0.000      -0.000             205            -54298115669766072813282656256
   39          74.241     216.176     -1108240086463466392369206670776538538928685245979680486693308126155157238477179542645258952055169160084291090201878126440976401795666596193663430112126762235195330965263526008526763324448161024012483548878529307857617859441502761038469136384.000 -11252190481286619417856850999130603162604828663849022024410281853206150996653490447047332567360631226525266036479846616749221739896495592520567896287247154686308821784869102454654556031533763847916781797661663265883401050066260786057840689152.000              39              -0
   79       -1008.879      28.318            -nan       0.000              79            -538528055287219201371844508679703229205257734599572812350722178776324257245875509158097011451890863119353889012496750927200979844819236884332122603367026910288338829257383361260911966686729383593004544585615887483676628774761871179776000
  201         393.765    -400.355           0.000       0.002             201            -nan
   54        -555.985     962.918     231461940244310524870834843847491584.000 558799200944384411564967572868694016.000              54              -0
   88         389.528    -504.533           0.000       0.000              88            69609198373316616034505059205120
   85         100.880     431.105           0.000      -0.000              85               0
   44         -47.653     373.995           0.000      -0.000              44              -0
  146         858.299      62.997           0.000      -0.000             146              -0
   11        -627.318      73.616          -0.000       0.000              11               0
    9          12.233     309.369           0.000       0.000               9              -0
  249         505.521     317.002          -0.000       0.000             249               0
  190         294.021     784.175           0.000      -0.000             190              -0
   66        -451.470      14.164          -1.962       0.000              66              -0
   57         304.018      61.577           0.000       0.000              57              -0
   94         -30.337     486.304            -nan        -nan              94               0
  113        -168.000      -0.020           0.000       0.000             113               0
   41         -30.312    -486.329           0.000       0.000              41               0
  253         304.020     -61.582           0.000       0.000             253               0
   72        -451.465     -14.208           0.000       0.000              72               0
    9         294.065    -784.181           0.000       0.000               9               0
  224         505.533    -316.988           0.000       0.000             224               0
  185          12.237    -309.374           0.000       0.000             185               0
   49        -627.306     -73.648           0.000       0.000              49               0
  224         858.309     -62.972           0.000       0.000             224               0
  202         -47.643    -374.007           0.000       0.000             202               0
    9         100.898    -431.100           0.000       0.000               9               0
  187         389.498     504.540           0.000       0.000             187               0
   46        -555.949    -962.947           0.000       0.000              46               0
  129         393.745     400.373           0.000       0.000             129               0
   34       -1008.874     -28.374           0.000       0.000              34               0
  252          74.272    -216.190           0.000       0.000             252               0
  168         438.038   -1007.988           0.000       0.000             168               0
  114        -157.551    -438.457           0.000       0.000             114               0
  197         142.081     520.174           0.000       0.000             197               0
  223        -248.645      20.674           0.000       0.000             223               0
  202         363.661     402.757           0.000       0.000             202               0
   26         555.577    -474.569           0.000       0.000              26               0
   11         295.185      63.309           0.000       0.000              11               0
   92         -64.001    -569.458           0.000       0.000              92               0
   37        -714.308     144.995           0.000       0.000              37               0
   20        -772.526     355.172           0.000       0.000              20               0
   86        -755.693    -269.103           0.000       0.000              86               0
  228         588.599     165.530           0.000       0.000             228               0
   87         690.292     333.530           0.000       0.000              87               0
  144         292.679     347.497           0.000       0.000             144               0
   66         102.221     680.797           0.000       0.000              66               0
  201         335.802    -212.583           0.000       0.000             201               0
