SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
   72       33652.000       0.000            -nan        -nan              72            -nan
  194        -370.750     862.382            -nan        -nan             194            -nan
   31         292.748    -100.889            -nan        -nan              31            -nan
   64         -75.444     195.363            -nan        -nan              64            -nan
   91        -658.485     403.261            -nan        -nan              91            -nan
  187       -2065.511    -647.636            -nan        -nan             187            -nan
   89        -855.359     159.893            -nan        -nan              89            -nan
  120         855.519    1062.814            -nan        -nan             120            -nan
   29         177.158     343.863           0.000      -0.000              29            -nan
  125         612.656    -655.414            -nan        -nan             125               0
   13         543.421     670.039            -nan        -nan              13            -nan
  137         -31.821     620.207       -3504.080   -5921.938             137            -nan
  169        -473.893     576.847        3687.512   -2396.983             169               0
   85        -397.547     347.738         -83.149       0.000              85               0
  121        -133.676     136.972            -nan        -nan             121               0
  154        -354.888      34.170            -nan        -nan             154            -nan
  109        1547.158     111.730            -nan        -nan             109            -nan
  125        -399.842    -447.225     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000             125            -nan
  215        -251.435    -541.968            -nan        -nan             215            -185581448888695847696577656258560
  194         330.830    -189.704          23.935     -11.955             194            -nan
  205         170.744    -154.827     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000             205               0
   39         124.839    -241.141           0.000       0.000              39            -21418373970155798885574503621344715226228981760
   86        -230.556    -620.025            -nan        -nan              86               0
   69         358.948    -376.599     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000              69            -nan
  118         539.301     664.583           0.000       0.000             118            -10380403145359012658057295832815442600791811002984913237974628363761913061545230369547076709014626868187617982880034655306177092517888
  250        -769.761    1532.625         -53.407      -0.000             250              -0
  207         135.801    -716.120          -1.976     -16.969             207              -0
  174         131.952    1463.596        -706.848     558.798             174               0
  104       -1203.841   -1201.979           0.000       0.000             104              -0
  162         537.721    1562.975            -nan        -nan             162              -0
  148         943.480     223.248            -nan        -nan             148            -nan
  176         669.233    -449.716            -nan        -nan             176            -nan
  101        -866.886   -1025.314           0.000      -0.000             101            -nan
  179        -804.270    -409.966            -nan        -nan             179              -0
  241          61.012    -300.801           2.833      -0.000             241            -nan
  192         101.307    2066.879           0.000      -0.000             192               0
  111        -587.881     142.426           0.000      -0.000             111              -0
   75         -32.833    1228.724            -nan        -nan              75              -0
   56         841.039    -235.322           0.000      -0.000              56            -nan
  140        -663.462    1757.456           0.000      -0.000             140              -0
  200         204.895     549.009          -0.000      -0.000             200              -0
   70        1238.989    -540.199          -0.000      -0.000              70              -0
   22         590.770    -371.827        -106.814      -0.000              22              -0
  114        -997.519     -87.269          -0.000      -0.000             114              -0
  155       -1604.743      -4.590          17.000      -0.000             155              -0
  144         845.297    -268.771            -nan        -nan             144               0
   12        1325.391    -879.715            -nan        -nan              12            -nan
    8        -872.180    -806.914            -nan        -nan               8            -nan
   13        -672.326    -472.987      -59569.359 -100672.947              13            -nan
  227         284.496    -701.963            -nan        -nan             227             -14
  203         612.213    2274.912         406.903    -203.230             203            -nan
  218        -127.008      62.720     -167390950560189520701401863089552877724444068987494355317172908863379035820092158635347541151542841758071898730779020122195512102011931966584959042469092216683134753133493461359603364485718990863665753671575950852096.000      -0.000             218               0
   10         874.352    -525.395      -11949.109    9325.173              10            -38613829425649256821530492726079928250677042495548260631983654180742309692582945155643498503832093833126446384225826812940321472316768113053710519180150342984273942398992192522155192133902960935381219978566959104
   33         536.138   -2209.823            -nan        -nan              33              -3
   32        -704.419   -1730.927           0.000      -0.000              32            -nan
  129        1294.162    -411.770           0.000      -0.000             129               0
   28         690.809     346.663          -0.000      -0.000              28               0
  239         885.150     612.816          -0.000      -0.000             239              -0
   47         551.405     281.297          -0.000      -0.000              47              -0
  132         819.238     474.477           0.000      -0.000             132              -0
  146          96.542     144.939     -4019498648994490801874365320022458368.000      -0.000             146               0
  196       -1060.915     929.748            -nan        -nan             196              -0
   53         296.766    -596.226            -nan        -nan              53            -nan
  248        -517.698    -217.340            -nan        -nan             248            -nan
  120         475.990      54.018            -nan        -nan             120            -nan
   38        -233.476     157.746          -0.000      -0.000              38            -nan
  184         438.097     -94.547          -0.000       0.000             184               0
  232        -398.789    -258.704          -0.000      -0.000             232               0
  113         482.839    -598.327          -0.000       0.000             113               0
  241         981.857       2.506           0.000       0.000             241               0
  117        -137.256     -10.644           0.000       0.000             117               0
   58         687.372   -1250.459           0.000       0.000              58               0
   55        -448.474     526.515           0.000       0.000              55               0
  139         623.458    -722.303           0.000       0.000             139               0
  173         435.913    -276.023           0.000       0.000             173               0
  211       -1646.248     720.599           0.000       0.000             211               0
   27        1137.027    1657.584           0.000       0.000              27               0
  185        -332.508    -885.693            -nan        -nan             185               0
  220        -630.805    -177.686            -nan        -nan             220            -nan
   41        -166.323    1444.052            -nan        -nan              41            -nan
  157        -101.692     487.548            -nan        -nan             157            -nan
  167        -847.016    1202.513       -1413.535       0.000             167            -nan
    3        -829.449     452.363     -5182519034451783420223181695985436465958252448566998678913605378779519285905094724205170975539386062226709928770436281419060496527258360698762787165684765264375134449763925383570313921961692044461758910668999848737947257160081060591823758200497137890819978599737108062493325106609659104939479491028189184.000 502054140384369501996941046271394780357085411681999203490231155327874422676596407072087510964138991510783890183238120541056874004513060169973782973362074760569505460744742177359853438182838462505939162210424560531012606367693549708551732081870273423815984577197307950368417864987773708149635968487391232.000               3              -0
  168       -1137.849   -1484.246           0.000       0.000             168            -1195506120980803516359139856511425674571769646722911667660153956511538201654860588590502154363853759563136640179341683112339616579772517877673033787865161847299971939259332036441771855307661599233297527421222360984199972004266476768251081188631417626053267495336023527649633695066193280321517766311936
  201         804.145      85.816           0.000      -0.000             201               0
   36        -303.218    1275.198         253.897   -1513.440              36               0
   41         415.228   -1738.445           0.000      -0.000              41               0
  230       -1650.835    -295.286          -0.000      -0.000             230               0
   19         138.462    1087.947          -0.000      -0.000              19              -0
   89        1419.184    -104.886           0.000      -0.000              89              -0
  106        -331.856   -1363.828          -0.000      -0.000             106               0
  166         659.368    1384.773           0.000      -0.000             166              -0
   30       -1370.500    -763.281          -0.000      -0.000              30               0
  160        1036.953      73.559          -0.000      -0.000             160              -0
  158       -1468.951    -864.570          -0.000      -0.000             158              -0
  150          91.229     266.260           0.000       0.000             150              -0
  198        -451.117    -267.323           0.000       0.000             198               0
   87        -727.526     121.148           0.000       0.000              87               0
  127        -683.298    -176.562          -2.088      -1.916             127               0
   56        -331.507      -9.281          -0.000       0.000              56              -0
   72         -35.881    -854.904           0.000       0.000              72               0
  244         338.318     289.747           0.000       0.000             244               0
  115         837.993     719.674          -0.000      -0.000             115               0
  128        -798.395     562.721          -0.000      -0.000             128              -0
  127         665.705     437.169          -0.000      -0.000             127              -0
   32        -281.920    -549.903           0.000      -0.000              32              -0
   84          84.742     981.512           0.000      -0.000              84              -0
  155        -435.494    -196.997          -0.821       1.450             155              -0
  218        -288.053     657.860          14.920       7.975             218               0
