SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  185       14606.000       0.000            -nan        -nan             185            -nan
   81       -1032.690    -537.966            -nan        -nan              81            -nan
  192        -304.377    -242.646            -nan        -nan             192            -nan
   45        -257.158    -188.519            -nan        -nan              45            -nan
   68         735.651    1528.429            -nan        -nan              68            -nan
   62        1320.727    -201.345            -nan        -nan              62            -nan
  201         173.813    -183.225            -nan        -nan             201            -nan
   34        1044.972     -61.503            -nan        -nan              34            -nan
   16        -105.591    -226.105           0.000      -0.000              16            -nan
  103         580.738    -764.586            -nan        -nan             103               0
   16         201.848     833.277            -nan        -nan              16            -nan
   13         526.542      74.744          -3.893      -9.020              13            -nan
   49         684.293     150.620           5.664      31.740              49               0
  162         482.818     710.963         -83.149       0.000             162               0
   34        -141.845     234.177           0.000      -0.000              34              -0
  162        -989.783     442.584            -nan        -nan             162              -0
    7        -475.756    -702.168           0.000      -0.000               7            -nan
   49         473.121    1112.703     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000              49              -0
   67        1210.618     421.738            -nan       0.000              67            -34346408485779714311711529379808839645706033736295840025851035069468013723854101465715788494617695329865118876381318873945639703113711552073716668345461467328256517479077673435687078508299870010646207175441803851245730345524083100102319662018769115330641920
  204         -84.661     824.871           0.798      -0.308             204            -nan
  192           4.745   -1563.566     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000             192               0
  187         -77.696    -298.444           0.000      -0.000             187            -3963996541062526972026351112220868407879480284572994340469413425562640602303110110585100640444518589716240105123873870936718787383673090845061213176139786219336097627838309878236336931389726532975355641730563728320103349648072967240314173692848422149035755821020290744320
  181         277.120     707.630           0.000       0.000             181               0
  242         568.584    -808.234           0.000      -0.000             242              -0
   93         625.296     427.254           0.000       0.000              93               0
   57        -372.394     390.634           0.000      -0.000              57              -0
  123        -779.434     420.452           0.000      -0.000             123               0
  182         677.465     -53.283         -23.430      18.285             182              -0
  253         788.822   -1179.351           0.000      -0.000             253              -0
  184         823.640     132.417         -84.830      -2.968             184               0
   39        -651.372    1180.260            -nan        -nan              39               0
  183         244.920     146.057            -nan        -nan             183            -nan
   10        -792.030     623.982           0.000      -0.000              10            -nan
  231        -612.997    1041.877           0.000      -0.000             231              -0
  229        -438.608     109.429          -0.000      -0.000             229              -0
   78       -1060.252    -402.889           0.000      -0.000              78              -0
   38       -1476.350      41.467           0.000      -0.000              38              -0
  174         369.497     281.131          -0.000      -0.000             174              -0
  112        -962.823     650.140           0.000      -0.000             112              -0
   54         494.054    -436.902           0.000      -0.000              54              -0
   22        -306.509     700.000          -0.000      -0.000              22              -0
  129         468.553     879.806          -0.000      -0.000             129              -0
   67        -582.991    -811.858           0.000      -0.000              67              -0
   72         237.932    -331.269          -0.000      -0.000              72              -0
   35        -519.406     194.362           0.000      -0.000              35              -0
  102         308.222    -770.778          -0.000      -0.000             102              -0
  234         528.026    -428.092           0.000      -0.000             234              -0
   43        -760.711    -286.690           0.000      -0.000              43              -0
  152        -204.215    -166.170          -0.000      -0.000             152              -0
   46         419.814      34.486          -0.000      -0.000              46              -0
  248         411.510     131.930           0.000      -0.000             248              -0
   88        -108.308    -600.628           0.000      -0.000              88              -0
  233        -165.256    -884.222           0.000       0.000             233              -0
  173        1565.576     873.869           0.000       0.000             173               0
   74        -173.724     534.128           0.000       0.000              74               0
   70        -490.459     -14.917           0.000       0.000              70              -0
  230          22.763     530.666           0.000       0.000             230               0
  198         134.464    -159.090          -0.000       0.000             198               0
  253         698.399    1290.807          -0.000       0.000             253              -0
  228         600.951     176.521          -0.000       0.000             228              -0
  126         131.586    -267.506     -4019498648994490801874365320022458368.000      -0.000             126              -0
   37         689.684     901.181           0.000       0.000              37            -1916646313187833214699919376384
  155         885.684    -589.872          -0.000      -0.000             155               0
  136        -649.296     186.678          -0.000      -0.000             136              -0
   12        -598.000      -0.045           0.000       0.000              12               0
  128        -649.232    -186.762           0.000       0.000             128               0
