SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
   86        8014.000       0.000            -nan        -nan              86            -nan
   40        -178.662    -501.737            -nan        -nan              40            -nan
  108        -354.335     -36.071            -nan        -nan             108            -nan
  149        -550.240    -345.779            -nan        -nan             149            -nan
   80        -115.749    -139.167            -nan        -nan              80            -nan
  101        -520.916     316.194     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000             101            -nan
  240        -286.147     229.435            -nan        -nan             240            1509465549306741596978129648888316896485706393608826741574500094261237894517919259987034990303317790062538989048769294876400651306924314736120993200142031589845471905153623721812664235201977834579204272900014080
  205        -158.010     401.425            -nan        -nan             205            -nan
   78         -66.337    -551.381           0.000      -0.000              78            -nan
  191        -445.144    -391.131       -3325.966      -0.000             191               0
  234         316.129    -139.731            -nan        -nan             234              -1
  182        -253.441     -30.887           0.000      -0.000             182            -nan
   98         449.377      61.067          -0.000      34.442              98               0
   41         729.300    -190.761         -83.149       0.000              41               0
   73        -346.566    -310.202           0.000      -0.000              73              -0
  227        -599.425     274.045            -nan        -nan             227              -0
  211        -459.006     658.994           0.000      -0.000             211            -3529390985329343288605006626816
   11        -199.916      22.588     -304805734727798366826193022822415341026943276907994329948923256275959469065516242701512280091260797797834682666365991002639278008941273755121919362650310815758163718365964987381271124916027761188283578792033168458342263813308287416381162151395655216214808732357922230436408084531521213769851879297122304.000 30020637703483356472373567668265092865071485337773934964906857752189765317536072064214513009743067729246212007137092247937324748158607155909866862589361498669949649613612289600250002119220210696430993059163286733084659329113309649482656133376864104231380899380303563249334961787410275751983396750884864.000              11              -0
  250         -26.507     118.181            -nan      -0.000             250            16675298695481998694922058080972615039164967100401357830189189258424711851559637358366123301897668547175254971692105896048641070281608869762654644307211304638349877921405211517398660516828058102292777550502297643831237387223313401828645951343769061444393764186160245883515584647719288832
   92         102.770    -272.870           0.000       0.042              92            -nan
  255         356.153     642.082     19422912542026664593616973056692285126835750382653869751844005921981253626910727841309883972253091487928483307329725898902174531138497813639737717497886823266530665293541394632029933389243260271370359571080045603872184610614302608192330286015912351986416578743256007039212886949888.000 46891113057469274566084748840301124215727844284968754278737457556976437967879806835206871435996402683822059153713655299593873858318046253765234170651492023793070134336320097004959023094818096347342532578055840322857510751410073314416032908943720743612217753652729658087770165346304.000             255              -0
   42         188.276    -285.848           0.000       0.000              42            -4275991245368259611310474329774193662313290277255821988906104225792728291981528240443009090833061719801112571756080681792832678559862734740216165107782775518093616230788953813068984663596796399967208510190443408993199510981969271916597318479262740688057225183232
  151         324.371    -598.339           0.000      -0.000             151               0
   26         -33.450      87.271           0.000      -0.000              26              -0
  213        -217.659     -21.383           0.000      -0.000             213              -0
  174         235.542     111.572          -0.000       0.000             174               0
  158         -92.520    -383.396           0.000       0.000             158              -0
  122         -32.314    -230.488          -0.000       0.000             122               0
  125          98.211     317.851           0.000      -0.000             125              -0
   83         742.030     -79.209         -39.231       0.000              83              -0
   84        -566.393    -929.915           0.000       0.000              84              -0
  212         381.605     462.958            -nan        -nan             212               0
  123         648.000       0.013           0.000       0.000             123               0
  192         381.611    -462.931           0.000       0.000             192               0
  105        -566.432     929.897           0.000       0.000             105               0
  204         742.029      79.227           0.000       0.000             204               0
   38          98.213    -317.848           0.000       0.000              38               0
   89         -32.331     230.491           0.000       0.000              89               0
  153         -92.538     383.386           0.000       0.000             153               0
  116         235.544    -111.571           0.000       0.000             116               0
   24        -217.663      21.371           0.000       0.000              24               0
  131         -33.441     -87.270           0.000       0.000             131               0
   42         324.349     598.349           0.000       0.000              42               0
  123         188.263     285.835           0.000       0.000             123               0
  173         356.173    -642.077           0.000       0.000             173               0
  116         102.747     272.870           0.000       0.000             116               0
   94         -26.515    -118.192           0.000       0.000              94               0
  129        -199.926     -22.608           0.000       0.000             129               0
  127        -458.983    -659.017           0.000       0.000             127               0
   89        -599.406    -274.059           0.000       0.000              89               0
  221        -346.556     310.195           0.000       0.000             221               0
  127         729.307     190.789           0.000       0.000             127               0
  131         449.374     -61.050           0.000       0.000             131               0
  116        -253.446      30.878           0.000       0.000             116               0
  153         316.119     139.747           0.000       0.000             153               0
   89        -445.164     391.110           0.000       0.000              89               0
   35         -66.356     551.361           0.000       0.000              35               0
   56        -157.990    -401.449           0.000       0.000              56               0
  212        -286.132    -229.453           0.000       0.000             212               0
  161        -520.887    -316.213           0.000       0.000             161               0
  139        -115.733     139.168           0.000       0.000             139               0
   40        -550.223     345.753           0.000       0.000              40               0
  117        -354.279      36.052           0.000       0.000             117               0
    7        -178.572     501.718           0.000       0.000               7               0
