SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  211       17412.000       0.000            -nan        -nan             211            -nan
  195         -59.138     214.369            -nan        -nan             195            -nan
   54         126.271     944.757            -nan        -nan              54            -nan
  144        -365.221    1193.803            -nan        -nan             144            -nan
   75        1062.489    -563.739            -nan        -nan              75            -nan
  221        -217.643    -533.156            -nan        -nan             221            -nan
   28        -819.399    1136.890            -nan        -nan              28            -nan
   13         136.175    -643.736            -nan        -nan              13            -nan
  152         107.164    -533.968           0.000      -0.000             152            -nan
  178           5.073     493.326            -nan        -nan             178               0
  233         197.521     651.812            -nan        -nan             233            -nan
  176        1037.371     737.520         -62.295    -114.030             176            -nan
   62        -100.594     714.325          71.175      -8.784              62               0
   89        -337.263      68.615         -83.149       0.000              89               0
    9        -165.978    -819.777           0.000      -0.000               9              -0
  152         393.245    -616.538            -nan        -nan             152              -0
   90         -99.761    -186.261           0.000      -0.000              90            -nan
   66         159.976     -76.587     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000              66              -0
    7        -556.441    -128.045            -nan       0.000               7            -3723845069735693098237437937966195496576315823245174194161005880035748244716450434956053727939006347599382746062627504195223645818922257607840202046202672712976789498669137941593083885401148847823692055710441303593389699216993627133706240
  163        -544.338    -439.584           3.191      -1.513             163            -nan
  148        -195.500    -852.843     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000             148               0
  125         136.697    1166.055           0.000      -0.000             125            -429777366154501682795561591013754543740810750196791854628693035733745932212749415165327342889700655311742774917775142494340494625989307661926296487955757583667760517408079566966125105116378592713249433985012575402962045888554804781225205961505940439040
   40         681.202     -62.576           0.000       0.000              40               0
  166        -777.166    1118.573           0.000      -0.000             166              -0
  189         323.008    -123.714           0.000       0.000             189               0
   51         175.185     600.071           0.000      -0.000              51              -0
  118         708.859     595.208           0.000      -0.000             118               0
   55        -119.592    -417.608         -93.718      73.139              55              -0
  108         -52.458   -1779.415           0.000       0.000             108              -0
  193          45.854    -597.363         -74.510     -11.870             193              -0
  196         497.292     535.887            -nan        -nan             196               0
   64        -114.682    -187.735            -nan        -nan              64            -nan
  132         545.000    -199.000           0.000      -0.000             132            -nan
  250        -241.625    -922.811           0.000      -0.000             250              -0
  209         823.165    -105.240          -0.000      -0.000             209              -0
  208         125.600    -323.611           0.000      -0.000             208              -0
  215        -513.494     -91.062           0.000      -0.000             215              -0
  237       -1075.964     278.726          -0.000      -0.000             237              -0
  221         348.210    -251.040           0.000      -0.000             221              -0
  111        -312.204     635.659           0.000      -0.000             111              -0
  160        -910.077   -1841.700          -0.000      -0.000             160              -0
  198         -61.583    -299.613          -0.000      -0.000             198              -0
   32         893.608    -665.696           0.000      -0.000              32              -0
  222        -296.206     337.568          -0.000      -0.000             222              -0
   32         772.777     232.405           0.000      -0.000              32              -0
   42        -375.179    -946.053           0.000      -0.000              42              -0
  119         -69.706    -162.012           0.000      -0.000             119              -0
  122        1227.732     217.015          -0.000      -0.000             122              -0
  108         707.753     -44.239           0.000      -0.000             108              -0
  127         307.456     462.219           0.000      -0.000             127              -0
   30         380.295    -256.475          -0.000      -0.000              30              -0
    1         215.216     -83.167          -0.000      -0.000               1              -0
  252        -610.936   -1168.421          -0.000      -0.000             252              -0
   70         955.018      96.996           0.000      -0.000              70              -0
  168        -546.453    -334.514          -0.000      -0.000             168              -0
  185         270.385   -1370.843          -0.000      -0.000             185              -0
  122        -748.023    -119.943           0.000       0.000             122              -0
   30         789.396   -1388.432          -0.000       0.000              30              -0
  241         -61.055     696.904           0.000       0.000             241              -0
  231         333.687     261.649           0.000       0.000             231              -0
  224         381.793    -755.334     -4019498648994490801874365320022458368.000      -0.000             224               0
  181        -243.139    -285.567           0.000       0.000             181            -207803209664
   39         186.625    -725.690          -0.000       0.000              39               0
  101         -21.038    -744.200           0.000      -0.000             101              -0
  175         706.000       0.070           0.000       0.000             175               0
  248         -21.113     744.258           0.000       0.000             248               0
   53         186.557     725.727           0.000       0.000              53               0
  135        -243.158     285.558           0.000       0.000             135               0
  230         381.742     755.359           0.000       0.000             230               0
   18         333.703    -261.635           0.000       0.000              18               0
  247         -60.995    -696.861           0.000       0.000             247               0
  134         789.260    1388.538           0.000       0.000             134               0
  217        -748.048     119.893           0.000       0.000             217               0
   23         270.277    1370.862           0.000       0.000              23               0
  101        -546.460     334.430           0.000       0.000             101               0
  250         955.036     -96.923           0.000       0.000             250               0
   65        -611.032    1168.349           0.000       0.000              65               0
  221         215.243      83.137           0.000       0.000             221               0
  116         380.296     256.463           0.000       0.000             116               0
  174         307.517    -462.221           0.000       0.000             174               0
   92         707.767      44.290           0.000       0.000              92               0
  146        1227.722    -216.912           0.000       0.000             146               0
  176         -69.768     162.023           0.000       0.000             176               0
   89        -375.263     946.005           0.000       0.000              89               0
  217         772.786    -232.372           0.000       0.000             217               0
   89        -296.192    -337.582           0.000       0.000              89               0
   18         893.528     665.786           0.000       0.000              18               0
   83         -61.667     299.617           0.000       0.000              83               0
  120        -910.256    1841.579           0.000       0.000             120               0
    3        -312.138    -635.752           0.000       0.000               3               0
   58         348.177     251.039           0.000       0.000              58               0
   88       -1075.943    -278.840           0.000       0.000              88               0
  185        -513.453      91.014           0.000       0.000             185               0
   98         125.631     323.611           0.000       0.000              98               0
  189         823.178     105.303           0.000       0.000             189               0
  104        -241.690     922.768           0.000       0.000             104               0
   90         544.999     199.000           0.000       0.000              90               0
  243        -114.687     187.683           0.000       0.000             243               0
  240         497.347    -535.856           0.000       0.000             240               0
   65          45.802     597.384           0.000       0.000              65               0
    6         -52.599    1779.361           0.000       0.000               6               0
  231        -119.600     417.486           0.000       0.000             231               0
  200         708.924    -595.240           0.000       0.000             200               0
  224         175.230    -600.104           0.000       0.000             224               0
  254         322.982     123.690           0.000       0.000             254               0
   46        -777.062   -1118.670           0.000       0.000              46               0
  218         681.218      62.619           0.000       0.000             218               0
   64         136.781   -1166.029           0.000       0.000              64               0
   11        -195.583     852.854           0.000       0.000              11               0
   78        -544.368     439.517           0.000       0.000              78               0
  239        -556.411     127.970           0.000       0.000             239               0
  104         160.016      76.579           0.000       0.000             104               0
  225         -99.735     186.238           0.000       0.000             225               0
  159         393.226     616.545           0.000       0.000             159               0
  193        -166.023     819.695           0.000       0.000             193               0
  186        -337.210     -68.736           0.000       0.000             186               0
  248        -100.458    -714.404           0.000       0.000             248               0
  212        1037.486    -737.470           0.000       0.000             212               0
   14         197.597    -651.806           0.000       0.000              14               0
  112           5.150    -493.309           0.000       0.000             112               0
  216         107.163     533.984           0.000       0.000             216               0
   73         136.160     643.699           0.000       0.000              73               0
  201        -819.231   -1136.986           0.000       0.000             201               0
  145        -217.556     533.136           0.000       0.000             145               0
  171        1062.561     563.765           0.000       0.000             171               0
  135        -364.985   -1193.888           0.000       0.000             135               0
  250         126.581    -944.737           0.000       0.000             250               0
    6         -58.660    -214.342           0.000       0.000               6               0
