SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  161        7554.000       0.000            -nan        -nan             161            -nan
   29        -226.027     -41.426            -nan        -nan              29            -nan
   21         198.950    -468.067            -nan        -nan              21            -nan
   87        -622.621    -409.817            -nan        -nan              87            -nan
  254        -251.142     328.838            -nan        -nan             254            -nan
  161         248.431     533.868     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000             161            -nan
   76         562.415    -238.187            -nan        -nan              76            38809881882868764742360386267799803450606605670359070072451307421626730906807334596823112329184388546469560130353393136843247375149374159672904254005974225698140385580508630216798462607168599220930713774199577652846868298332216088914210232349758704316790402762103093985280
   51       -1202.755      31.789            -nan        -nan              51            -nan
  255        -379.439     482.528           0.000      -0.000             255            -nan
  124         194.692    -400.435        -498.895      -0.000             124               0
  143         190.446     626.515            -nan        -nan             143              -1
  119        -259.877    -280.746           0.000      -0.000             119            -nan
  183           5.881     423.905          -0.000      34.442             183              -0
  239        -278.167     916.220         -83.149      -0.000             239               0
  237         366.996      32.674           0.000      -0.000             237              -0
   49         850.130    -158.802            -nan        -nan              49               0
   10         149.002    -317.003           0.000      -0.000              10            -55159783339422004900372938752
   15         218.164    -258.625     -16931392813252334956768023400090441903832763823831326250923304604754014003490704447274136301255400552739427633649898827467545842218814661538681643619963121635882689040547285126425023661556668084625183358102796985739262404904483923142853525504.000 -173187768928371465943507419088551999902465059431914990416794362054649887258533657901914263305371471901893465531810876474173185846627856869703407628226368173491133064771866559899985125561920967981874521297964316159228752317623398083586420637696.000              15              -0
   58         396.221    -195.101            -nan       0.000              58            -2043517600759370376778519739647880892739080798196937642053424707752210492345240561577281500003990276131089066782291574778819655828641656973628256374721240651049447214879084813105732041780358914752154971390782398827967858619266534219972608
   15         197.188    -839.698           0.000       0.006              15            -nan
   41         613.112     619.135     -29366393698000759275016504789351169318099906790124137394095364797116779885189279155762209592533571719400145512245367548798288600624433876859783364335584829679398681626521784266260480.000 -70896827857487882062012533211996140084861538085619198651692552906781183770888697757964395474554914006752458152308481545349052794505989023606505536205634145202792202262619384061100032.000              41              -0
  119        -649.078     -40.438           0.000       0.000             119            -2156143750455340114556395230231905838486009165279110092664594447569088074832682956854234524710995788864724957467025675055865030338924327847372912933163516059974739051048599552
  157          71.856     549.353           0.000      -0.000             157               0
  228        -268.314    -141.408           0.000      -0.000             228              -0
   95         125.444    -277.471           0.000      -0.000              95              -0
  216         231.784     -64.396          -0.000       0.000             216               0
   57         108.619    -661.506           0.000       0.000              57              -0
   20         487.338     238.313          -0.000       0.000              20               0
   94         112.119     456.060           0.000      -0.000              94              -0
  170        -207.870      91.989          -5.885       0.000             170              -0
   98        -215.505     413.982           0.000       0.000              98              -0
  255         678.979     217.156            -nan        -nan             255               0
  199        -144.000      -0.013           0.000       0.000             199               0
  119         678.984    -217.145           0.000       0.000             119               0
   86        -215.497    -414.001           0.000       0.000              86               0
  197        -207.863     -92.004           0.000       0.000             197               0
   24         112.147    -456.057           0.000       0.000              24               0
  162         487.350    -238.282           0.000       0.000             162               0
  249         108.588     661.513           0.000       0.000             249               0
   24         231.777      64.397           0.000       0.000              24               0
   31         125.425     277.466           0.000       0.000              31               0
  136        -268.323     141.378           0.000       0.000             136               0
  143          71.879    -549.361           0.000       0.000             143               0
  214        -649.067      40.407           0.000       0.000             214               0
  120         613.155    -619.102           0.000       0.000             120               0
  124         197.159     839.712           0.000       0.000             124               0
    7         396.217     195.107           0.000       0.000               7               0
  130         218.155     258.623           0.000       0.000             130               0
  140         148.995     316.992           0.000       0.000             140               0
   66         850.122     158.814           0.000       0.000              66               0
  146         366.980     -32.687           0.000       0.000             146               0
  181        -278.141    -916.249           0.000       0.000             181               0
  186           5.895    -423.902           0.000       0.000             186               0
   48        -259.888     280.731           0.000       0.000              48               0
  153         190.475    -626.510           0.000       0.000             153               0
   25         194.668     400.439           0.000       0.000              25               0
    9        -379.427    -482.550           0.000       0.000               9               0
  211       -1202.734     -31.838           0.000       0.000             211               0
   45         562.434     238.203           0.000       0.000              45               0
  103         248.463    -533.864           0.000       0.000             103               0
  125        -251.116    -328.839           0.000       0.000             125               0
  144        -622.604     409.799           0.000       0.000             144               0
  102         198.985     468.069           0.000       0.000             102               0
   68        -225.929      41.404           0.000       0.000              68               0
