SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  137        7325.000       0.000            -nan        -nan             137            -nan
  217         267.517    -566.593            -nan        -nan             217            -nan
   18        -167.735    -146.979            -nan        -nan              18            -nan
   25         -60.807     324.866            -nan        -nan              25            -nan
  218         323.367    -329.537            -nan        -nan             218            -nan
  158         523.463    -263.491     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000             158            -nan
  210        -240.790      -3.568            -nan        -nan             210            36144519115675952976905169214866872365220082616767911307934026626522402192286527340135641702622537078773193182752833829115375294489203169637270508339604573043194027226891955562679527892888150383653783960453772594078321287717871450739177160290776476559033992478720
   66         -86.030      40.225            -nan        -nan              66            -nan
   57          44.689     897.862           0.000      -0.000              57            -nan
  158         395.711     -17.879        -914.641      -0.000             158               0
   91         392.913     313.459            -nan        -nan              91              -1
   12          80.694     519.648           0.000      -0.000              12            -nan
  196         373.818     113.977          -0.000      34.442             196              -0
  254          15.333     142.842         -83.149       0.000             254              -0
   71         -21.539    -325.733           0.000      -0.000              71              -0
  255         667.937      67.921            -nan        -nan             255              -0
  234         267.007   -1219.999           0.000      -0.000             234            -848408108711646348009537536
   29         -89.903     481.522     -16931392813252334956768023400090441903832763823831326250923304604754014003490704447274136301255400552739427633649898827467545842218814661538681643619963121635882689040547285126425023661556668084625183358102796985739262404904483923142853525504.000 -173187768928371465943507419088551999902465059431914990416794362054649887258533657901914263305371471901893465531810876474173185846627856869703407628226368173491133064771866559899985125561920967981874521297964316159228752317623398083586420637696.000              29              -0
  254         109.783    -269.311            -nan       0.000             254            -1903174073211262353489659484147914585414417831410595813815877500690715845995806680598558392379423860582605997829038253779355116028936260355290264240206443379679179950504642737196508833933955910384799327133952080111920701916577792
    9       -1056.631    -111.641           0.000       0.011               9            -nan
   75         417.499     713.781     99207259091280090962900892639862582743277692093591415308075299881349108805032214098826777180633274303545487954997700128308764694029004693837542580702297987182419657879814484164323187952047770557696984371938330823389159639732147191808.000 239507787109948019346808363541723715344435771321447377768089844809378231071668653118521267527785342084982449211328877988762860099420834732356813767889900794894167497583656409602498110215382740879222882043270003564398386488855387701248.000              75              -0
  190         329.674    -770.836           0.000       0.000             190            7284010215528432537532304919454272278487375086601787083000835998741341476220408956544349555512975383080288629630522943654249299217528040089881655030229769555399614479362417124245075577693633034623049991956176236525365764292608
  219        -354.877    -777.510           0.000      -0.000             219               0
   25        -710.561    -953.039           0.000      -0.000              25              -0
   21         941.305      29.888           0.000      -0.000              21              -0
  254         107.960    1062.284          -0.000       0.000             254               0
   36        -323.561    -281.738           0.000       0.000              36              -0
   10       -1155.911     454.277          -0.000       0.000              10               0
  131        -114.691      66.260           0.000      -0.000             131              -0
  209         347.407    -142.268         -10.789       0.000             209              -0
   84        -226.212     290.233           0.000       0.000              84              -0
   12        -103.905     495.271            -nan        -nan              12               0
  170        -343.000      -0.018           0.000       0.000             170               0
  102        -103.881    -495.289           0.000       0.000             102               0
   38        -226.194    -290.243           0.000       0.000              38               0
  133         347.400     142.280           0.000       0.000             133               0
    5        -114.702     -66.274           0.000       0.000               5               0
  248       -1155.889    -454.327           0.000       0.000             248               0
  200        -323.548     281.720           0.000       0.000             200               0
   63         108.028   -1062.274           0.000       0.000              63               0
  150         941.307     -29.819           0.000       0.000             150               0
   35        -710.606     953.025           0.000       0.000              35               0
   76        -354.893     777.490           0.000       0.000              76               0
   91         329.657     770.825           0.000       0.000              91               0
   33         417.525    -713.781           0.000       0.000              33               0
  147       -1056.628     111.596           0.000       0.000             147               0
   90         109.796     269.307           0.000       0.000              90               0
   12         -89.861    -481.523           0.000       0.000              12               0
  177         266.979    1220.004           0.000       0.000             177               0
   88         667.950     -67.915           0.000       0.000              88               0
   21         -21.547     325.712           0.000       0.000              21               0
  253          15.353    -142.864           0.000       0.000             253               0
   23         373.836    -113.982           0.000       0.000              23               0
  241          80.728    -519.659           0.000       0.000             241               0
   22         392.939    -313.449           0.000       0.000              22               0
   44         395.715      17.885           0.000       0.000              44               0
  240          44.731    -897.862           0.000       0.000             240               0
   58         -86.018     -40.218           0.000       0.000              58               0
   55        -240.766       3.565           0.000       0.000              55               0
  115         523.478     263.516           0.000       0.000             115               0
   12         323.371     329.542           0.000       0.000              12               0
  139         -60.768    -324.873           0.000       0.000             139               0
  127        -167.691     146.974           0.000       0.000             127               0
  182         267.593     566.595           0.000       0.000             182               0
