SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
   85        8515.000       0.000            -nan        -nan              85            -nan
  176        -679.109     673.112            -nan        -nan             176            -nan
   17        -585.246     374.351            -nan        -nan              17            -nan
  156        -168.004     293.133            -nan        -nan             156            -nan
   13         219.474     247.724            -nan        -nan              13            -nan
   10         441.019     -76.184     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000              10            -nan
   56         542.963     212.224            -nan        -nan              56            6638699692760197766496132371684642638735694123016206614520546767258556454328689569395544747377077277300325122753911061036156067385691740302182948550295970030986432026953346806860999402313059076131410200380436020776476344320
  143        -640.034    -265.178            -nan        -nan             143            -nan
   69        -389.910     570.876           0.000      -0.000              69            -nan
   15         354.117     -23.960       -2743.922      -0.000              15               0
  129        -261.189    -918.526            -nan        -nan             129              -1
   29         410.614    -553.715           0.000      -0.000              29            -nan
  249          59.650      79.467          -0.000      34.442             249               0
  125        -360.076     183.107         -83.149       0.000             125               0
  242         -99.728    -288.098           0.000      -0.000             242              -0
  160        -503.522    -401.336            -nan        -nan             160              -0
  145         597.000     330.007           0.000      -0.000             145            -3475092869659577145422979792896
    7         526.796    -215.987     -304805734727798366826193022822415341026943276907994329948923256275959469065516242701512280091260797797834682666365991002639278008941273755121919362650310815758163718365964987381271124916027761188283578792033168458342263813308287416381162151395655216214808732357922230436408084531521213769851879297122304.000 30020637703483356472373567668265092865071485337773934964906857752189765317536072064214513009743067729246212007137092247937324748158607155909866862589361498669949649613612289600250002119220210696430993059163286733084659329113309649482656133376864104231380899380303563249334961787410275751983396750884864.000               7              -0
   79         178.474      93.488            -nan      -0.000              79            73338739249281686887838638824232859099966763873423135083167835502273156997808383024949587533776917656335926562692096619415233558632394348435583978948592773512402773071900510035138336679918558417444149449124205315187733218648698173043241939951918461215012597479315775370258495045912603158341671190528
  124         352.808     139.498           0.000       0.034             124            -nan
  217         941.393    -157.039     19422912545753923741861023389592015896351580604555504174583044811635698586558849774610102175601239136149302469250077746903460413947481373369924099373507561633654432748580432483399500906141347837808958192531629873078441324896216982487873355587348889579045206120275872636808265203712.000 46891113066467685585453342898696093149574049559556770384109579865742624928114094919327016327512015852873740318087069630244480063876894474477417127916997950246131108830569085532398192472108655734064063031252562940848871400382954230101733570775002423064481831024669564722860785664000.000             217              -0
  121        -113.476     809.255           0.000       0.000             121            1236920279776549931089585299959528573930583745808628664268281802579716765693096379938950507710743420198995052598784250670181924875546142523619800392197436525465608042957443060191931741300710776064516390733287879972264918179096245885079261838346593742356480
  158        -248.886    -336.017           0.000      -0.000             158               0
  242        -227.322    -313.256           0.000      -0.000             242              -0
  106         -90.102     240.877           0.000      -0.000             106              -0
   39        -536.651     -30.395          -0.000       0.000              39               0
   27         397.667    -231.479           0.000       0.000              27              -0
  240          55.688    -315.876          -0.000       0.000             240               0
   79         -24.535      23.207           0.000      -0.000              79              -0
  251        -488.696    -560.591         -32.366       0.000             251              -0
  117        -924.061     305.701           0.000       0.000             117              -0
  164         183.813     703.108            -nan        -nan             164               0
  172        -917.000      -0.029           0.000       0.000             172               0
  134         183.844    -703.106           0.000       0.000             134               0
   65        -924.047    -305.726           0.000       0.000              65               0
  185        -488.701     560.577           0.000       0.000             185               0
  145         -24.515     -23.209           0.000       0.000             145               0
  122          55.690     315.878           0.000       0.000             122               0
   73         397.660     231.488           0.000       0.000              73               0
  214        -536.650      30.363           0.000       0.000             214               0
  137         -90.080    -240.883           0.000       0.000             137               0
  202        -227.322     313.245           0.000       0.000             202               0
  243        -248.881     335.990           0.000       0.000             243               0
  131        -113.413    -809.267           0.000       0.000             131               0
   72         941.406     157.081           0.000       0.000              72               0
  229         352.817    -139.485           0.000       0.000             229               0
   36         178.484     -93.477           0.000       0.000              36               0
  218         526.790     216.009           0.000       0.000             218               0
  237         597.001    -329.979           0.000       0.000             237               0
  115        -503.549     401.321           0.000       0.000             115               0
   86         -99.738     288.087           0.000       0.000              86               0
  199        -360.060    -183.126           0.000       0.000             199               0
  236          59.669     -79.457           0.000       0.000             236               0
  245         410.596     553.738           0.000       0.000             245               0
  185        -261.222     918.500           0.000       0.000             185               0
   87         354.120      23.947           0.000       0.000              87               0
   28        -389.883    -570.904           0.000       0.000              28               0
  212        -640.020     265.144           0.000       0.000             212               0
   72         543.001    -212.212           0.000       0.000              72               0
  107         441.030      76.192           0.000       0.000             107               0
  208         219.495    -247.727           0.000       0.000             208               0
  190        -167.975    -293.148           0.000       0.000             190               0
   16        -585.188    -374.380           0.000       0.000              16               0
  124        -678.967    -673.131           0.000       0.000             124               0
