SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
   84       31814.000       0.000            -nan        -nan              84            -nan
  249         362.768     288.829            -nan        -nan             249            -nan
   37          91.868   -1637.057            -nan        -nan              37            -nan
   84         761.594    -880.318            -nan        -nan              84            -nan
   19         483.560    -948.084            -nan        -nan              19            -nan
  176        -895.119     334.354            -nan        -nan             176            -nan
    6         672.718     254.786            -nan        -nan               6            -nan
  173        -926.668     334.849            -nan        -nan             173            -nan
  219        -702.220    -122.065           0.000      -0.000             219            -nan
   18       -1743.932    1230.748            -nan        -nan              18               0
  127         528.846    1412.679            -nan        -nan             127            -nan
   33           5.191    -656.610       -3504.080   -5921.938              33            -nan
  151        1649.318    -318.623        3687.512   -2396.983             151               0
  233        1072.359     361.078         -83.149       0.000             233               0
  251         346.126      21.053            -nan        -nan             251               0
  131        1182.524    1018.837            -nan        -nan             131            -nan
  184        -256.152    1426.951            -nan        -nan             184            -nan
  255          -7.040    1455.726     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000             255            -nan
  173        -232.554     694.854            -nan        -nan             173               0
  108         578.389   -1141.406          23.935     -11.955             108            -nan
  164          44.949     527.943     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000             164               0
  165        -248.692     457.170           0.000       0.000             165               0
  255          13.684    -314.471            -nan        -nan             255               0
  145       -1096.665    -419.276     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000             145            -nan
   79         563.318     375.716           0.000       0.000              79            -1029096071516000
  193         172.590     689.625        -207.345      -0.000             193              -0
  170       -1264.823      37.848          -7.670     -65.879             170              -0
  241        -761.550    -429.015        -718.260     588.365             241               0
  148         533.905    1053.604           0.000       0.000             148              -0
   84        -437.441     953.223            -nan        -nan              84              -0
    5         538.240     475.955            -nan        -nan               5            -nan
  232        -781.378    -202.749            -nan        -nan             232            -nan
   78        -962.952    -868.316           0.000      -0.000              78            -nan
   42         -65.408    -246.509            -nan        -nan              42              -0
   61        -122.645     302.317          11.000      -0.000              61            -nan
   97         998.966    -641.805           0.000      -0.000              97               0
  219         474.166   -1088.062           0.000      -0.000             219              -0
   67        2626.409     384.198            -nan        -nan              67              -0
   15       -1791.084    -975.042           0.000      -0.000              15            -nan
  182        1428.963    -789.033           0.000      -0.000             182              -0
   86         655.898    -502.320          -0.000      -0.000              86              -0
  142        2059.079    -643.355          -0.000      -0.000             142              -0
  216        -833.006     240.209        -414.690      -0.000             216              -0
  238         -73.759    -339.346          -0.000      -0.000             238              -0
  119         468.717    -361.966          66.000      -0.000             119               0
  211         622.552    -786.249            -nan        -nan             211               0
  114           8.365    -402.268            -nan        -nan             114            -nan
   48        1021.767    1134.245            -nan        -nan              48            -nan
  210        -953.844     303.649     -231269.276 -390847.912             210            -nan
   31        1125.868    -351.576            -nan        -nan              31             -14
  156         697.586   -1904.541        1579.742    -789.012             156            -nan
  119          87.888     566.763     -649870749233676960471764535258823655362248664248489296506086834308805208352354322396643226714928162480597238818354297935916864206191580933700326051034842123849448996405779101908801971456561173801008272367683196944384.000      -0.000             119               0
  196        -221.762     -41.015      -46390.657   36203.614             196            -38613829425649256821530492726079928250677042495548260631983654180742309692582945155643498503832093833126446384225826812940321472316768113053710519180150342984273942398992192522155192133902960935381219978566959104
  156        -405.193     955.099            -nan        -nan             156              -3
