SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
   24        8647.000       0.000            -nan        -nan              24            -nan
  179         187.105     329.644            -nan        -nan             179            -nan
   17         -12.967     527.431            -nan        -nan              17            -nan
  229         735.757     -98.519            -nan        -nan             229            -nan
   56        -421.777      -4.904            -nan        -nan              56            -nan
  212        -819.471     169.035     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000             212            -nan
  253        -521.853     -41.783            -nan        -nan             253            1620776292177782657835969817305820956722581573002003567998180363100233509357590226903209166840106757153399688172341567635780289889084897534712633923412102058346296881580406935268798682205336688508645068452254887884881920
   94         -29.918    -187.889            -nan        -nan              94            -nan
  113        -135.401     474.345           0.000      -0.000             113            -nan
  168         841.521      25.780       -2910.220      -0.000             168               0
   11        -256.019    1012.238            -nan        -nan              11              -1
   12        -254.888     -88.959           0.000      -0.000              12            -nan
  193         -63.451     354.415          -0.000      34.442             193               0
   44        -291.396    -159.173         -83.149       0.000              44               0
   24        -851.967      99.496           0.000      -0.000              24              -0
  158           0.772    -411.276            -nan        -nan             158              -0
  137        -105.999    -135.003           0.000      -0.000             137            -3530225929879926243326104174592
  129          94.119    -220.061     -304805734727798366826193022822415341026943276907994329948923256275959469065516242701512280091260797797834682666365991002639278008941273755121919362650310815758163718365964987381271124916027761188283578792033168458342263813308287416381162151395655216214808732357922230436408084531521213769851879297122304.000 30020637703483356472373567668265092865071485337773934964906857752189765317536072064214513009743067729246212007137092247937324748158607155909866862589361498669949649613612289600250002119220210696430993059163286733084659329113309649482656133376864104231380899380303563249334961787410275751983396750884864.000             129              -0
   52       -1010.912    -486.482            -nan      -0.000              52            17904965637031661837851230181697475366202823211284945088664022339422157470168062261950582893988505287191388320969750151224422255525486901473531244860496282595801458269506960457797445478495741801133825549102589188278255180334154827403135239246073843070071434931473577971254515392068506630454509568
  218        -346.320     106.929           0.000       0.036             218            -nan
  160         461.891     489.385     19422912545753923741861023389592015896351580604555504174583044811635698586558849774610102175601239136149302469250077746903460413947481373369924099373507561633654432748580432483399500906141347837808958192531629873078441324896216982487873355587348889579045206120275872636808265203712.000 46891113066467685585453342898696093149574049559556770384109579865742624928114094919327016327512015852873740318087069630244480063876894474477417127916997950246131108830569085532398192472108655734064063031252562940848871400382954230101733570775002423064481831024669564722860785664000.000             160              -0
  160         362.007    -291.585           0.000       0.000             160            301982490179821760519918286122931780744771422316559732487373486957938663499291108383532838796568217822020276513375061198774884002818882452055615330126327276725001963612656997117170835278493841812626071956369111321353739789818419405536929159752586362880
  245         411.903    -259.283           0.000      -0.000             245               0
  189         431.898    -288.972           0.000      -0.000             189              -0
   78        -354.593    -823.659           0.000      -0.000              78              -0
  171         342.632      62.770          -0.000       0.000             171               0
  150        -310.221     180.219           0.000       0.000             150              -0
   77        -249.930    -694.316          -0.000       0.000              77               0
  118        -104.672    -385.937           0.000      -0.000             118              -0
  113        -679.905    -168.323         -34.327       0.000             113              -0
  240          40.020     -53.008           0.000       0.000             240              -0
  143        -515.981    -188.924            -nan        -nan             143               0
   36        -255.000       0.002           0.000       0.000              36               0
    1        -515.984     188.915           0.000       0.000               1               0
  116          40.020      53.021           0.000       0.000             116               0
   93        -679.907     168.307           0.000       0.000              93               0
  213        -104.677     385.943           0.000       0.000             213               0
  114        -249.949     694.303           0.000       0.000             114               0
  187        -310.197    -180.236           0.000       0.000             187               0
   71         342.647     -62.745           0.000       0.000              71               0
   27        -354.615     823.649           0.000       0.000              27               0
  199         431.902     288.981           0.000       0.000             199               0
   84         411.896     259.291           0.000       0.000              84               0
  220         361.992     291.584           0.000       0.000             220               0
  243         461.896    -489.374           0.000       0.000             243               0
  108        -346.337    -106.937           0.000       0.000             108               0
  122       -1010.931     486.442           0.000       0.000             122               0
  124          94.121     220.058           0.000       0.000             124               0
  237        -106.002     134.992           0.000       0.000             237               0
  174           0.751     411.264           0.000       0.000             174               0
   87        -851.958     -99.546           0.000       0.000              87               0
  142        -291.385     159.145           0.000       0.000             142               0
   79         -63.420    -354.432           0.000       0.000              79               0
   77        -254.875      88.932           0.000       0.000              77               0
   75        -255.951   -1012.255           0.000       0.000              75               0
  157         841.537     -25.740           0.000       0.000             157               0
  248        -135.379    -474.344           0.000       0.000             248               0
  226         -29.921     187.895           0.000       0.000             226               0
  234        -521.846      41.760           0.000       0.000             234               0
  111        -819.434    -169.070           0.000       0.000             111               0
   83        -421.724       4.888           0.000       0.000              83               0
  218         735.806      98.545           0.000       0.000             218               0
  254         -12.887    -527.433           0.000       0.000             254               0
  120         187.235    -329.624           0.000       0.000             120               0
