SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  221        7314.000       0.000            -nan        -nan             221            -nan
  189         215.580     -64.859            -nan        -nan             189            -nan
  118        -241.039    -784.968            -nan        -nan             118            -nan
  148        -309.319    -330.546            -nan        -nan             148            -nan
  155         390.853   -1017.785            -nan        -nan             155            -nan
   74        -904.029     176.451     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000              74            -nan
  228         355.387    -265.788            -nan        -nan             228            63038222676359219642771912759817107559558957267153852060236893280635581037973026506849632628971645752524137832056406910067481173082444858588330989569829765120
  250         214.050     361.860            -nan        -nan             250            -nan
   46         749.864    -585.396           0.000      -0.000              46            -nan
  238        -205.979   -1006.374       -5737.291      -0.000             238               0
  214         107.523     408.576            -nan        -nan             214              -1
   97         399.907    -163.510           0.000      -0.000              97            -nan
   73         707.116    -103.399          -0.000      34.442              73              -0
   46         -31.985    -595.222         -83.149       0.000              46              -0
   13         342.609     115.758           0.000      -0.000              13              -0
   44        -131.434     360.495            -nan        -nan              44              -0
  245          57.998     -80.003           0.000      -0.000             245            -54311372096231266406149128192
  224        -837.816    -221.662     -304805990674703678756790661009437816795492974072808766872123714824415906677060792763864295856957721336524395546112542585197302627741619513740088542251463654645557472113462424740117448114014152674786272340890903979929575532465019777755220640802785739991964120142369532384783385670203464316073012948369408.000 30020662911919279495092115261293652437332230835643913318710150749569126717591679463660154784876414029386411831638525046225958115426376981170599453654685469769514464110965362254542858933062332912943885960164829875703373430388553807988482447210602942011029614486705895455938374858058159356496482828025856.000             224              -0
  190         332.876     463.083            -nan      -0.000             190            57353550948443785837303126674795261696930839310469019276074625710083032175181843579200963354168843241882036326645531358181528331708292055649181600220219159288650756448940216931504905720915924087201200472344030073690517317098587526105152416403273677372752900271633184782008382990057472
   44         481.779    -304.838           0.000       0.072              44            -nan
   65         333.198    -420.584     8510388800696022592079941894613803209082574194546946417755529665120015191074111509339577957390458118351984409521330230640989520445621355770106570275465353745913537485216388259993236121544350117627737830211593813670018641928347019313643870452526545378463216179546550454855833485312.000 20545919802345863649040395879478600966089041576786472724104247552162353267893280408046177341147018502544100499839318787646265484168316426026033719078121678895141314340745650985497799174516924577569977103857644734075972366287256831665406284013653570010086145782917873633743096250368.000              65              -0
  198         968.605    -707.985           0.000       0.000             198            -11659510174146667654446085879205406668466024967737608307903795472590320861688694849955838574216431518975928183900613986172561836588214046954838836220461322385121676838099915518210381728874429718598849409615003271011023545464345860872704096141391737069659951726592
   13         642.018    -205.762           0.000      -0.000              13               0
  127        -252.753      30.309           0.000      -0.000             127              -0
  160        -177.874     466.599           0.000      -0.000             160              -0
   94        -168.934      63.893          -0.000       0.000              94               0
    0        -931.293     156.050           0.000       0.000              -0              -0
    1          94.312    -230.974          -0.000       0.000               1               0
   24         428.850    -298.963           0.000      -0.000              24              -0
   29         465.112    -582.490         -67.674       0.000              29              -0
   19         287.896     398.579           0.000       0.000              19              -0
  246          34.927     -69.057            -nan        -nan             246               0
  219          -6.000      -0.001           0.000       0.000             219               0
  138          34.929      69.053           0.000       0.000             138               0
  138         287.918    -398.563           0.000       0.000             138               0
  118         465.086     582.514           0.000       0.000             118               0
  213         428.825     298.972           0.000       0.000             213               0
  110          94.281     230.964           0.000       0.000             110               0
  113        -931.291    -156.102           0.000       0.000             113               0
    3        -168.919     -63.910           0.000       0.000               3               0
   93        -177.841    -466.609           0.000       0.000              93               0
   71        -252.727     -30.311           0.000       0.000              71               0
  100         642.035     205.798           0.000       0.000             100               0
  167         968.581     708.024           0.000       0.000             167               0
  117         333.176     420.584           0.000       0.000             117               0
  114         481.759     304.837           0.000       0.000             114               0
  212         332.878    -463.083           0.000       0.000             212               0
  107        -837.830     221.620           0.000       0.000             107               0
   83          58.006      79.992           0.000       0.000              83               0
  146        -131.406    -360.508           0.000       0.000             146               0
  151         342.626    -115.739           0.000       0.000             151               0
  148         -31.995     595.218           0.000       0.000             148               0
   89         707.124     103.418           0.000       0.000              89               0
  165         399.900     163.516           0.000       0.000             165               0
   19         107.539    -408.569           0.000       0.000              19               0
  249        -206.010    1006.366           0.000       0.000             249               0
    4         749.849     585.403           0.000       0.000               4               0
   20         214.065    -361.869           0.000       0.000              20               0
  251         355.370     265.794           0.000       0.000             251               0
   29        -904.011    -176.491           0.000       0.000              29               0
   49         390.835    1017.793           0.000       0.000              49               0
   14        -309.307     330.511           0.000       0.000              14               0
   19        -241.018     784.928           0.000       0.000              19               0
   12         215.678      64.830           0.000       0.000              12               0
