SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  116        8970.000       0.000            -nan        -nan             116            -nan
  172        -279.507     407.669            -nan        -nan             172            -nan
  239         485.635    -354.311            -nan        -nan             239            -nan
  153        -631.090     220.298            -nan        -nan             153            -nan
  214         691.655    -216.646            -nan        -nan             214            -nan
   18          -8.221     195.969     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000              18            -nan
  178        -441.316    -679.790            -nan        -nan             178            41671793362136061807088931216531913423895830678940090634537678982082223091032481466571153237695333790210934254843330111343150038676101282665651457073734071998108931021278635456726696680217007203007123585530978648997435159339009861272890274402693717132987200887475214211797976350720
   65        -256.297      92.733            -nan        -nan              65            -nan
   69          -2.948    -502.709           0.000       0.000              69            -nan
  243         135.747   -1236.273         -83.149       0.000             243              -0
   86         -65.373    -152.252            -nan        -nan              86              -1
  216        -536.859     599.456           0.000      -0.000             216            -nan
    4        -194.880      91.373           0.000      34.442               4              -0
  103         203.244    -532.398         -83.149       0.000             103               0
  188        -325.365    -694.090           0.000       0.000             188              -0
  178         376.026     150.787            -nan        -nan             178              -0
  241         520.998    -170.992           0.000      -0.000             241            -3475079402865028660050090000384
  179        -662.492     766.306     -1108240086463466392369206670776538538928685245979680486693308126155157238477179542645258952055169160084291090201878126440976401795666596193663430112126762235195330965263526008526763324448161024012483548878529307857617859441502761038469136384.000 -11252190481286619417856850999130603162604828663849022024410281853206150996653490447047332567360631226525266036479846616749221739896495592520567896287247154686308821784869102454654556031533763847916781797661663265883401050066260786057840689152.000             179              -0
   23        -302.534     233.485            -nan       0.000              23            -34465795538382028887798048555501006669136495014372659990446219441684752463736032586118208732921015239638648896799792059340862710068431160597255846615489722258453685072472535120698365867950680549952290853479416798955304241584759755505664000
   14          52.210    -517.804           0.000       0.001              14            -nan
   91        -159.731    -110.061     231461940244310524870834843847491584.000 558799200944384411564967572868694016.000              91              -0
  145         366.072    -374.947           0.000       0.000             145            4454988695892263426208323789127680
   96         113.744    -142.413           0.000      -0.000              96               0
   32         719.804     122.086           0.000      -0.000              32              -0
  144           6.953    -652.702           0.000      -0.000             144              -0
  229        -316.633     483.131          -0.000       0.000             229               0
   49        -596.670     -85.149           0.000       0.000              49              -0
   41         -52.220     979.831          -0.000       0.000              41               0
  231          70.946     773.912           0.000      -0.000             231              -0
   44        -291.651     132.975          -0.981       0.000              44              -0
  253         747.888    -169.919           0.000       0.000             253              -0
   92        -434.165    -188.942            -nan        -nan              92               0
  217         588.000       0.009           0.000       0.000             217               0
  236        -434.172     188.915           0.000       0.000             236               0
  245         747.879     169.932           0.000       0.000             245               0
  175        -291.656    -133.011           0.000       0.000             175               0
  255          70.975    -773.926           0.000       0.000             255               0
  167         -52.187    -979.826           0.000       0.000             167               0
  240        -596.674      85.136           0.000       0.000             240               0
   68        -316.599    -483.130           0.000       0.000              68               0
  154           6.945     652.713           0.000       0.000             154               0
   71         719.817    -122.056           0.000       0.000              71               0
   29         113.736     142.423           0.000       0.000              29               0
  159         366.051     374.963           0.000       0.000             159               0
  175        -159.743     110.050           0.000       0.000             175               0
  217          52.184     517.795           0.000       0.000             217               0
   82        -302.528    -233.516           0.000       0.000              82               0
  160        -662.446    -766.332           0.000       0.000             160               0
  140         521.007     171.024           0.000       0.000             140               0
  105         376.030    -150.760           0.000       0.000             105               0
  175        -325.394     694.083           0.000       0.000             175               0
  232         203.224     532.395           0.000       0.000             232               0
  251        -194.878     -91.396           0.000       0.000             251               0
   15        -536.825    -599.475           0.000       0.000              15               0
    8         -65.361     152.270           0.000       0.000               8               0
  140         135.709    1236.281           0.000       0.000             140               0
  245          -2.960     502.688           0.000       0.000             245               0
   58        -256.280     -92.757           0.000       0.000              58               0
  181        -441.318     679.755           0.000       0.000             181               0
  221          -8.176    -195.989           0.000       0.000             221               0
  103         691.673     216.660           0.000       0.000             103               0
  179        -631.043    -220.338           0.000       0.000             179               0
   57         485.681     354.316           0.000       0.000              57               0
   64        -279.375    -407.695           0.000       0.000              64               0
