SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  168        8261.000       0.000            -nan        -nan             168            -nan
  159        -659.932    -377.386            -nan        -nan             159            -nan
  102        -371.704     484.403            -nan        -nan             102            -nan
   11         120.971     522.943            -nan        -nan              11            -nan
   33         374.153    -276.074            -nan        -nan              33            -nan
  187          30.640     -93.099     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000             187            -nan
   46         358.090     -44.718            -nan        -nan              46            3757370869896365382836575076569146368477282361218562845005803899802898230431856304815389670668342456372030844214940482978074620549824527417917906616320
   44          87.245     717.995            -nan        -nan              44            -nan
  217        -123.466     -61.795           0.000      -0.000             217            -nan
   48         183.185     517.487       -6069.887      -0.000              48               0
   25         160.648    -365.729            -nan        -nan              25              -1
   52         -27.092    -274.246           0.000      -0.000              52            -nan
  252          -7.668    -177.427          -0.000      34.442             252              -0
   67        -387.567      31.206         -83.149       0.000              67              -0
  182         184.944    -344.718           0.000      -0.000             182              -0
  203        -147.703    -888.881            -nan        -nan             203              -0
  192         952.998     186.009           0.000      -0.000             192            -3475927814159579046829172457472
   70         410.474    -493.760     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000              70              -0
  253        -354.803    -757.337            -nan      -0.000             253            -364980961598631228677135741315212768429597535816362680476274433970019068952759229595588922179377622068787492723314188587367704299118852574879770400894447351946211747171497916921686413218838205362910913483638448873341710389805679388630817172043284078505348720767640912378602197659303466397335552
  226        -839.714      42.752           0.000       0.076             226            -nan
  204        -118.854    -622.373     582867568525712122283111080645021811555630738531903665132675021491661101820817814598826946683182814625884620849892182468374583447229256198309313184105747071245607795071371683004389741908577316294005460415365215832909495950261233322023346837182799292699600304879753086776236855217094656.000 1407168414836487309720130814240888359682365252719413587514271753696055409285967455426943093970539116572301111726287751037841534189228901569546610707558934996065719163933801702569903829991028863696258436635114263828433130589783462263760139428515474871626590137367002715109351560772059136.000             204              -0
  125         208.459     804.519           0.000       0.000             125            175287357216103046249821862570728690797493543953398938144582356960514800227690555153725516321998522984168464195116268123401731609151861110138512955241197720789860992571055907151688583526402302068719938346366072544935283992284236885227077702660966773953789397592352864907264354418688
  142         537.076    -390.529           0.000      -0.000             142               0
  188          77.785     295.591           0.000      -0.000             188              -0
  190         685.459     302.219           0.000      -0.000             190              -0
    2          95.777     489.015          -0.000       0.000               2               0
  221          82.305     -85.701           0.000       0.000             221              -0
  209          75.586     247.406          -0.000       0.000             209               0
  123        -155.611    -657.031           0.000      -0.000             123              -0
   62         -23.917     139.538         -71.597       0.000              62              -0
  138        -492.546    -104.391           0.000       0.000             138              -0
   36         -52.245     481.944            -nan        -nan              36               0
  221         765.000       0.008           0.000       0.000             221               0
  241         -52.239    -481.952           0.000       0.000             241               0
   48        -492.552     104.370           0.000       0.000              48               0
  255         -23.904    -139.538           0.000       0.000             255               0
  173        -155.630     657.016           0.000       0.000             173               0
   95          75.607    -247.419           0.000       0.000              95               0
   44          82.311      85.691           0.000       0.000              44               0
  134          95.810    -489.022           0.000       0.000             134               0
  144         685.476    -302.191           0.000       0.000             144               0
   70          77.797    -295.581           0.000       0.000              70               0
  187         537.057     390.551           0.000       0.000             187               0
  141         208.479    -804.503           0.000       0.000             141               0
  138        -118.895     622.381           0.000       0.000             138               0
  113        -839.711     -42.780           0.000       0.000             113               0
   88        -354.812     757.326           0.000       0.000              88               0
   74         410.477     493.766           0.000       0.000              74               0
  184         953.007    -185.973           0.000       0.000             184               0
   86        -147.747     888.869           0.000       0.000              86               0
   45         184.927     344.705           0.000       0.000              45               0
  132        -387.563     -31.239           0.000       0.000             132               0
  211          -7.665     177.414           0.000       0.000             211               0
  188         -27.091     274.229           0.000       0.000             188               0
   64         160.644     365.710           0.000       0.000              64               0
  146         183.215    -517.502           0.000       0.000             146               0
  191        -123.457      61.772           0.000       0.000             191               0
   29          87.293    -718.001           0.000       0.000              29               0
  100         358.104      44.733           0.000       0.000             100               0
   58          30.653      93.094           0.000       0.000              58               0
   92         374.160     276.073           0.000       0.000              92               0
  239         121.011    -522.953           0.000       0.000             239               0
   95        -371.646    -484.416           0.000       0.000              95               0
   58        -659.840     377.360           0.000       0.000              58               0
