SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  154       33226.000       0.000            -nan        -nan             154            -nan
  197         344.671      41.083            -nan        -nan             197            -nan
  187       -1439.081    1090.930            -nan        -nan             187            -nan
  139         278.587    -273.296            -nan        -nan             139            -nan
  130         208.254    -575.707            -nan        -nan             130            -nan
  160        -745.106     496.352            -nan        -nan             160            -nan
  186       -1021.221    -207.819            -nan        -nan             186            -nan
  169         239.166   -1272.936            -nan        -nan             169            -nan
   45         103.445    -167.058           0.000      -0.000              45            -nan
   12         477.360    -922.675            -nan        -nan              12               0
  137         706.491    -742.818            -nan        -nan             137            -nan
  157         268.073    -463.707       -3504.080   -5921.938             157            -nan
  167         445.678    -516.847        3687.512   -2396.983             167               0
   20        1665.411    1693.135         -83.149       0.000              20               0
  250       -1900.919   -1134.116            -nan        -nan             250               0
   61         393.334    -873.620            -nan        -nan              61            -nan
  159         -78.963      44.431            -nan        -nan             159            -nan
  165        1643.850     319.831     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000             165            -nan
   12        1301.068    -963.889            -nan        -nan              12               0
  102         -74.219    -887.378          23.935     -11.955             102            -nan
  131       -1268.061      72.925     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000             131               0
  238         -10.868    -957.221           0.000       0.000             238               0
  152        -914.061     -55.849            -nan        -nan             152               0
   67        2074.752     760.639     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000              67            -nan
  149        -321.956    1178.232           0.000       0.000             149            -15702759880
  109         199.676   -1511.236        -213.628      -0.000             109              -0
