SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  114        7704.000       0.000            -nan        -nan             114            -nan
  180        -160.199    -260.410            -nan        -nan             180            -nan
   86         205.667     447.370            -nan        -nan              86            -nan
   94        -306.632    -226.132            -nan        -nan              94            -nan
  144        -453.978    -498.511            -nan        -nan             144            -nan
   53         -50.779      50.956     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000              53            -nan
  249         162.702     277.103            -nan        -nan             249            31350372918927769409166609825406473216844671130620814902071844867371271617621896737305686819945301882829943511705352220393802019437690083191314177213722205961316340262500612960198532926180256516201526294623247269747965966268473748546055275806720
  211        -385.683    -485.097            -nan        -nan             211            -nan
   45        -333.582     601.623           0.000      -0.000              45            -nan
   62         263.336    -292.324       -1746.132      -0.000              62               0
  155          75.333    -185.828            -nan        -nan             155              -1
  163         265.424    -456.068           0.000      -0.000             163            -nan
   29         -49.739     -49.030          -0.000      34.442              29               0
  194         484.782    -607.649         -83.149       0.000             194               0
    9        -331.871    -581.978           0.000      -0.000               9              -0
  234        -198.050    -605.819            -nan        -nan             234              -0
   32         -77.006     753.001           0.000      -0.000              32            -3530239393385905748396411453440
   44         423.908    -548.866     521385579254249820181850471678955695907002257519312532448582784687221084791512473916492010039215264465026440345447228929450730240408617160486025198391537474283355250277118518570925674524115374540257329528362698516754086942388673764928323876467043662711701219201993670656.000 5293596503192835184279835714644334547885601428343003295644159699043408736091749332799137851752511230430227974081763448550120650437837238213133102020057602557288904827993762336819397809595302696301157235426567285924716887140100768066328077494633344870248654121525298855936.000              44              -0
   12         312.052     269.956            -nan      -0.000              12            899341112639495542647509707537095555673032073316125202923867027947243746181880598751581618452823350436552865570015696626436493466381651611134776267768597227947077537864658816678045121852975031222881258152892533198389810920219010516798383551414557212672
  237         546.496      30.657           0.000       0.022             237            -nan
  139         621.060    -256.593     19422912545753923741861023389592015896351580604555504174583044811635698586558849774610102175601239136149302469250077746903460413947481373369924099373507561633654432748580432483399500906141347837808958192531629873078441324896216982487873355587348889579045206120275872636808265203712.000 46891113066467685585453342898696093149574049559556770384109579865742624928114094919327016327512015852873740318087069630244480063876894474477417127916997950246131108830569085532398192472108655734064063031252562940848871400382954230101733570775002423064481831024669564722860785664000.000             139              -0
  227         549.024      76.005           0.000       0.000             227            5841190871198523645208061231760810176354372162727956626818734059291296555041711714195563846754029900561853163890306714676069648698390716171527982003305442613710731164023779712290188859864736321601782084985810444540007711752603707942712839971590771907082046169888657416210350080
  105        -300.233     104.882           0.000      -0.000             105               0
  224       -1018.502    -157.256           0.000      -0.000             224              -0
  189         199.585    -218.370           0.000      -0.000             189              -0
   31         416.674     159.552          -0.000       0.000              31               0
  133        -710.437     224.683           0.000       0.000             133              -0
  110        -360.195      74.425          -0.000       0.000             110               0
  126        -909.335    -206.102           0.000      -0.000             126              -0
  137           6.298     263.082         -20.596       0.000             137              -0
  222         834.773    -331.813           0.000       0.000             222              -0
  240         356.109    -630.396            -nan        -nan             240               0
   62        -562.000      -0.003           0.000       0.000              62               0
   52         356.093     630.416           0.000       0.000              52               0
   78         834.749     331.837           0.000       0.000              78               0
  207           6.282    -263.089           0.000       0.000             207               0
  106        -909.356     206.059           0.000       0.000             106               0
   72        -360.189     -74.448           0.000       0.000              72               0
  162        -710.413    -224.716           0.000       0.000             162               0
  151         416.695    -159.530           0.000       0.000             151               0
  134         199.570     218.381           0.000       0.000             134               0
   61       -1018.502     157.209           0.000       0.000              61               0
   58        -300.197    -104.899           0.000       0.000              58               0
  164         549.055     -75.981           0.000       0.000             164               0
    0         621.063     256.618           0.000       0.000              -0               0
   68         546.500     -30.639           0.000       0.000              68               0
  143         312.061    -269.939           0.000       0.000             143               0
   33         423.878     548.882           0.000       0.000              33               0
  113         -76.983    -752.998           0.000       0.000             113               0
  155        -198.076     605.827           0.000       0.000             155               0
   14        -331.884     581.966           0.000       0.000              14               0
  252         484.765     607.659           0.000       0.000             252               0
  127         -49.738      49.017           0.000       0.000             127               0
  119         265.410     456.069           0.000       0.000             119               0
  221          75.327     185.816           0.000       0.000             221               0
   60         263.322     292.315           0.000       0.000              60               0
  151        -333.558    -601.647           0.000       0.000             151               0
   98        -385.690     485.073           0.000       0.000              98               0
  171         162.729    -277.108           0.000       0.000             171               0
   21         -50.765     -50.959           0.000       0.000              21               0
  236        -453.977     498.485           0.000       0.000             236               0
  137        -306.601     226.099           0.000       0.000             137               0
    6         205.740    -447.373           0.000       0.000               6               0
   42        -160.108     260.396           0.000       0.000              42               0
