SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
  157       33747.000       0.000            -nan        -nan             157            -nan
  115        1330.482    -171.493            -nan        -nan             115            -nan
   80         747.331     629.506            -nan        -nan              80            -nan
  242         785.285     897.889            -nan        -nan             242            -nan
  145        -725.640   -1462.739            -nan        -nan             145            -nan
   82         307.762    2247.958            -nan        -nan              82            -nan
   58         -22.454     784.045            -nan        -nan              58            -nan
   61         417.817     620.158            -nan        -nan              61            -nan
  104        -182.794      58.314           0.000      -0.000             104            -nan
  114          81.192     449.743            -nan        -nan             114               0
   47         235.742     159.745            -nan        -nan              47            -nan
   97          22.384    2438.852       -3504.080   -5921.938              97            -nan
  251        -485.628    -101.024        3687.512   -2396.983             251               0
  199        -213.973     878.660         -83.149       0.000             199               0
  147        -835.671    -921.893            -nan        -nan             147               0
  164         728.721     398.158            -nan        -nan             164            -nan
  122        -410.653    -539.559            -nan        -nan             122            -nan
  164         988.452    1697.968     -304854060850104909311224385471569580799332494188497236369050973015295143396050254276073635226219883822530516463061109206935754444482262987670598203037314787283552783881483988447903966906862636317325353083942465448004157011075167827479889711562992243978924204274279705153039988602102545483992495334359040.000 29532596493198199841820628790321597610205031878176457073500762265088500302956324189992073345392417290054973509048884648189807010289868083410057746294159584240884267713891795425806251216568431584753877051521404992127836664126610023610719006921618542209189363332457582724731908295061308550385612466683904.000             164            -nan
   54        1824.090     353.357            -nan        -nan              54               0
   80        -830.230    -508.798          23.935     -11.955              80            -nan
  226         351.720    -138.441     -29680244476962599353798882699696099123530433505147682796408870897661847563979061288922260978149202747810651742087340758513005595389015623322054428968768883250256413961040224892163058480157365516131716052583835303422928889275807932258298561403615013112475392825320684796172196758803605094400.000 -71654531540065393575560901402531653024925657064213791536455032993958979587971287174841508576492610920582920518012518180906533174226922780068378774341181396246881626012217682910010383229771116623392376521450797082214476654062210237046350630861723944924505616465161778630561701074748177383424.000             226               0
  116        1131.932    -507.108           0.000       0.000             116               0
  126         266.153     568.383            -nan        -nan             126               0
  237       -1183.039     735.543     -9846526503540559970905025283741184372292516446046893308491906768188973022255312660185879512870077467639170042399883052860182500067741156266575248940520552827599359066837255599674851327660099752302398907016602976256.000       0.000             237            -nan
    1        -570.530    -619.012           0.000       0.000               1            -4019906529359
   92         732.969   -1379.177        -210.487      -0.000              92              -0
  227         792.600      61.953          -7.786     -66.877             227              -0
  194        -170.393    -594.111        -718.493     588.968             194               0
  183        -170.219    1235.145           0.000       0.000             183              -0
   85        -990.201    -171.733            -nan        -nan              85              -0
  162       -1584.424    1045.776            -nan        -nan             162            -nan
   84       -1351.890     135.132            -nan        -nan              84            -nan
  201          65.238   -1660.363           0.000      -0.000             201            -nan
  242        -275.499      11.034            -nan        -nan             242              -0
   71        -716.017     948.593          11.167      -0.000              71            -nan
   90        -233.956     -10.943           0.000      -0.000              90               0
   68        -193.183    -151.503           0.000      -0.000              68              -0
  130       -1074.789   -1002.677            -nan        -nan             130              -0
  151         934.699     830.469           0.000      -0.000             151            -nan
  173        1605.358    -523.397           0.000      -0.000             173              -0
  245         589.163    -209.585          -0.000      -0.000             245              -0
  198        -761.317    -473.133          -0.000      -0.000             198              -0
   15        -371.883     316.049        -420.973      -0.000              15              -0
  240       -1465.940    -211.495          -0.000      -0.000             240              -0
  142        -456.880      68.778          67.000      -0.000             142               0
  162        -639.892    -223.271            -nan        -nan             162               0
  148        1140.729    1367.035            -nan        -nan             148            -nan
    9         883.850    -366.435            -nan        -nan               9            -nan
   71        -299.876    -724.944     -234773.356 -396769.850              71            -nan
  202         335.894    -121.786            -nan        -nan             202             -14
   89          51.625    1122.240        1603.678    -800.966              89            -nan
   41       -1248.440     277.442     -659717275737217521638685993808517583130012470099233358887389234881160675816361478469016695660549764756442416870735189212349456307119654400020081110455605495290994004469876473673607714699718568627835643526993500176384.000      -0.000              41               0
   63        -810.046     355.083      -47093.545   36752.153              63            -38613829425649256821530492726079928250677042495548260631983654180742309692582945155643498503832093833126446384225826812940321472316768113053710519180150342984273942398992192522155192133902960935381219978566959104
  216        -235.844     -84.646            -nan        -nan             216              -3
   22         -31.960     509.787           0.000      -0.000              22            -nan
   65        -791.966     540.155           0.000      -0.000              65               0
   52         256.214     948.438          -0.000      -0.000              52               0
  250       -1784.520     869.768          -0.000      -0.000             250              -0
    3        2664.116    -930.909          -0.000      -0.000               3              -0
  236        -634.029      59.831           0.000      -0.000             236              -0
   80          68.082     126.525     -4019498648994490801874365320022458368.000      -0.000              80               0
  165         369.330     980.159            -nan        -nan             165              -0
   64       -1319.705    1350.906            -nan        -nan              64            -nan
   25        1583.791    -183.810            -nan        -nan              25            -nan
  152       -1002.960   -1032.079            -nan        -nan             152            -nan
  136          99.389    -417.229          -0.000      -0.000             136            -nan
  116         688.398   -1651.945          -0.000       0.000             116               0
  221        1231.116     733.894          -0.000      -0.000             221               0
   10         253.102    1358.119          -0.000       0.000              10               0
   12        -129.764   -1482.285           0.000       0.000              12               0
  138         658.681   -1074.030           0.000       0.000             138               0
  255       -1208.043     801.006           0.000       0.000             255               0
  211         363.055     810.258           0.000       0.000             211               0
  153        -872.835   -2685.045           0.000       0.000             153               0
  240         241.758    1003.721           0.000       0.000             240               0
   97        -501.186    -181.005           0.000       0.000              97               0
   60         988.323    2284.228           0.000       0.000              60               0
  132         664.633     156.893            -nan        -nan             132               0
  107         487.582     -23.160            -nan        -nan             107            -nan
  131        -159.635    -200.943            -nan        -nan             131            -nan
   79         398.986    -753.350            -nan        -nan              79            -nan
  197        -437.216    -481.251       -5570.992       0.000             197            -nan
