SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
   96        8618.000       0.000            -nan        -nan              96            -nan
  217         361.566    -971.249            -nan        -nan             217            -nan
  221         285.322     159.909            -nan        -nan             221            -nan
  188        1111.056     147.820            -nan        -nan             188            -nan
  188         320.935    -581.976            -nan        -nan             188            -nan
  215        -501.412    -106.311     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000             215            -nan
  252        -781.148    -946.292            -nan        -nan             252            4651399842289250019735945953148228219425747751981045889789910838201855788620938530726772291692224425085293696019218526590823649943158499083695369117806895086953975953783185735680
  212         278.921     520.906            -nan        -nan             212            -nan
   11        -372.966     634.695           0.000      -0.000              11            -nan
   94         278.529    -297.958       -4822.650      -0.000              94               0
   82        -494.304    -176.955            -nan        -nan              82              -1
   37         515.503     160.565           0.000      -0.000              37            -nan
   44         561.315    -860.972          -0.000      34.442              44              -0
  220          16.363     587.005         -83.149       0.000             220              -0
   79        -308.586      59.664           0.000      -0.000              79              -0
  212           2.910     -89.697            -nan        -nan             212              -0
  218        -424.008     203.995           0.000      -0.000             218            -3529390982092935562136582619136
  254        -638.331     130.291     -304805734727802668468705867353259403262137924940334677658434616572250625602350871854645313709032589260734857147456977172387458279173714110146117674953542313072868731373138452359318371327951102591529947448526386686287822999545837129164621407727174237070623372956024767680489142279032230358252930415460352.000 30020637703439545385409231832555711228525993707511123724341488008879280544708162094196990311927930562297200450273475362017528566709405442737528520359436282103036978422189621400160402877430161692349891045520520997802841378129769599043154614522554784519560771076398629171620029617793096847770479000289280.000             254              -0
  230        -986.666     616.509            -nan      -0.000             230            -32760949390490191328155878769996826893696416053024638000331401744955100807778230981341757769769225418006132315421969989821741102689229961349080880218162464456837081661812363842361326746589609494275036258027050226869260552330933601775003732045999868487919004461418800554665060715200512
   72         473.764    -627.979           0.000       0.060              72            -nan
  133        -226.310     161.816     19423109864394617908316107344922965523137690996365560424435638145983180955388951178637390831685145532242371927709807178640153035121355894279233996253352262419271380945439134069588016715092573502291398755915778375025070036846275500958996131071396057185374946656950182867940174462976.000 46891589436356547600348498411865860243130647640291847756638154360384157862095710685131600695191020027780553977157466666999735151675164637976569101049902974640723035611855757855217826462919907380636354648598635210701925063219014223970356259994868771539844974202166292305052912582656.000             133              -0
  241         149.309    -270.676           0.000       0.000             241            3294151705061496745396897914795889547515929281200593216463730371210890380346072712028812919185362188465546527743908943094197958161008636160529988735330105839727735970448739275591076759118492004355183623849695586834343556283245670238339495366409816484347904
  193         -45.846    -655.783           0.000      -0.000             193               0
  234        -361.151      53.786           0.000      -0.000             234              -0
  234          56.950     578.698           0.000      -0.000             234              -0
   63        -602.878     224.266          -0.000       0.000              63               0
   42        -150.458    -670.418           0.000       0.000              42              -0
  213        -363.036     -93.929          -0.000       0.000             213               0
  188         212.073    -411.173           0.000      -0.000             188              -0
   68         682.089      88.933         -56.886       0.000              68              -0
  120         369.687     103.484           0.000       0.000             120              -0
   28        -347.231      48.834            -nan        -nan              28               0
   30        -618.000      -0.014           0.000       0.000              30               0
   85        -347.213     -48.850           0.000       0.000              85               0
  217         369.707    -103.468           0.000       0.000             217               0
  219         682.090     -88.898           0.000       0.000             219               0
   45         212.039     411.185           0.000       0.000              45               0
  214        -363.052      93.913           0.000       0.000             214               0
  175        -150.493     670.401           0.000       0.000             175               0
   56        -602.867    -224.310           0.000       0.000              56               0
   53          56.979    -578.697           0.000       0.000              53               0
    1        -361.144     -53.789           0.000       0.000               1               0
   94         -45.865     655.783           0.000       0.000              94               0
   98         149.300     270.670           0.000       0.000              98               0
  222        -226.301    -161.832           0.000       0.000             222               0
  173         473.729     627.983           0.000       0.000             173               0
   54        -986.649    -616.567           0.000       0.000              54               0
  185        -638.312    -130.321           0.000       0.000             185               0
  172        -423.977    -204.014           0.000       0.000             172               0
   29           2.927      89.696           0.000       0.000              29               0
    1        -308.561     -59.682           0.000       0.000               1               0
   50          16.417    -586.996           0.000       0.000              50               0
   14         561.300     860.999           0.000       0.000              14               0
  194         515.513    -160.552           0.000       0.000             194               0
   28        -494.304     176.931           0.000       0.000              28               0
  248         278.531     297.956           0.000       0.000             248               0
    1        -372.924    -634.719           0.000       0.000               1               0
   70         278.957    -520.878           0.000       0.000              70               0
  205        -781.166     946.268           0.000       0.000             205               0
  190        -501.367     106.284           0.000       0.000             190               0
  139         320.971     581.979           0.000       0.000             139               0
   69        1111.112    -147.788           0.000       0.000              69               0
  219         285.383    -159.897           0.000       0.000             219               0
  169         361.637     971.251           0.000       0.000             169               0
