SINAL     NFT                         FFT                         NFT INVERSA     FFT INVERSA
-----     -----------------------     -----------------------     -----------     -----------
   40        7714.000       0.000            -nan        -nan              40            -nan
   79        -605.772     105.230            -nan        -nan              79            -nan
   29        -316.253     604.543            -nan        -nan              29            -nan
  236          95.850    -416.264            -nan        -nan             236            -nan
  170         112.424    -331.942            -nan        -nan             170            -nan
   36        -512.451     134.146     -1525642156829403504138346493725758293283527807665319467117719772397946643813094020964578234345198844493189313476984417604344495548633700120770299737650334112032609793377881312138047032271164095473542416865183997639679016346923509528009631642711954642408388581490716556400438634212259990077440.000 -845735553058090561678195253431814875490892657345015688967643379064512724928822384955665987104586258647259946521659183599428785326469182141006561069902911225451549954005627442259918587246769632749741530482985631728776472072948168212705033917590910462773771422082593922752600705793633434992640.000              36            -nan
  104         544.809     413.497            -nan        -nan             104            111378898704571474131223175964345533432878707211773469872439949552398529482466559902696043664410658929959451454668880715792774152240305636465628599345202353139386063185514121301617268948477091741017113316385857294747431347547013120
   64        -446.855    -745.481            -nan        -nan              64            -nan
   36        -423.070    -273.211           0.000      -0.000              36            -nan
   49        -702.663    -132.380       -2411.325      -0.000              49               0
  238        -107.133     605.089            -nan        -nan             238              -1
   86         -29.340    -272.567           0.000      -0.000              86            -nan
  150        -466.459     215.546          -0.000      34.442             150               0
   54         725.149     187.714         -83.149       0.000              54               0
   46        -391.730    -171.022           0.000      -0.000              46              -0
   25        -415.621      41.768            -nan        -nan              25              -0
  130         547.003      53.007           0.000      -0.000             130            -3530239183018612583264294010880
   10         593.639     165.998     -52414018800129664917155232449634520483451054003271593535138083366250145753211044531261090697731636215302189363415779892747825445595575548580985869809892223236620957386600574489652013550979153245131139199508603593429109947265226290239467964665521875488807694915253317505664581649834180608.000 -532422610606344708618601032734204609443326453343752541337881206685457235663186956021786399653652640993020986726273542491732379561859441700294545158668774524688865377013629968168645251579953890635729856535092480474944932485088103777504304808678926089220082102272782796953855994626417098752.000              10              -0
  189        -203.247     946.285            -nan      -0.000             189            -1630824856581012569040232137976603025573112035160007397025823407915702874669036826164665907939259118673703642035109383940493453800826818290282556404623001059105468702373413511563727654637779502500390423146162267786501215089342375853425158916018458583165260599265100079022437711787065344
  255         358.305    -829.303           0.000       0.030             255            -nan
  229         931.292     560.130     19422912545753923741861023389592015896351580604555504174583044811635698586558849774610102175601239136149302469250077746903460413947481373369924099373507561633654432748580432483399500906141347837808958192531629873078441324896216982487873355587348889579045206120275872636808265203712.000 46891113066467685585453342898696093149574049559556770384109579865742624928114094919327016327512015852873740318087069630244480063876894474477417127916997950246131108830569085532398192472108655734064063031252562940848871400382954230101733570775002423064481831024669564722860785664000.000             229              -0
  175         491.500    -171.955           0.000       0.000             175            20752078708591609928675087927845802143005372509520457764220445750749265396854467675053839481172807881257302980381164710891786912932810751085554493056781107234026006708034301028541040281058145643562021422872769152476762541513024402003085952982497886079763013959680
   96        -398.707    -126.507           0.000      -0.000              96               0
  133         -34.587      70.188           0.000      -0.000             133              -0
  244         -70.942     370.787           0.000      -0.000             244              -0
  188        -246.896     -10.542          -0.000       0.000             188               0
   12        -264.545     -46.534           0.000       0.000              12              -0
   30        -595.974      10.485          -0.000       0.000              30               0
  189        -213.257    -563.381           0.000      -0.000             189              -0
  100        -419.831    -462.927         -28.443       0.000             100              -0
  236          40.769     409.428           0.000       0.000             236              -0
  230        -494.455     404.422            -nan        -nan             230               0
  180         684.000       0.008           0.000       0.000             180               0
   10        -494.446    -404.448           0.000       0.000              10               0
  210          40.784    -409.415           0.000       0.000             210               0
   94        -419.854     462.921           0.000       0.000              94               0
   47        -213.281     563.366           0.000       0.000              47               0
   59        -595.968     -10.522           0.000       0.000              59               0
  158        -264.534      46.514           0.000       0.000             158               0
   83        -246.882      10.521           0.000       0.000              83               0
  108         -70.911    -370.796           0.000       0.000             108               0
  141         -34.571     -70.187           0.000       0.000             141               0
  170        -398.689     126.489           0.000       0.000             170               0
    3         491.520     171.966           0.000       0.000               3               0
  196         931.324    -560.091           0.000       0.000             196               0
  217         358.263     829.308           0.000       0.000             217               0
   28        -203.206    -946.306           0.000       0.000              28               0
   70         593.650    -165.967           0.000       0.000              70               0
  227         546.991     -52.980           0.000       0.000             227               0
  218        -415.633     -41.782           0.000       0.000             218               0
   69        -391.731     171.004           0.000       0.000              69               0
  201         725.154    -187.687           0.000       0.000             201               0
  137        -466.460    -215.562           0.000       0.000             137               0
  166         -29.353     272.565           0.000       0.000             166               0
   78        -107.114    -605.090           0.000       0.000              78               0
  126        -702.667     132.365           0.000       0.000             126               0
   98        -423.067     273.202           0.000       0.000              98               0
   91        -446.861     745.454           0.000       0.000              91               0
  157         544.844    -413.485           0.000       0.000             157               0
   32        -512.430    -134.164           0.000       0.000              32               0
  192         112.437     331.949           0.000       0.000             192               0
  138          95.857     416.255           0.000       0.000             138               0
    6        -316.188    -604.566           0.000       0.000               6               0
  116        -605.666    -105.252           0.000       0.000             116               0
